employer,num_workers
MINDTREE LIMITED,3
"MINDTECK, INC.",3
"CLUTCHPOINT, LLC",3
"POSITION IMAGING, INC.",3
"WESTELL, INC.",3
"DEALERTRACK REGISTRATION AND TITLING SOLUTIONS, INC.",3
"COLLISION COMMUNICATIONS, INC.",3
SAINT ANSELM COLLEGE,3
"C&AMP;S WHOLESALE GROCERS, INC.",3
"AGILITY TECHNOLOGIES, LLC",3
SAPIENT CORPORATION,3
SAVVY INFO SYSTEMS INC,3
"SEVEN SEAS TECHNOLOGIES, INC.",3
KFORCE INC.,3
SHELDON PENNOYER ARCHITECTS,3
SILTEK CORPORATION,3
"BOTTOMLINE TECHNOLOGIES (DE), INC.",3
SKILLSOFT CORPORATION,3
VELCRO GROUP CORPORATION,3
DEEBECON INC,3
SYSTEM SOFT TECHNOLOGIES LLC,3
ASTIR TECHNOLOGIES LLC,3
"THE CLAY MATHEMATICS INSTITUTE, INC.",3
"THE THOMAS MORE COLLEGE OF LIBERAL ARTS, INC.",3
"FIDELITY SERVICE COMPANY, INC.",3
EDX-CHANGE LLC,3
"EDGE TECHNOLOGY SERVICES, INC",3
"HCL AMERICA, INC.",3
FREUDENBERG-NOK GENERAL PARTNERSHIP,3
"GSS INFOTECH CT, INC.",3
"IDEXCEL, INC.",3
NIIT TECHNOLOGIES LIMITED,3
VASTIKA INC,3
DEEMSYS INC,2
ABRIDGE INFO SYSTEMS INC.,2
"ACE TECHNOLOGIES, INC.",2
ACTIO SOFTWARE CORPORATION,2
"ADIMAB, LLC",2
"AGILENT TECHNOLOGIES, INC.",2
AKKEN INC.,2
"ALINDUS, INC.",2
ALSTOM GRID INC.,2
ANDROSCOGGIN VALLEY HOSPITAL,2
APPNET GLOBAL INC,2
ASTIR IT SOLUTIONS INC.,2
"BAUER HOCKEY, INC.",2
"BDO USA, LLP",2
"C SQUARED SYSTEMS, LLC",2
"C&S WHOLESALE GROCERS, INC.",2
"CALL PSYCHIATRY, LLC",2
CAMBAY CONSULTING LLC,2
CAPGEMINI FINANCIAL SERVICES USA INC,2
CASCADED PURCHASE HOLDINGS,2
CATHOLIC MEDICAL CENTER PHYSICIAN PRACTICE ASSOCIATES,2
"CITY OF KEENE, NEW HAMPSHIRE",2
"COLLINS DENTISTRY FOR CHILDREN, PLLC",2
CYBER RESOURCE GROUP INC,2
"CYGTEC, INC.",2
"DATA S SOLUTIONS, LLC",2
DATA WAREHOUSE LABS INC,2
"DUBLIN SCHOOL, INC.",2
DW MATRIX INC,2
"DYNAMIC NETWORK SERVICES, INC.",2
EMC CORPORATION,2
"ES3, LLC",2
EVEREST COMPUTERS INC.,2
EXCELACOM INC,2
"EXTREME NETWORKS, INC.",2
FACTOR DENTAL INC.,2
FRESHAIR SENSOR CORPORATION,2
FRISBIE MEMORIAL HOSPITAL,2
FY INTERNATIONAL LLC,2
"GALAXY I TECHNOLOGIES, INC.",2
"GANNETT FLEMING, INC.",2
GENESIS SYSTEMS INC,2
HIGHLAND FORWARDING INC.,2
IDRIL SERVICES CORPORATION,2
"IMAGEXPERT, INC",2
INTONE NETWORKS INC.,2
IOMOSAIC CORPORATION,2
"JM INFORMATION SYSTEMS, INC",2
LENMAR CONSULTING INC.,2
LIFE TECHNOLOGIES CORPORATION,2
LINCOLN NATIONAL CORPORATION,2
"LITTLETON HOSPITAL ASSOCIATION, INC.",2
"LODGING ECONOMETRICS, INC.",2
LOVES7 LLC,2
"MEASURED PROGRESS, INC.",2
"MEDTRONIC, INC.",2
MEGATRENDZ MEDIA USA INC.,2
NEXTGEN SOLUTIONS INC,2
"NOVO NORDISK US BIO PRODUCTION, INC.",2
ORASYS LLC,2
ORN INC,2
PELHAM HEALTHCARE ASSOCIATES PLLC,2
"PILLPACK, INC.",2
"PLEXXI, INC.",2
PLYMOUTH STATE UNIVERSITY,2
PRICEWATERHOUSECOOPERS LLP,2
"PROSPANCE, INC.",2
PTC INC.,2
RADIANCE INFORMATIONS LLC,2
"RIVERBED TECHNOLOGY, INC.",2
SANTA CRUZ GUN LOCKS LLC,2
SCIENTIA SYSTEMS LLC,2
"SEACOAST UNITED SPORTS CLUB, INC.",2
SLIQ INFORMATION TECHNOLOGIES INC.,2
SMART ERP SOLUTIONS INC.,2
"SMART WORKS, LLC",2
"SPECTROSYS SOLUTIONS, INC.",2
"SQL DATA SOLUTIONS, INC.,",2
"TEMPOE, LLC",2
TRINGAPPS INC,2
UNIVERSAL SOFTWARE CORPORATION,2
WEST TREATMENT CENTER,2
XEROS INC.,2
ZENITH SOFTWARE INC,2
"DELL MARKETING, LP",1
HCR GROUP INC.,1
"HEARTLAND DENTAL, LLC",1
HEXACORP LLC,1
DEKA RESEARCH &AMP; DEVELOPMENT CORP.,1
YORGO FOOD INC.,1
HORIZON ADVANCED SYSTEMS INC,1
"HUTCHINSON SEALING SYSTEMS, INC.",1
"HYPERTHERM, INC.",1
I28 TECHNOLOGIES CORPORATION,1
3 STONE DENTAL PLLC,1
IBM INDIA PRIVATE LIMITED,1
"ICAD, INC.",1
IDB ADMINS INC,1
"DAZ SYSTEMS, INC.",1
AMERICAN CONSULTING SOLUTIONS INC,1
"DATAMETRICS SOFTWARE SYSTEMS, INC",1
"US SOFTWARE PROFESSIONALS, INC.",1
"IMMUNEXT, INC.",1
INDOTRONIX INTERNATIONAL CORPORATION,1
"DATA ELECTRONIC DEVICES, INC.",1
DARTHMOUTH-HITCHCOCK CLINIC,1
INSTITUTE FOR TREND RESEARCH INC,1
CUMMINS INC.,1
"INTELLECT BUSINESS SOLUTIONS, LLC",1
INTEPLAST GROUP CORPORATION,1
USC GROUP INC.,1
INTUNE SYSTEMS INC,1
"USM BUSINESS SYSTEMS, INC.",1
IT AMERICA INC,1
"IT FORCE, INC",1
"CPTE HEALTH GROUP, INC.",1
"ITC INFOTECH (USA), INC.",1
AMENSYS INC,1
JNIT TECHNOLOGIES,1
JOHNSON & JOHNSON,1
"COVANT SOLUTIONS, INC.",1
JPMORGAN CHASE &AMP; CO.,1
JPMORGAN CHASE AND CO.,1
JUHUSYS LLC,1
CORUS SOFT INC.,1
COOS COUNTY FAMILY HEALTH SERVICES,1
"KRATOS NETWORKS, INC.",1
L&T TECHNOLOGY SERVICES LIMITED,1
"LAIRD TECHNOLOGIES, INC.",1
LANCO GLOBAL SYSTEMS INC,1
COOL HOUZ LLC,1
"VAKTECH CORPORATION, LLC",1
CONTITECH THERMOPOL LLC,1
COMPUTER SCIENCES CORPORATION,1
LIBERTY MUTUAL INSURANCE COMPANY,1
"VANASSE HANGEN BRUSTLIN, INC.",1
"LIFETIME DENTAL PROFESSIONALS OF NEW HAMPSHIRE, PC",1
"ALPHA CLINICAL SYSTEMS, INC",1
ALBANY INTERNATIONAL CORP.,1
VEDICSOFT SOLUTIONS LLC,1
"LOGICGATE TECHNOLOGIES, INC.",1
"LOGO WORLDWIDE, LLC",1
"COMPUNNEL SOFTWARE GROUP, INC.",1
"AGASTI, LLC",1
"COMPETENT SYSTEMS, INC",1
"M2S, INC.",1
"MAGANTI IT RESOURCES, LLC",1
COMMUNICATION COMPONENT FILTERS INC.,1
MAJESCOMASTEK,1
MAKRO TECHNOLOGIES INC,1
"MANCHESTER MUSIC MILL, LLC",1
MANCHESTER OPTOMETRIC PROFESSIONAL ASSOCIATION,1
MARKEM-IMAJE CORPORATION,1
"MARLABS, INC.",1
COLE HAAN LLC,1
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",1
"MAVENSOFT TECHNOLOGIES, LLC.",1
"VELCRO USA, INC.",1
MEDCOMPS CORPORATION,1
"ADVANSYS, INC.",1
VERINT SYSTEMS INC.,1
MELEXIS INC.,1
"MELEXIS, INC.",1
MELTWATER NEWS US1 INC.,1
MEMORIAL HOSPITAL,1
MERCHANT MECHANICS INC.,1
"MICROINFO IT,INC",1
"MICROSCAN SYSTEMS, INC.",1
MID-STATE HEALTH CENTER,1
MIG EXPRESS LLC,1
"CLOUDERA, INC.",1
"CLEO COMMUNICATIONS US, LLC",1
"CLEARLITE, INC.",1
MONADNOCK WALDORF SCHOOL,1
"MONARCH INTERNATIONAL, INC.",1
"NACHMAN & ASSOCIATES, P.C.",1
"CITIZENS FINANCIAL GROUP, INC.",1
NATSOFT CORPORATION,1
"NAVICO, INC.",1
NCR CORPORATION,1
"NCS PEARSON, INC.",1
CIT BANK NATIONAL ASSOCIATION,1
NEUMERIC TECHNOLOGIES CORPORATION,1
"NEW ENGLAND IT ASSOCIATES, INC.",1
NEW HAMPSHIRE HOUSING FINANCE AUTHORITY,1
"NEW HAMPSHIRE IPS MEDICAL SERVICES, P.C.",1
CIT BANK,1
"NEWSTRESS, INC.",1
"VIGNA SOLUTIONS, INC.",1
NIC INFO TEK INC,1
"CISCO SYSTEMS, INC.",1
"NIXSOL, INC",1
"NORA SYSTEMS, INC.",1
VIRRTUO TECHSOFT INC,1
"NOVUS IMAGING, INC",1
NS IT SOLUTIONS LLC,1
"NSIGHT, INC",1
OASIS IT CORP,1
"OBJECTNET, INC.",1
OPENLOGIX CORPORATION,1
"CHARTER GLOBAL, INC.",1
VIRTUSA CORP,1
VIRTUSA CORPORATION,1
CEDENT CONSULTING INC,1
CD-ADAPCO NEW HAMPSHIRE CO. LTD,1
PARK DENTAL GROUP-TILTON PLLC,1
CATHOLIC MEDICAL CENTER,1
CARDINAL TECHNOLOGY SOLUTIONS INC.,1
CARDIGAN MOUNTAIN SCHOOL,1
PEGASYSTEMS INC.,1
VOLANSYS LLC,1
"PERFECT DENTAL, LLC",1
PHILIPS LIGHTING NORTH AMERICA CORPORATION,1
"VSLN INTERNATIONAL, INC",1
PINNACLE CONSULTING LLC,1
"PLATYS GROUP, LLC.",1
VSQUARE INFOTECH INC.,1
"WAL-MART ASSOCIATES, INC.",1
POPULAR TECH,1
POPULUS GROUP,1
CARDIAN MOUNTAIN SCHOOL,1
POWERTEAM INC.,1
WEBZION L.L.C,1
PRIME ASIA LEATHER COMPANY,1
"PROCAL TECHNOLOGIES INC.,",1
CAPRUS IT INC,1
"ACUPUNCTURE CENTER OF SOUTHERN NH, LLC",1
"CANVAS INFOTECH, INC.",1
"ZIONTECH SOLUTIONS, INC.",1
PVR TECHNOLOGIES INC.,1
"QSI SERVICES, INC.",1
"CANARY SYSTEMS, INC.",1
QUANT SYSTEMS INC,1
QUERYMALL INC.,1
R3 TECHNOLOGY INC,1
"ACMESOFT GLOBAL, INC.",1
"CAMP ALLEN, INC.",1
REDBOCK,1
"RESONETICS, LLC",1
RESOURCESOFT INC,1
REVERE LIFE SCIENCES LLC,1
REVEREIT LLC,1
RHM INTERNATIONAL LLC,1
"WHITE MOUNTAIN IMAGING, INC.",1
"ROSHI TECH, INC",1
"S&AMP;R PROFESSIONALS,L.P.",1
"CA, INC.",1
SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION,1
SAIRA'S DREAMERS LLC,1
SAMITI TECHNOLOGY INC.,1
WINNING EDGE SOLUTIONS LLC,1
BUSINESS INTELLI SOLUTIONS INC,1
SARANSH INC,1
"BRUECKNER GROUP USA, INC.",1
SAXON GLOBAL INC,1
SBASE TECHNOLOGIES INC,1
SCEPTER TECHNOLOGIES INC,1
"ACLAT, INC.",1
SCRIBE SOFTWARE CORPORATION,1
WWPASS CORPORATION,1
"SECURE CARE PRODUCTS, LLC",1
"SERVICE ORIENTED SOLUTIONS, LLC",1
BRUECKNER GROUP USA INC.,1
"BROOKSTONE COMPANY, INC.",1
"SIERRA INFOSYS, INC",1
SIG SAUER INC.,1
SILICON LABORATORIES INC.,1
"BRIGHTFONTS, INC",1
"BMC SOFTWARE, INC.",1
"SIVEES, INC",1
BLUE CLOUD TECHS CORP,1
"SKY-SKAN, INC.",1
"AAVID THERMALLOY, LLC",1
8K MILES SOFTWARE SERVICES INC,1
"XEROX STATE HEALTHCARE, LLC",1
SOLIDSCAPE INC.,1
"SOURCE CONSULTING, LLC",1
SOUTHERN NEW HAMPHSIRE MEDICAL CENTER,1
"BIO-CONCEPT LABORATORIES, INC.",1
BAANYAN SOFTWARE SERVICES,1
"XTGLOBAL, INC.",1
"Y-AXIS, INC",1
SRI ANJANEYA TECHNOLOGIES LLC,1
"SRICOM, INC",1
SRS TEKSOFT INC.,1
ST. PAUL'S SCHOOL,1
STEINER AND COMPANY LLC,1
AZZUR GROUP LLC,1
STO EXPRESS INC.,1
"STONYFIELD FARM, INC.",1
SUMAS CORPORATION,1
SUMMITWORKS TECHNOLOGIES INC,1
"SUNFIX TECHNOLOGIES, INC",1
SUNMERGE SYSTEMS INC.,1
"SUPERIOR CONTROLS, INC.",1
"SVT, INC",1
"SWIFT PACE SOLUTIONS, INC",1
"AUTODESK, INC.",1
SYNERGY GLOBAL TECHNOLOGIES INC.,1
SYNTEL CONSULTING INC.,1
"ATOS IT SOLUTIONS AND SERVICES, INC.",1
"T ANTAYA, LLC",1
TACHYON TECHNOLOGIES LLC,1
ASAP SOLUTIONS GROUP,1
TEAMEDA INC.,1
TECH MAHINDRA (AMERICAS) INC.,1
"TECH MAHINDRA (AMERICAS), INC.",1
"ARKSTEK, INC.",1
"ARCLIGHT WIRELESS, INC.",1
"YETI TECHNOLOGIES LLC, DBA",1
"TERRACON CONSULTANTS, INC.",1
APPLIED GEOSOLUTIONS,1
THE AMERICAN YOUTH FOUNDATION OF NEW HAMPSHIRE,1
"THE ATHENE GROUP, LLC",1
"ANTHEM, INC.",1
"THE COMPUTER MERCHANT, LTD.",1
"ANTENEX, INC.",1
"THE MAIA STRATEGY GROUP, LLC",1
"THE MEMORIAL HOSPITAL AT NORTH CONWAY, NH",1
ANG INFOTECH LLC,1
"THERMO FISHER SCIENTIFIC, INC.",1
THINK TREE TECHNOLOGIES INC.,1
"ENTERPRISE SOLUTIONS, INC.",1
EPSOFT TECHNOLOGIES LLC,1
"ENDURANCE GROUP, INC.",1
ERNST & YOUNG U.S. LLP,1
ERNST AND YOUNG U.S. LLP,1
TILTON SCHOOL,1
"TIMBERLAND, A DIVISION OF VF OUTDOOR, LLC",1
"ANCRA INTERNATIONAL, LLC",1
AMERISOFTPRO SYSTEMS LLC,1
YMCA OF GREATER BOSTON OVERNIGHT CAMPS,1
"FIDELITY ACTIONS XCHANGE, INC.",1
EMRITSOLUTIONS LLC,1
"ELITE SOLUTIONS, INC.",1
"FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMPANY, INC.",1
"ELIASSEN GROUP, LLC",1
"ELECTROCRAFT NEW HAMPSHIRE, INC.",1
"EAPT SOLUTIONS, INC.",1
"FIRST TEK , INC.",1
FIRST TEK INC.,1
FLYSOFT INC,1
EAGLE MOUNTAIN HOUSE LLC,1
"DOSHI DMD, PC D/B/A PERFECT DENTAL OF MANCHESTER",1
TWO95 INTERNATIONAL,1
"DOSEOPTICS, LLC",1
"TYCO ELECTRONICS SUBSEA COMMUNICATIONS LLC, A TE CONNECTIVITY LTD. CO.",1
"FUJIFILM DIMATIX, INC.",1
"DEXTRO SOFTWARE SYSTEMS, INC",1
"DEVELOPMENT HEROES, INC.",1
"FUSION SOLUTIONS, LLC",1
FUTURE INFOTECH LLC,1
"FUTURETECH CONSULTANTS, LLC.",1
UNICON PHARMA INC.,1
"UNIFY SOLUTIONS, INC.",1
"AMERICAN LABORATORY PRODUCTS COMPANY, LTD.",1
"GEEKSOFT, LLC",1
GEMLEGEND INC.,1
"GENERAL LINEN SERVICE, LLC",1
DENTAL ARTS OF BEDFORD,1
UNITED SOFTWARE GROUP INC.,1
"GLOBAL AQUACULTURE ALLIANCE, LTD",1
GLOBAL INFOTECH INC,1
"GLOBAL TECHNICAL SOFTWARE SERVICES, INC.",1
"GLOBAL TOUCHPOINTS, INC. DUNS# 13-8058305",1
"GMO GLOBALSIGN, INC.",1
"GOODMAN NETWORKS, INC.",1
"GOSS INTERNATIONAL AMERICAS, INC.",1
"GOSS INTERNATIONAL AMERICAS, LLC",1
"GOWORK SOLUTIONS, INC.",1
GRANITE STATE CREDIT UNION,1
GRANITE STATE ORGANIZING PROJECTS INC.,1
"GROUPWARE SOLUTIONS, INC",1
DELOITTE & TOUCHE LLP,1
DELL USA L.P.,1
