employer,num_workers
UNIVERSAL SOFTWARE CORPORATION,2
CORE EDUCATION & TECHNOLOGIES LTD.,2
"G3 INFOTEK, INC.",2
"FUSION PLUS SOLUTIONS, INC",2
521 LESSEE LLC,2
"UTILIDATA, INC.",2
AMGEN INC.,2
EXPEDENT CORP.,2
"MAGANTI IT RESOURCES, LLC",2
"VASTIKA, INC.",2
VED SOFTWARE SERVICES INC,2
AMERICAN INFORMATION TECHNOLOGY CORPORATION,2
VENSIT CORP,2
"LDL STUDIO, INC.",2
REVENUE SOLUTIONS INC.,2
DAVINCI RESTAURANT AND CIGAR LOUNGE,2
"QUANTUM VISION, LLC",2
HORIZON TECHNOLOGIES INC,2
"FRIENDLY CONSULTANTS, INC.",2
8K MILES SOFTWARE SERVICES INC,2
"CAPSQUARE SYSTEMS, INC.",2
ROGER WILLIAMS UNIVERSITY,2
AIM BIG INC,2
"SAGARSOFT, INC",2
DATA SOLUTIONS INC.,2
HIGHDATA SOFTWARE CORPORATION,2
"INCEPT DATA SOLUTIONS, INC",2
"COMPREHENSIVE COMMUNITY ACTION, INC.",2
"MOXIE SYSTEMS, INC.",2
LOM NETWORKS INC.,2
"DATA S SOLUTIONS, LLC",2
"PRIME HEALTHCARE SERVICES - LANDMARK, LLC",2
"SAVI TECHNOLOGIES, INC",2
HANUSOFT INC,2
POLLUX CONSULTANCY SERVICES LLC,2
SCHNEIDER ELECTRIC IT AMERICA CORP.,2
"SCHNEIDER ELECTRIC IT USA, INC.",2
PMG GLOBAL CORPORATION,2
"BUSITANTS, INC.",2
CYMA SYSTEMS INC,2
"PEGASYS SYSTEMS AND TECHNOLOGIES, INC.",2
"VISIONET SYSTEMS, INC.",2
SERVER MANAGEMENT SERVICES LLC,1
"SHOREHAM, INC.",1
SHRICH SOLUTIONS INC.,1
SINGULARITY CONSULTING SERVICES LLC,1
"SIRIUS COMPUTER SOLUTIONS, INC.",1
SMART MANAGEMENT INC.,1
SMART SOURCE USA LLC,1
SOFTOVAINC,1
SOFTPATH SYSTEM LLC,1
SOFTWARE PROFESSIONALS INC,1
"SRI TECH SOLUTIONS, INC.",1
"SRIVEN SYSTEMS, INC",1
SUMMER INFANT USA INC.,1
SUPER SOFT SOLUTIONS INC,1
"SUPFINA MACHINE COMPANY, INC.",1
SURYA SYSTEMS INC.,1
SWADES INC.,1
SWANKTEK INC,1
SWAROVSKI NORTH AMERICA LIMITED,1
SWIFT SOLUTIONS INC,1
"SYNCHRONISYS, INC.",1
SYSTEMS ANALYSTS INC,1
"T2M CONSULTING SERVICES, INC.",1
"TABNER, INC.",1
TAX INCENTIVE FINANCE LLC,1
"TECH MAHINDRA (AMERICAS),INC.",1
TECHMINDS GROUP LLC,1
TECHNICAL STRATEGIES INC,1
TECHNOSOFT GROUP INC,1
"TEDOR PHARMA, INC",1
"TEDOR PHARMA, INC.",1
TEKNOR APEX COMPANY,1
TEKSKILLS INC,1
TENAZX INC.,1
TEXAS INSTRUMENTS INCORPORATED,1
"THE COMPUTER MERCHANT, LTD.",1
THE DEVEREUX FOUNDATION,1
THE FRENCH-AMERICAN SCHOOL OF RHODE ISLAND,1
"THE WELLSPRING GROUP, INC.",1
TIFFANY & CO.,1
"TRN SYSTEMS, INC.",1
"UNIQUE BEAUTY SUPPLY, INC.",1
"VAKTECH CORPORATION, LLC",1
VALIDATION TRANSCRIPTION SERVICES INC,1
VERINON TECHNOLOGY SOLUTIONS LTD.,1
VICOR CORPORATION,1
"VIGNA SOLUTIONS, INC.",1
VIRTUSA CORPORATION,1
"VOLTSERVER, INC.",1
"VOLUTE TECHNOLOGIES, INC.",1
"WALTECH, INC.",1
WAYNSYS INC,1
WINDMOELLER & HOELSCHER CORPORATION,1
"WININFOSYS, INC.",1
"XEROX STATE HEALTHCARE, LLC",1
"XIMEDICA, LLC",1
XORIANT CORPORATION,1
Z3 TECHNOLOGIES INC,1
ZILLION TECHNOLOGIES INC.,1
ZYLOG SYSTEMS LIMITED,1
AARKAY CONSULTING INC.,1
ACCEL INTERNATIONAL INC.,1
"ACLAT, INC.",1
ADBAKX LLC,1
AETNA LIFE INSURANCE COMPANY,1
AIKYA INFORMATION SYSTEMS INC,1
"ALCOR SCIENTIFIC, INC.",1
ALLIANCE INFORMATION TECHNOLOGY AND COMPUTER SOFTWARE SOLUTIONS INC.,1
ALLIANCE SECURITY,1
"ALPHA CLINICAL SYSTEMS, INC",1
ALPHA SYNOPSYS INC,1
"AMERICAN TECHNOLOGY CONSULTING, LLC",1
ANJUS LLC,1
APPS SOLUTIONS INC,1
APTION LLC,1
"ARK SOLUTIONS, INC.",1
"ASPIRE SYSTEMS, INC.",1
ASSOCIATES SYSTEMS LLC,1
"ATRIA GROUP, LLC",1
AVANI TECHNOLOGY SOLUTIONS INC.,1
AVANT SYSTEMS INC,1
AWOIT SYSTEMS INC,1
"AXIS TECHNOLOGY, LLC",1
AZIMETRY INC.,1
AZZUR GROUP LLC,1
BAANYAN SOFTWARE SERVICES,1
"BETASPRING, LLC",1
"BEYOND MANAGEMENT GROUP, INC.",1
BLUE CROSS &AMP; BLUE SHIELD OF RHODE ISLAND,1
BNS INTERNATIONAL INC,1
BODHTREE SOLUTIONS INC.,1
"BOTTOMLINE TECHNOLOGIES (DE), INC.",1
"BOTTOMLINE TECHNOLOGIES(DE), INC.",1
BRYANT UNIVERSITY,1
BUSINESS INTELLI SOLUTIONS INC,1
BUTLER HOSPITAL,1
C-VISION INC,1
"CADENCE SCIENCE, INC.",1
"CAPITAL INFO GROUP, INC",1
"CAPTEVO, INC",1
"CARDUS, INC.",1
"CELMAC TECHNOLOGY SERVICES, LLC",1
CHALLENGER SPORTS CORP,1
CHALLENGER SPORTS CORP.,1
CHALLENGER SPORTS CORPORATION,1
"CHALLENGER SPORTS, CORP.",1
"CHARTWISE MEDICAL SYSTEMS, INC.",1
CINERGY TECHNOLOGY INC.,1
"CLEARLITE, INC.",1
"CLOUD TECHNOLOGY PARTNERS, INC.",1
CNET GLOBAL SOLUTIONS INC,1
COGENT INFOTECH CORPORATION,1
"COMPETENT SYSTEMS, INC",1
"CONCEPTS INFORMATION TECHNOLOGY, INC",1
"COOLSOFT, LLC",1
"COVANT SOLUTIONS, INC.",1
CSXTECH INC.,1
"CWC INTERNATIONAL, INC.",1
CYBER RESOURCE GROUP INC,1
"CYG TEC, INC.",1
"CYGTEC, INC.",1
"DAMCOSOFT, INC.",1
DAMIAN CONSULTING INC,1
DASSAULT SYSTEMES AMERICAS CORP.,1
"DATA SOLUTIONS, INC.",1
DATA WAREHOUSE LABS INC,1
"DATAMETRICS SOFTWARE SYSTEMS, INC",1
DATARISTA INC.,1
DAVOL INC.,1
DELL MARKETING LP,1
DELL SOFTWARE INC.,1
DESIGNS INTERNATIONAL INC.,1
DEVCARE SOLUTIONS,1
"DICE IT SOLUTIONS, LLC",1
"DICOSTANZO, INC. A/K/A G. DICOSTANZO, INC.",1
DOLPHIN SOLUTIONS INC,1
DR. TADEUSZ SZTKOWSKI INC.,1
E-DATA EXPERTS INC,1
"EATEAM, INC.",1
ECOM CONSULTING INC,1
EGEN SOLUTIONS INC.,1
"ELEVAX TECHNOLOGIES, INC.",1
"ELITE SOLUTIONS, INC.",1
"EMR IT SOLUTIONS, LLC",1
ENDUE CORP.,1
"ENTERNET BUSINESS SYSTEMS, INC",1
"ENTERPRISE IT RESOURCES, INC.",1
EPEOPLE TECHNOLOGIES INC,1
"ESSENTIAL TECHNOLOGIES, INC.,",1
"ETEAM SOLUTIONS, INC.",1
"EUROFINS LANCASTER LABORATORIES, PROFESSIONAL SCIENTIFIC SERVICES, LLC",1
FAMILY DENTAL CENTER OF GREENVILLE,1
"FEDERAL ELECTRONICS, INC.",1
FIBER COMPOSITES LLC,1
"FINLAY EXTRACTS & INGREDIENTS USA, INC.",1
FIRST TEK DOS LLC,1
"FIRST TEK, INC.",1
FORSYS INC,1
FUJIFILM ELECTRONIC MATERIALS U.S.A. INC.,1
FULCRUM PRODUCT DEVELOPMENT,1
"FUZION DESIGN, INC.",1
"GALAXY I TECHNOLOGIES, INC.",1
GALLEGA SOFTWARE SOLUTIONS INC,1
"GENERAL CABLE INDUSTRIES, INC.",1
GENUINEIT LLC,1
GEO LOGIC SYSTEMS CORP,1
"GEOMATRIX SOFTWARE SERVICES, INC.",1
"GLOBAL BRIDGE INFOTECH INC,.",1
"GLOBAL INFORMATION TECHNOLOGY, INC",1
GLOBAL TECHNICAL SOFTWARE SERVICES INC,1
"GLOBAL TECHNICAL TALENT, INC.",1
"GLOBAL VIEW COMMUNICATIONS, INC.",1
GTECH CORPORATION,1
"GTSS, INC",1
GUIDEWIRE SOFTWARE INC.,1
"GUIDEWIRE SOFTWARE, INC.",1
HARRISVILLE DENTAL ASSOCIATES PC,1
"HART DESIGN GROUP, LTD.",1
HCL GLOBAL SYSTEMS INC,1
"HIRE IT PEOPLE, LLC",1
"HNR, LLC",1
HONEYWELL INTERNATIONAL INC.,1
"HOTEL ASSET VALUE ENHANCEMENT, INC.",1
HUMAN RESOURCE AND KNOWLEDGE INC,1
I-LINK SOLUTIONS INC,1
"I2 IT SOLUTIONS, INC.",1
I28 TECHNOLOGIES CORPORATION,1
"I3GLOBALTECH, INC.",1
IAKHI SYSTEMS INC,1
IBM INDIA PRIVATE LTD,1
"IDEA TECH SOLUTIONS, INC.",1
"IDEXCEL, INC.",1
INDIA HOUSE INC.,1
"INDSOFT, INC.",1
"INDUS GROUP, INC.",1
"INDUS VALLEY CONSULTANTS, INC.",1
INFINEON TECHNOLOGIES AMERICAS CORP.,1
INFOR (US) INC,1
"INFOSMART TECHNOLOGIES, INC",1
"INFOSOFT, INC.",1
"INFOSYS PUBLIC SERVICES, INC.",1
"INNOVATE SOLUTIONS, INC",1
"INTELLECT BUSINESS SOLUTIONS, LLC",1
"INTERNATIONAL TECHNOLOGIES PRO, LLC",1
"IQ SYSTEMS, INC.",1
"IRISLOGIC, INC.",1
"JERSEY TECHNOLOGY PARTNERS, INC.",1
"JM INFORMATION SYSTEMS, INC",1
KENNEY MANUFACTURING COMPANY,1
KENT COUNTY MEMORIAL HOSPITAL,1
KEYPIXEL SOFTWARE SOLUTIONS LLC,1
KPMG LLP,1
"KRONSYS, INC.",1
"L AND T TECHNOLOGY SERVICES, LTD.",1
LAMONY II LLC,1
"LANDMARK PHYSICIAN OFFICE SERVICES, INC.",1
"LANG PHARMA NUTRITION, INC.",1
LEADERSHIP RHODE ISLAND EDUCATIONAL FOUNDATION,1
LEELA CONSULTANCY LLC,1
LENORA SYSTEMS INC,1
"LOGIC INFORMATION SYSTEMS, INC.",1
LOGICQUE INC.,1
"LOGISTIC SOLUTIONS, INC.",1
LORHAN CORPORATION INC,1
"M/A-COM TECHNOLOGY SOLUTIONS, INC.",1
"MACROSOFT, INC.",1
MAGANTI GROUP LLC,1
MAGNUS TECHNOLOGY SOLUTIONS INC,1
MAJESCO,1
MAKECENTS LLC,1
"MANUEL M. CUNANAN, DMD, INC.",1
"MARLABS, INC.",1
"MEDICAL MANAGEMENT INTERNATIONAL, INC.",1
"METLIFE GROUP, INC.",1
"MICAN TECHNOLOGIES, INC.",1
MILLENNIUMSOFT INC.,1
"MINTEX TECH, INC.",1
MOO INC,1
"MOO, INC.",1
MPHASIS CORPORATION,1
"MUTEX SYSTEMS, INC.",1
"NAIAD INFLATABLES ON NEWPORT, INC.",1
NALLAS CORPORATION,1
"NARDONE MEDICAL ASSOCIATES, INC.",1
"NET2SOURCE, INC.",1
NEUMERIC TECHNOLOGIES CORPORATION,1
NEW YORK GLOBAL CONSULTANTS INC.,1
"NEXGEN MORTGAGE SOLUTIONS, LLC",1
NEXT TECHNOLOGIES LLC,1
NITHIN INC,1
"NIVASOFT, INC.",1
"NORTEK, INC.",1
NUMIT TECHNOLOGIES LLC,1
"OCEAN STATE JOBBERS, INC",1
ON SEMICONDUCTOR CORPORATION,1
"ONE TEAM US, LLC",1
"ORACLE AMERICA, INC.",1
"PACIV-USA, LLC",1
"PARAM ADMIN SERVICES, LLC",1
PAWTUCKET SCHOOL DEPARTMENT,1
PAYODA INC.,1
PEDIATRIC OPHTHALMOLOGY AND STRABISMUS ASSOCIATES,1
"PGH GROUP, LLC",1
PHOENIX BULK CARRIERS (US) LLC,1
PIONEER CORPORATE SERVICES INC,1
"PLATYS GROUP, LLC.",1
PRECISION TECHNOLOGIES CORP.,1
"PRESTIGE AUTO MART, INC.",1
"PREVENTURE, LLC",1
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,1
"PRIME HEALTHCARE SERVICES LANDMARK, LLC",1
"PRIME SOLUTIONS, INC.",1
PRO-TEK CONSULTING,1
PROFESSIONAL ACCESS LTD.,1
"PROFICIENT BUSINESS SYSTEMS, INC",1
PROLIFICS TESTING INC.,1
PROLIM GLOBAL CORPORATION,1
"PROLOGIN TECHNOLOGIES, INC.",1
PROLOGIX SOLUTIONS INC,1
PRONIX INC,1
"PROSPECT CHARTERCARE RWMC, LLC",1
"PROSPECT CHARTERCARE SJHSRI, LLC",1
"PROTHERA BIOLOGICS, INC.",1
PROVANT HEALTH SOLUTIONS LLC,1
PRUTECH SOLUTIONS INC.,1
QUALITY MATRIX INC,1
QUESQUARE SOLUTIONS INC,1
R SYSTEMS INC.,1
R3 TECHNOLOGY INC,1
RAAS INFOTEK LLC,1
RELIANCE GLOBAL SERVICES INC.,1
"RENTPROV, INC.",1
RHODE ISLAND STUDENT LOAN AUTHORITY,1
RHODES PHARMACEUTICALS L.P.,1
RHODES PHARMACEUTICALS LP,1
"RLT TECHNOLOGIES, INC",1
"RSM TECHNOLOGY SOLUTIONS, INC.",1
"SAGE IT, INC.",1
"SAI TECHNOLOGIES, LLC",1
SAIANA TECHNOLOGIES INC,1
SANPRO TECHNOLOGIES INC,1
SARANSH INC,1
SARAYU CONSULTANTS INC,1
SCEPTER TECHNOLOGIES INC,1
SCHRILL TECHNOLOGIES INC.,1
"SDILOGIC, INC.",1
