employer,num_workers
POPULUS GROUP LLC,6
"PERSISTENT SYSTEMS, INC.",6
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,5
METAPROUSA LLC,5
RANSOM MEMORIAL HOSPITAL,5
SEABOARD FOODS LLC,5
"V-SOFT CONSULTING GROUP, INC",5
INNOVA CONSULTING LLC,5
KIEWIT ENGINEERING & DESIGN CO.,5
COSMOS IT SOLUTIONS,5
INVISTA S.À R.L.,5
SIRI INFOSOLUTIONS INC.,5
ADVENT GLOBAL SOLUTIONS INC.,5
EMC CORPORATION,5
UNIFIED SCHOOL DISTRICT NO 259 SEDGWICK COUNTY KS,5
NUVENTO LLC,5
CSXTECH INC.,4
QUADRANT 4 SYSTEM CORPORATION,4
VIA CHRISTI CLINIC PA,4
"SAMSUNG ELECTRONICS AMERICA, INC.",4
UST GLOBAL INC,4
"APOGEE MEDICAL GROUP, KANSAS, PA",4
"ARRIS TECHNOLOGY, INC.",4
LEAD IT CORPORATION,4
"COMPASS MINERALS AMERICA, INC.",4
"CISCO SYSTEMS, INC.",4
"REDNOVA LABS, INC.",4
"W/K HOLDING COMPANY, INC.",4
FULCRUM WORLDWIDE INC,4
HCL GLOBAL SYSTEMS INC,4
"GLOBAL BUSINESS AND TECHNOLOGIES ASSOCIATES, INC.",4
"SAICON CONSULTANTS, INC.",4
"CLARUS GROUP, LLC",4
"RYLEE TECHNOLOGIES, INC.",4
"VIA CHRISTI CLINIC, P.A.",4
"UNIFIED PUBLIC SCHOOL DISTRICT 501, TOPEKA PUBLIC SCHOOLS",4
SAGITEC SOLUTIONS LLC,4
INTOUCH SOLUTIONS INC.,4
INNOVATIVE INTELLIGENT SOLUTIONS LLC,4
"VINSOLUTIONS, INC.",4
CYMA SYSTEMS INC,4
"JOHNSON CONTROLS, INC.",4
SWISS RE MANAGEMENT (US) CORPORATION,3
SWANKTEK INC,3
THE KANSAS UNIVERSITY INTERNAL MEDICINE FOUNDATION,3
SOUTHWEST MEDICAL CENTER,3
"SMITH MICRO SOFTWARE, INC.",3
"SMART WORKS, LLC",3
FEDERAL HOME LOAN BANK OF TOPEKA,3
SAMSUNG ELECTRONICS AMERICA INC,3
SAITECH CORP,3
"SAINSTORE, INC.",3
"ASCEND LEARNING, LLC",3
ENVIRTA TECHNOLOGIES LLC,3
"ROBERT J. DOLE, VA MEDICAL CENER",3
REVOLUTIONARY BUSINESS CONCEPTS,3
RANDEL SOLUTIONS LLC,3
"VASTIKA, INC.",3
INSYST INC,3
BETHANY COLLEGE,3
PITTSBURG STATE UNIVERSITY,3
"BLACK & VEATCH MANAGEMENT CONSULTING, LLC",3
"PHARMACEUTICAL RESEARCH ASSOCIATES, INC.",3
"PERK SYSTEMS, INC",3
"BTI SOLUTIONS, INC.",3
"FUSION PLUS SOLUTIONS, INC",3
"PARAM CONSULTING SERVICES, INC",3
OPTIV SECURITY INC.,3
"HAYS MEDICAL CENTER, INC.",3
NEXIUS INSIGHT INC.,3
NETROCON SYSTEMS LLC,3
NETCRACKER TECHNOLOGY CORPORATION,3
NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,3
"MICROINFO IT,INC",3
CODE ACE SOLUTIONS INC,3
"LG ELECTRONICS MOBILE RESEARCH U.S.A., LLC",3
COMMAND ALKON INCORPORATED,3
"LEVI, RAY & SHOUP, INC.",3
COMPASS GROUP USA INC.,3
COMPUTER SCIENCES CORPORATION,3
LARSEN & TOUBRO INFOTECH LIMITED,3
"IDEXCEL, INC.",3
L AND T TECHNOLOGY SERVICES LIMITED,3
"KS-I MEDICAL SERVICES, PA",3
KIEWIT ENGINEERING &AMP; DESIGN CO.,3
"KEYPATH EDUCATION, INC.",3
TECHNOSOFT CORPORATION,3
JPMORGAN CHASE & CO.,3
CSC COVANSYS CORPORATION,3
"INTEGRATED PSYCHIATRIC CONSULTANTS, PA (F/K/A VISHAL ADMA MD, PA)",3
VIEGA LLC,3
E-TRAIN ERP INC,2
9TO9 SOFTWARE SOLUTIONS LLC,2
"ACCOLITE, INC.",2
AEROTENNA LLC,2
"AIRXCEL, INC.",2
"ALL TECH GROUP, LLC",2
"ALTUS SYSTEMS, INC.",2
AMDOCS INC.,2
ANTHEM SYSTEMS LLC,2
ASCENSION HEALTH ALLIANCE,2
ASSYSTEM US INC.,2
"ATRIA GROUP, LLC",2
BAYER HEALTHCARE LLC,2
"BELL INFO SOLUTIONS,LLC",2
BENEDICTINE COLLEGE,2
BLUELIME ENTERPRISES,2
"BOARD OF COUNTY COMMISSIONERS OF SHAWNEE COUNTY, KANSAS",2
BRICKS N STONES LLC,2
BUSINESS INTELLI SOLUTIONS INC,2
"BUSINESS INTELLI SOLUTIONS, INC.",2
"CAMBRIDGE TECHNOLOGY, INC.",2
"CATAPULT INTERNATIONAL, LLC",2
"CED CONSTRUCTIVE ENGINEERING DESIGN, INC.",2
CLAY COUNTY MEDICAL CENTER,2
"COMPUNNEL SOFTWARE GROUP, INC.",2
"COMPUTER ENTERPRISES, INC.",2
CONCERT TECH CORPORATION,2
CYBERTHINK INC,2
DATA MIGRATION RESOURCES INC,2
"DATA SOLUTIONS, INC.",2
DECISION TREE CONSULTING LLC,2
"DESIGN DATA, INC.",2
"ELP AVIATION, LLC",2
"EXPERIS US, INC.",2
"FUSION SOLUTIONS, LLC",2
GEARY COMMUNITY HOSPITAL,2
GENESIS HEALTH CLUBS MANAGEMENT INC.,2
"GLOBAL ENTERPRISE TECH RESOURCES, INC.",2
"GLOBAL RESOURCE MANAGEMENT, INC.",2
"GLOBAL SOFT SYSTEMS, INC.",2
"GREAT PLAINS OF KIOWA COUNTY, INC.",2
GREAT-WEST LIFE & ANNUITY INSURANCE COMPANY,2
"GSS INFOTECH CT, INC.",2
"HEARTLAND PAYMENT SYSTEMS, INC.",2
HEXAIDER TECHNOLOGIES LLC,2
HIAWATHA COMMUNITY HOSPITAL,2
"HILL'S PET NUTRITION, INC.",2
HORIZON TECHNOLOGIES INC,2
HOSPITAL DISTRICT #1 OF CRAWFORD COUNTY,2
IB GRANITE DISTRIBUTOR INC.,2
INDEPENDENCE COMMUNITY COLLEGE,2
"INFOLOB SOLUTIONS, INC.",2
"INFOSMART TECHNOLOGIES, INC",2
INPATIENT CONSULTANTS OF KANSAS PA,2
INVISTA S.A.R.L.,2
IT'S GREEK TO ME,2
"ITECH US, INC.",2
ITPROFOUND INC.,2
"JOHNSON COUNTY, KANSAS",2
"JUNIPER NETWORKS (US), INC.",2
"KASA COMPANIES, INC.",2
KEARNY COUNTY HOSPITAL,2
KIEWIT POWER CONSTRUCTORS CO.,2
"KOCH AG & ENERGY SOLUTIONS, LLC",2
KULTURE KURRY LLC,2
LAWRENCE MEMORIAL HOSPITAL,2
"LCC INTERNATIONAL, INC.",2
"LEGISLATIVE DIVISION OF POST AUDIT, STATE OF KANSAS",2
"LOGYBYTES, INC.",2
"LUCID TECHNOLOGIES,LLC",2
"MANAGEMENT HEALTH SYSTEMS, INC.",2
"MARLABS, INC.",2
"MOBILENET SERVICES, INC.",2
"MS BIOTECH, INC.",2
"NETIGRA, INC.",2
"NEX-TECH WIRELESS, LLC",2
"NEXIUS INSIGHT, INC.",2
"NGI CAPITAL, INC",2
"NPC INTERNATIONAL, INC.",2
OLSSON ASSOCIATES,2
"ONLY IT CONSULTING, LLC",2
OPENWAVE COMPUTING LLC,2
ORBIS CORPORATION,2
"PEDIATRIX MEDICAL GROUP OF KANSAS, P.A.",2
"POLLEN, INC.",2
PRATT REGIONAL MEDICAL CENTER,2
PRIMASOFT INC.,2
PROMATRIX CORP,2
"PULSE SYSTEMS, INC.",2
"REHABCARE GROUP EAST, INC.",2
RETRO SYSTEMS LLC,2
"RHYTHM ENGINEERING, LLC",2
"RTE TECHNOLOGIES, INC.",2
"RX SAVINGS, LLC",2
"S S MARKETING, INC.",2
SALINA REGIONAL HEALTH CENTER INC,2
"SASKEN COMMUNICATION TECHNOLOGIES, LTD.",2
SBASE TECHNOLOGIES INC,2
"SELECTQUOTE AUTO AND HOME INSURANCE SERVICES, LLC",2
SHERIDAN COUNTY HEALTH COMPLEX,2
SIMCRO INC.,2
"SNORKEL INTERNATIONAL, LLC",2
SREE INFOTECH LLC,2
"STARKEY, INC.",2
SUNRAY INFOSYS CORPORATION,2
SYNAPSIS INC,2
"SYNECHRON, INC.",2
TECH MAHINDRA TECHNOLOGIES INC.,2
TECHIZEE INC,2
THE CHILDREN'S MERCY HOSPITAL,2
"THE COLEMAN COMPANY, INC.",2
THE INSTITUTE OF MEDICAL BOARDS,2
"TORTOISE CAPITAL ADVISORS, L.L.C.",2
"TRI-COM TECHNICAL SERVICE, L.C.",2
"TRINAMIX, INC.",2
UNIFIED SCHOOL DISTRICT #480,2
UST GLOBAL INC.,2
VA EASTERN KANSAS HEALTH CARE SYSTEM,2
"VIA CHRISTI HOSPITAL MANHATTAN, INC.",2
VIRTUOSA GLOBAL SOLUTIONS LLC,2
VISTA APPLIED SOLUTIONS GROUP INC,2
WALDORF ASSOCIATION OF LAWRENCE,2
WASHBURN UNIVERSITY,2
WEBSTER COMBUSTION TECHNOLOGY LLC,2
"WESTERN PLAINS PHYSICIAN PRACTICES, LLC",2
WIKTRONICS LLC,2
WILLIAM NEWTON HOSPITAL,2
WIRECO WORLDGROUP INC.,2
XENOTECH LLC,2
ZUVEN TECHNOLOGIES INC,2
"INFOBAHN SOFTWORLD, INC",1
"TREANOR ARCHITECTS, P.A.",1
"INFOMERICA, INC.",1
WHIZ IT SOLUTIONS INC,1
"INFOSOFT, INC",1
"DEPARTMENT OF VETERANS AFFAIRS, ROBERT J. DOLE MEDICAL CENTER",1
INFOSTRETCH CORPORATION,1
DEMDACO,1
"INFOSYS SOLUTIONS, INC.",1
DELL PRODUCTS L.P.,1
INNOVA SOLUTIONS INC,1
DECATUR HEALTH SYSTEMS,1
"INNOVIA FILMS, INC",1
"WICHITA NEPHROLOGY GROUP, P.A.",1
DATAWIN SYSTEMS INC,1
"DATA CENTER, INC.",1
"INTEGRATED RESOURCES, INC",1
"INTELLIGENEDX, LLC",1
"INTERACTIVE DESIGN, INC.",1
"CYBERBEST TECHNOLOGY, INC.",1
INTRUST BANK,1
INVINCE SOLUTIONS LLC,1
TRINGAPPS INC,1
"CWC INTERNATIONAL, INC.",1
IOASIZ INC.,1
IQ SPECTRA INC,1
"ISTREAM SOLUTIONS, INC.",1
IT AMERICA INC,1
IT VERTEX INC,1
"AIB INTERNATIONAL, INC.",1
ITC HOLDINGS CORP.,1
"ITC INFOTECH (USA), INC.",1
UHLIG LLC,1
"ULTERIUS TECHNOLOGIES , LLC",1
ITSON INC.,1
JAMES AND SON FARMS,1
JBS FIVE RIVERS CATTLE FEEDING LLC,1
"JND, INC.",1
"CVS RX SERVICES, INC.",1
"ULTERIUS TECHNOLOGIES, LLC",1
"JOSH MAUER, CPA LLC",1
CREDENT TECHNOLOGIES LLC,1
UNICON PHARMA INC.,1
K.C. GRANITE & CABINETRY LLC,1
KALMAR SOLUTIONS LLC,1
"KANSAS IPS MEDICAL SERVICES, P.A.",1
KANSAS KURRY LLC,1
"KANSAS MEDICAL CLINIC, PA",1
"KANSAS SMITH FARMS, LLC",1
"CREATIVE PLANNING, INC.",1
"KANSAS UNIVERSITY PHYSICIANS, INC.",1
AG TECHNOLOGIES LLC,1
KBR GLOBAL IT SOLUTIONS LLC,1
UNIFIED SCHOOL DISTRICT #345 SEAMAN,1
KEEBLER COMPANY,1
"KELLY MAXSON, INC. [DUNS#079237324]",1
"KEYCENTRIX, LLC",1
KEYPATH EDUCATION INC,1
KEYPATH EDUCATION INC.,1
"COX AUTOMOTIVE, INC.",1
KFORCE INC.,1
KIEWIT ENERGY AND DESIGN CO,1
COOLSOFT LLC,1
"CONCEPTS INFORMATION TECHNOLOGY, INC",1
KIEWIT ENGINEERING AND DESIGN CO.,1
"3I INFOTECH, INC.",1
KIM + ZHANG LLC.,1
"KMT WATERJET SYSTEMS, INC.",1
"KNIT-RITE, INC.",1
"KOCH AG & ENERGY SOLUTIONS, L.P.",1
UNIFIED SCHOOL DISTRICT 500,1
"KOCH FERTILIZER, LLC",1
"KOCH PIPELINE COMPANY, L.P.",1
KP INFOSYSTEMS INC,1
"COMTRIX SOLUTIONS, INC.",1
"AG CONNECTION SALES, INC.",1
"KVC BEHAVIORAL HEALTHCARE KENTUCKY, INC.",1
COMTEK GLOBAL INC,1
"COMPUTERIZED ASSESSMENTS AND LEARNING, LLC",1
"LANDIS+GYR TECHNOLOGY, INC.",1
"LANSING TRADE GROUP, LLC",1
"COMPUTERIZED ASSESSMENTS &AMP; LEARNING, LLC",1
"UNIFIED SCHOOL DISTRICT NO 259, SEDGWICK COUNTY KS",1
ADVENTA CORPORATION,1
"COMPETENT SYSTEMS, INC",1
"COMMUNITY MEMORIAL HEALTHCARE, INC.",1
UNITED IT SOLUTIONS INC,1
"LENTZ ENTERPRISES, LLC",1
COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS,1
"LEWIS, HOOPER, AND DICK, LLC",1
COLGATE-PALMOLIVE COMPANY,1
LK  ARCHITECTURE INC,1
"UNITED SURGICAL ASSOCIATES OF KANSAS CITY, INC.",1
"LONE STAR MANAGEMENT, LLC",1
UNITEDLEX PROFESSIONAL SERVICES,1
"MAGANTI IT RESOURCES, LLC",1
MAK TECHNOLOGIES LLC,1
MALLA SYSTEMS DBA EFULGENT,1
ADVANCED TECHNOLOGY INNOVATION CORPORATION,1
"MANNING-PROSSER CONSTRUCTION COMPANY, INC.",1
"MANTRA TELECOM, INC.",1
"ADVANCED TECHNOLOGY GROUP, INC.",1
COFFEYVILLE REGIONAL MEDICAL CENTER INC,1
MCKESSON CORPORATION,1
MCPHERSON COLLEGE,1
MEGATRENDZ MEDIA USA INC.,1
"MERIDIANSOFT, INC.",1
METAHORIZON INC.,1
"CODE ACE SOLUTIONS, INC.",1
"CNET GLOBAL SOLUTIONS, INC.",1
"MGP INGREDIENTS, INC.",1
"MICROEXCEL, INC",1
CLOUD STORAGE CORP.,1
"MIDWEST REHABILITATION, P.A.",1
"MILESTONE TECHNOLOGIES, LLC.",1
MIRAGE SOFTWARE INC. DBA: BOURNTEC SOLUTIONS,1
"ADEPT COMPUTER CONSULTANTS, INC.",1
"MOLABS MEDIA, LLC",1
MORTON COUNTY HEALTH SYSTEM,1
CLOUD STORAGE CORP,1
USD 475 GEARY COUNTY SCHOOLS,1
MSYS INC.,1
"MY DENTIST WESTERN KC, PA",1
NAVITAS BUSINESS CONSULTING INC,1
NAZDAR COMPANY,1
NEOSHO COUNTY COMMUNITY COLLEGE,1
CLOUD COUNTY COMMUNITY COLLEGE,1
"CITIZENS MEDICAL CENTER, INC.",1
CHILDREN'S MERCY HOSPITALS AND CLINICS,1
NETCRACKER TECHNOLOGY SOLUTIONS INC.,1
"USM BUSINESS SYSTEMS, INC.",1
CHALLENGER SPORTS CORP,1
NEWMAN UNIVERSITY INC.,1
ADEPT COMPUTER CONSULTANTS INC.,1
CGI TECHNOLOGIES AND SOLUTIONS INC.,1
"XTGLOBAL, INC.",1
NEXIUS SOLUTIONS INC.,1
ADBAKX LLC,1
CERTAINTEED CORPORATION,1
"NIKTOR, LLC",1
NORGATE TECHNOLOGY,1
NORTHSTAR GROUP INC,1
"V-SOFT CONSULTING GROUP, INC.",1
CERNER CORPORATION,1
"NUEVORA, INC.",1
CENTRAL BAPTIST THEOLOGICAL SEMINARY,1
O'FLYNN & BIHUNIAK CHARTERED,1
O'FLYNN & BIHUNIAK CHARTERED CERTIFIED PUBLIC ACCOUNTANTS,1
CEDENT CONSULTING INC,1
"YOUNG WILLIAMS, PC",1
"VALUEMOMENTUM, INC.",1
"ONWARD TECHNOLOGIES, INC",1
"VANBERG SPECIALIZED COATINGS, INC.",1
OPERATING SYSTEM SERVICES INC.,1
CDM CONSTRUCTORS INC.,1
"OPUS CONSULTING SOLUTIONS, INC.",1
CATALYST SYSTEMS INC.,1
VASTIKA INC,1
"ORPINE, INC.",1
OVERLAND PARK MEDICAL SPECIALISTS,1
OVERLAND PARK MODERN DENTISTRY PC,1
"OVERLAND SOLUTIONS, INC.",1
"CASTLE CREATIONS, INC.",1
"CARDON HEALTHCARE NETWORK, LLC",1
"PAYSPOT, INC.",1
"ADAM INFORMATION TECHNOLOGIES, LLC",1
"PERFORMANCE SOFTECH SOLUTIONS, INC",1
CAPGEMINI FINANCIAL SERVICES USA INC,1
BRICKS & STONES LLC,1
"BOLDER ANESTHESIA SOLUTIONS, INC.",1
PH SERVICES LLC,1
"BLUE OCEAN CONSULTING, INC.",1
"BKFS I SERVICES, LLC",1
ADAEQUARE INC,1
POPULAR TECH,1
BIOMUNE COMPANY,1
"PORTER MCGUFFIE, INC.",1
"POWER ENGINEERS, INC.",1
"PPD DEVELOPMENT, L.P.",1
"PRAIRIE VIEW, INC.",1
"VELOZITI, INC.",1
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,1
"VENSOFT, INC.",1
"PRIME HEALTHCARE SERVICES - PROVIDENCE, LLC",1
"PROKARMA, INC.",1
"PROLIFICS, INC.",1
"ACE INFO SOLUTIONS, INC.",1
PROSOCO INC.,1
"PROTECTION ONE ALARM MONITORING, INC.",1
PROWESS IT SOLUTIONS LLC,1
PSI SERVICES INC,1
"ACADIA TECHNOLOGIES, INC.",1
PUMA FUTBOLL CLUB INC.,1
"PURAC AMERICA, INC.",1
"PVR AMERICA, INC.",1
"QIN'S INTERNATIONAL, INC.",1
"BIO-MEDICAL SERVICES, INC.",1
QUALITY AGENTS LLC,1
QUANTUM INFOTECH INC.,1
BC CAPITAL INC,1
"QUEST IT SOLUTIONS, INC",1
"BASSEM CHEHAB, M.D., P.A.",1
"RACKSPACE US, INC.",1
RAINBOW ENERGY MARKETING CORPORATION,1
BANNER CREEK LLC,1
"BALCO, INC.",1
"RED NOVA LABS, INC.",1
"AVIATION DYNAMIX, LLC",1
VIA CHRISTI HOSPITAL MANHATTAN INC,1
"REHABCARE GROUP MANAGEMENT SERVICES, INC",1
RELIABLE SOFTWARE RESOURCES INC,1
AVANT HEALTHCARE PROFESSIONALS,1
"AUTOMATION-PLUS, INC.",1
"RENEWABLE CONCEPT, INC.",1
"REPEAT CONSULTANTS, LLC",1
WILSON COUNTY HOSPITAL,1
AUROPRO SYSTEMS INC,1
"ABILENE MACHINE, INC.",1
"RISKANALYTICS, LLC",1
"RIVERSIDE TRANSPORT, INC.",1
"AT&T SERVICES, INC.",1
"ROBOTIC HAIR ASSOCIATES, INC.",1
"ROCKING M MEDIA, LLC",1
RSR UNLIMITED INC.,1
"RST SOLUTIONS, INC.",1
VIGILANT TECHNOLOGIES LLC,1
4S COMMUNICATIONS INC,1
ASTIR SERVICES LLC,1
WINDYCITY TECHNOLOGIES INC,1
ASTIR IT SOLUTIONS INC.,1
"ASSURE SOLUTIONS,INC.",1
"ASSURE SOLUTIONS, INC.",1
ASHLAND HEALTH CENTER,1
"ARRIS SOLUTIONS, INC.",1
SAINT LUKE'S HEALTH SYSTEM,1
"ARRIS GLOBAL SERVICES, INC.",1
"SAITECH, CORP.",1
VIRTUSA CORPORATION,1
"ARCUS TECHNOLOGIES DBA KAT TECH SYSTEMS, INC.",1
"ARCADIS U.S., INC",1
"SAMSUNG TELECOMMUNICATIONS AMERICA, LLC",1
SAPNEXUS LLC,1
SARAYU CONSULTANTS INC,1
VISHAL ADMA MD PA,1
SATANTA DISTRICT HOSPITAL & LTCU,1
1966 SERVICES LLC,1
SCHLUMBERGER TECHNOLOGY CORPORATION,1
"SCHWAN'S SHARED SERVICES, LLC",1
SCOR GLOBAL LIFE USA REINSURANCE COMPANY,1
SCOTT COUNTY HOSPITAL,1
"SCOTT COUNTY HOSPITAL, INC.",1
SCRIPTPRO LLC,1
"SD ENGINEERING, LLC",1
APPLIED COMPUTER TECHNIQUES,1
"APEX TECHNOLOGY SYSTEMS, INC",1
APEX LLC,1
"SEEKEDGAR, LLC",1
VOX ASTRA INC,1
SERVESYS CORPORATION,1
VSOFT CORPORATION INC,1
SHUBH SOLUTIONS LLC,1
"SIEMENS ENERGY, INC.",1
SIGMA SOFTWARE LLC,1
"AON NATIONAL FLOOD SERVICES, INC.",1
"3S NETWORK, INC.",1
"AMZUR TECHNOLOGIES, INC",1
"SIZEWISE RENTALS, LLC",1
SKILLSIGHT INC.,1
SMART COMPUTER ENGINEERS INC,1
AMGEN INC.,1
SMITH & LOVELESS INC.,1
AMERISOFT CORPORATION,1
"W3GLOBAL, INC.",1
"SOFTNICE, INC.",1
SOFTWARE PROFESSIONALS INC,1
SOLOMON CONSULTING GROUP LLC,1
AMERIGROUP CORPORATION,1
"SPAR SOLUTIONS, LLC",1
"AMERICAN TECHNOLOGY CONSULTING, LLC",1
SQUILLION SYSTEMS LLC,1
YUNEN INC.,1
SRI ANJANEYA TECHNOLOGIES LLC,1
SRIT CORP,1
SRIVEN INFOSYS INC,1
SSB SYSTEMS INC,1
STANDAV CORP.,1
"STANDAV CORP. F/K/A CADATASOFT, INC.",1
WALGREEN CO.,1
STEVENS COUNTY HEALTHCARE,1
"AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE, INC.",1
"STRATEGIC IT EXPERTS, LLC",1
"STRATEGIC RESOURCES INTERNATIONAL, INC.",1
"STUBHUB, INC.",1
WALSH FEDERAL LLC,1
SUPREMESOFT CORPORATION,1
SUSAN B. ALLEN MEMORIAL HOSPITAL,1
"AMDOCS, INC.",1
ALLEN COUNTY KANSAS HOSPITAL,1
XCHANGING SOLUTIONS (USA),1
XCHANGING SOLUTIONS (USA) INC,1
ALLEGION PLC,1
TAAL TECHNOLOGIES INC.,1
TANISHA SYSTEMS INC,1
ALLEGION,1
TECH MAHINDRA (AMERICAS) INC.,1
"ALINDUS, INC.",1
"ALCATEL-LUCENT USA, INC. (DBA NOKIA)",1
"WEIGAND-OMEGA MANAGEMENT, INC.",1
TECH-AIR INC,1
WESLEY MEDICAL CENTER,1
ALARM.COM INCORPORATED,1
"TED A. JOWETT, DDS",1
TEKORG INC,1
TEKSYNC LLC,1
"TELNET, INC.",1
TERADYNE INFOTECH,1
"TEVA PHARMACEUTICALS USA, INC.",1
"WESTERN FORMS, INC.",1
"ZIPRECRUITER, INC.",1
"ERP ANALYSTS, INC.",1
"ETEZAZI INDUSTRIES, INC.",1
"EURONET WORLDWIDE, INC",1
WESTPORT INSURANCE CORPORATION,1
"EZ2 TECHNOLOGIES, INC.",1
EZEN COMPUTER SERVICES INC.,1
F.M.I. (FORMING AND MACHINING INDUSTRIES),1
ERNST &AMP; YOUNG U.S. LLP,1
"FISHER ROSEMOUNT SYSTEMS, INC.",1
"FLEX CONSULTING GROUP, INC.",1
ENGINEERED AIR,1
FORT HAYS UNIVERSITY,1
FOSTER CARE TECHNOLOGIES,1
"FUJITSU AMERICA, INC.",1
"ENDURANCE GROUP, INC.",1
FUSION GLOBAL SOLUTIONS LLC,1
"EMERGENCY SERVICES OF KANSAS, PA",1
AK CONSULTING SERVICES INC.,1
"GAEA GLOBAL TECHNOLOGIES, INC.",1
"GALAXY SOFTWARE SOLUTIONS, INC",1
"GALAXY SOFTWARE SOLUTIONS, INC.",1
GALLEGA SYSTEMS INC,1
ELLSWORTH COUNTY MEDICAL CENTER,1
THE LEAD GROUP LLC,1
GENERAL INSTRUMENT CORPORATION,1
THE SCOULAR COMPANY,1
"GEOMETRIC AMERICAS, INC.",1
GLMV ARCHITECTURE INC,1
ELITE INNOVATIVE SOLUTIONS INC,1
"GLOBAL CONTROL SYSTEMS, INC.",1
GLOBAL DATA MART INC.,1
"GLOBAL ENTERPRISE TECH RESOURCES, INC",1
THE SOUTHEAST KANSAS EDUCATION SERVICE CENTER,1
"AITA CONSULTING SERVICES, INC.",1
THE UNIVERSITY OF KANSAS HOSPITAL,1
"GLOBAL SUMI TECHNOLOGIES, INC.",1
"GLOBAL TECHNOLOGY ASSOCIATES, LLC",1
EDUCATIONAL TESTING SERVICE,1
"GLOW NETWORKS, INC",1
"GOLD COAST IT SOLUTIONS, LLC",1
"GOUR-NITAI, LLC",1
"GPW & ASSOCIATES, LLC",1
GRANT THORNTON LLP,1
"GREAT PLAINS LABORATORY, INC.",1
"GREAT PLAINS OF CHEYENNE CO, INC.",1
"AIM BIG, INC. DBA AXIOM TECHNOLOGY GROUP, INC.",1
"GREAT PLAINS OF SABETHA, INC.",1
"AIG PC GLOBAL SERVICES, INC.",1
GREAT-WEST LIFE AND ANNUITY INSURANCE COMPANY,1
"GREEN PLAINS CATTLE COMPANY, LLC",1
THE WOODSON COUNTY COOPERATIVE ASSOCIATION,1
"EDIFY TECHNOLOGIES, INC.",1
"HARCROS CHEMICALS, INC.",1
HARWARD TECHNOLOGIES LLC,1
"EATEAM, INC.",1
E.I. DU PONT DE NEMOURS AND COMPANY,1
1701 SW FAIRLAWN RD.,1
HCONN,1
