employer,num_workers
BALL STATE UNIVERSITY,11
"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC.",11
"FAURECIA EMISSIONS CONTROL TECHNOLOGIES, USA, LLC",10
"COMMUNITY HEALTH NETWORK, INC.",10
"SMART WORKS, LLC",10
L AND T TECHNOLOGY SERVICES LIMITED,10
SYSTIME COMPUTER CORPORATION,9
"ANTHEM, INC.",9
"PROACTIVE THERAPY, INC.",9
"THE LANGUAGE CONSERVANCY, INC.",9
"KINDRED REHAB SERVICES, INC.",9
"INTERACTIVE INTELLIGENCE GROUP, INC.",9
CREATIVE HEALTH SOLUTIONS,8
TECHNOSOFT CORPORATION,8
"DEACONESS CLINIC, INC.",8
HCL GLOBAL SYSTEMS INC,8
NATSOFT CORPORATION,8
"TECH MAHINDRA (AMERICAS), INC.",8
"XTGLOBAL, INC.",8
"BEACON MEDICAL GROUP, INC.",8
"PEARLSOFT SOLUTIONS, INC.",8
"QISON, INC.",8
PRICEWATERHOUSECOOPERS LLP,8
IGATE TECHNOLOGIES INC.,8
"EMR IT SOLUTIONS, LLC",8
"NATIONAL GOVERNMENT SERVICES, INC.",8
"TRUREHAB, LLC",7
SABIC INNOVATIVE PLASTICS US LLC,7
"OPENBOX SOLUTIONS, INC.",7
TELAMON CORPORATION,7
FOXCONN/HON HAI LOGISTICS CALIFORNIA LLC,7
PEGATRON TECHNOLOGY SERVICE INC.,7
COOK INCORPORATED,7
"MEAD JOHNSON AND COMPANY, LLC",7
PCB APPS LLC,7
"FUJITSU AMERICA, INC.",7
COLUMBUS REGIONAL HOSPITAL,7
DELOITTE TAX LLP,6
THE LUTHERAN UNIVERSITY ASSOCIATION INC.,6
"HOSPITALIST MEDICINE PHYSICIANS OF OHIO, PC",6
KREMERS URBAN PHARMACEUTICALS INC.,6
IBM CORPORATION,6
"COMPUNNEL SOFTWARE GROUP, INC.",6
KPIT INFOSYSTEMS INC.,6
"REID PHYSICIAN ASSOCIATES, INC.",6
UNIVERSITY OF SOUTHERN INDIANA,6
TECH MAHINDRA (AMERICAS) INC.,6
"ITT EDUCATIONAL SERVICES, INC.",6
"INDIANA HEALTH CENTERS, INC.",6
UNIVERSITY OF INDIANAPOLIS,6
BIRLASOFT INC,6
XCHANGING SOLUTIONS (USA) INC,6
"INFOTRELLIS, INC.",6
"DEACONESS HOSPITAL, INC.",6
MOURI TECH LLC,6
LEAD IT CORPORATION,6
"ARCHWAY TECHNOLOGY PARTNERS, LLC",6
"REHABCARE GROUP EAST, INC.",6
"MASTERBRAND CABINETS, INC.",6
ST. VINCENT MEDICAL GROUP,6
COMPUTER SCIENCES CORPORATION,6
"L AND T TECHNOLOGY SERVICES, LTD.",5
"PROFICIENT BUSINESS SYSTEMS, INC.",5
"ZIMMER US, INC.",5
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,5
"PERSISTENT SYSTEMS, INC.",5
"PERFICIENT, INC.",5
"RELIABLE SOFTWARE RESOURCES, INC.",5
"OMICRON BIOCHEMICALS, INC.",5
ASTIR IT SOLUTIONS INC.,5
"RJT COMPUQUEST, INC.",5
"NLEAGUE SERVICES, INC.",5
"NANSHAN AMERICA ADVANCED ALUMINUM TECHNOLOGIES, LLC",5
"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC",5
MEGAPUTER INTELLIGENCE INC.,5
"AUTOCAR, LLC",5
"MEDICAL CONSULTANTS, P.C.",5
"MEAD JOHNSON & COMPANY, LLC",5
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",5
"MARLABS, INC.",5
"9EDGE, INC.",5
"LA PORTE CLINIC COMPANY, LLC",5
"AEGIS THERAPIES, INC.",5
"SYSTEMS TECHNOLOGY GROUP, INC.",5
"ITELLIGENCE, INC.",5
"UNITED HEALTHCARE SERVICES, INC.",5
UNIVERSITY OF EVANSVILLE,5
VIAVI SOLUTIONS INC.,5
"HILL-ROM MANUFACTURING, INC.",5
SOFTSENSE SOLUTIONS LLC,5
VENTURES UNLIMITED INC.,5
"GROTE INDUSTRIES, LLC",5
"FUSION PLUS SOLUTIONS, INC",5
ST. CATHERINE HOSPITAL,5
"ST. JOSEPH'S MEDICAL GROUP, INC.",5
"ERPMARK, INC.",5
ELITE INNOVATIVE SOLUTIONS INC,5
COOK RESEARCH INCORPORATED,5
"STRATEGIC RESOURCES INTERNATIONAL, INC.",5
"COOPERSTANDARD AUTOMOTIVE, INC.",5
RAD CUBE LLC,5
"DELASOFT, INC.",4
"SMART IT STAFFING, INC.",4
SOFTPATH SYSTEM LLC,4
HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,4
"SAINT JOSEPH REGIONAL MEDICAL CENTER - SOUTH BEND CAMPUS, INC.",4
MPHASIS CORPORATION,4
MUNCIE INDIANA PROPERTIES,4
"THERACARE, INC.",4
ATI HOLDINGS LLC,4
"GOLARS, LLC",4
"GLOBAL DATA MANAGEMENT, INC.",4
DATA SYSTEMS INTEGRATION GROUP INC.,4
BAANYAN SOFTWARE SERVICES,4
"SOUND PHYSICIANS OF INDIANA, LLC",4
"LIPPERT COMPONENTS, INC.",4
"FRANCISCAN ALLIANCE, INC.",4
"AXIS, INC.",4
"ALBANY MOLECULAR RESEARCH, INC.",4
"FISERV GLOBAL SERVICES, INC.",4
"CYIENT, INC.",4
"CYGTEC, INC.",4
"CLOSURE SYSTEMS INTERNATIONAL, INC.",4
"ST. VINCENT HOSPITAL AND HEALTH CARE CENTER, INC.",4
"MARION GENERAL HOSPITAL, INC.",4
EMC CORPORATION,4
"ACCESS THERAPIES, INC.",4
"PROOFPOINT, INC.",4
ELANCO US INC.,4
EARLHAM COLLEGE,4
AVTECH SOLUTIONS INC,4
REHABILITY CARE,4
"COOLSOFT, LLC",4
DIVIHN INTEGRATION INC,4
DEPAUW UNIVERSITY,4
CHARUS INC,4
"CIBER, INC.",4
"MASTERBRAND CABINETS, INC",4
"VANTAGE ERP, LLC",4
ROSE-HULMAN INSTITUTE OF TECHNOLOGY,4
INPATIENT SERVICES OF INDIANA,4
SCHLAGE LOCK COMPANY LLC,4
CREDENT TECHNOLOGIES LLC,4
TATA ELXSI LIMITED,4
BORGWARNER PDS (INDIANA) INC.,4
IRISNDT INC.,4
SALUD REVENUE PARTNERS LLC,4
"UNIGO, INC",4
"KIDNEY AND HYPERTENSION CENTER OF WABASH VALLEY, LLC",4
SYSTEM SOFT TECHNOLOGIES LLC,4
"TVS INFOTECH, INC.",4
CTS CORPORATION,4
"I3INFOTEK, INC.",4
"HUMETIS TECHNOLOGIES, INC.",4
"TECHNOSOFT ENGINEERING, INC.",4
1ST SOURCE BANK,3
AES US SERVICES LLC,3
"ALLEGIENT, LLC",3
AMAZON.COM.INDC LLC,3
"AMERICAN BUSINESS SOLUTIONS, INC.",3
AMERICAN UNITED LIFE INSURANCE COMPANY,3
BEACON MEDICAL GROUP,3
"BELDEN, INC.",3
BOSTON SCIENTIFIC CORPORATION,3
BRAUN CORPORATION,3
"BUCHER AND CHRISTIAN CONSULTING, INC.",3
CAMBAY CONSULTING LLC,3
"CLOUD 9 INFOSYSTEMS, INC.",3
CODE ACE SOLUTIONS INC,3
COLUMBUS INTERNATIONAL CORPORATION,3
COMMITPOINT INC.,3
COMMUNITY FOUNDATION OF N.W. INDIANA,3
COMMUNITY HOSPITAL,3
CONTEXT LLC,3
COVANCE LABORATORIES INC.,3
CRANE CO.,3
DELOITTE &AMP; TOUCHE LLP,3
"DOUBLE-TAKE SOFTWARE, INC.",3
"ECHO ENGINEERING AND PRODUCTION SUPPLIES, INC.",3
EMBITEL TECHNOLOGIES INC.,3
EUROFINS LANCASTER LABORATORIES PROFESSIONAL SCIENTIFIC SERVICES LLC,3
"EXPERIAN INFORMATION SOLUTIONS, INC.",3
FAHRENHEIT IT,3
"FIRST DATABANK, INC.",3
FIRST TEK DOS LLC,3
"FISERV CIR, LLC",3
"G3 INFOTEK, INC.",3
"GENESIS ELDERCARE REHABILITATION SERVICES, LLC",3
"GEOTILL, INC.",3
"GLOBAL DATA MART, INC",3
"GLOBAL TOUCHPOINTS, INC. DUNS# 13-8058305",3
"GRANDISON MANAGEMENT, INC.",3
GRAY ROBINSON RYAN AND FOX,3
"HADIAMONDSTAR SOFTWARE SOLUTIONS, LLC",3
HARRISON STEEL CASTINGS CO.,3
"HEARTHMARK, LLC",3
"HOSPITALIST MEDICINE PHYSICIANS OF INDIANA, LLC",3
HOTTA LIESENBERG SAITO LLP,3
"INFOMERICA, INC.",3
INFOSEMANTICS INC,3
"INFOSPAN, INC.",3
INTELLILINK TECHNOLOGIES INC,3
"INTERNATIONAL SCHOOL OF INDIANA, INC.",3
INVENTIV HEALTH CLINICAL LLC,3
JONAM SYSTEMS INC,3
KYYBA INC.,3
LARSEN & TOUBRO INFOTECH LIMITED,3
LEGISLATIVE SERVICES AGENCY,3
LOGIC PLANET CS INC,3
"LUTHERAN UNIVERSITY ASSOCIATION, INC.",3
MANCHESTER UNIVERSITY,3
MASTER YOO'S WORLD CLASS TAE KWON DO INC.,3
"MILLENNIUM INFO TECH, INC.",3
MUNCIE INDIANA PROPERTIES LLC,3
NANSHAN AMERICA ADVANCED ALUMINUM TECHNOLOGIES LLC.,3
NEXUS ENERGY LLC,3
"ORACLE AMERICA, INC.",3
"PCB APPS, LLC.",3
"PIVOTAL Z, LLC",3
PROPELSYS TECHNOLOGIES LLC,3
"PROTRANS INTERNATIONAL, INC.",3
R S INFOCON INC,3
"RANDSTAD TECHNOLOGIES, LP",3
REGAL-BELOIT CORPORATION,3
"RITESTEP REHAB SOLUTIONS,LLC",3
RN STAFF INC.,3
SAHASRA TECHNOLOGIES CORPORATION,3
SAMITI TECHNOLOGY INC.,3
"SAMITI TECHNOLOGY, INC.",3
SARAS FAMILY RESTAURANT INC,3
"SCHILLER LAW OFFICES, LLC",3
"SENSATIONAL SMILES DENTISTRY, PC",3
"SKY REHABILITATION, LLC",3
"SOGETI USA, LLC",3
SSB SYSTEMS INC,3
"STANLEY SECURITY SOLUTIONS, INC.",3
SULLAIR LLC,3
"SUNRIGHT AMERICA, INC.",3
SWIFT SOLUTIONS INC,3
SYNAPSIS INC,3
"SYSFORE TECHNOLOGIES, INC.",3
"TATA TECHNOLOGIES, INC.",3
"TECHNODRIVE BUSINESS SOLUTIONS, INC",3
"TECHPILLARS, INC.",3
TEK LEADERS INC,3
TP ORTHODONTICS,3
TRINE UNIVERSITY,3
TS TECH INDIANA LLC,3
"UNION ASSOCIATED PHYSICIANS CLINIC, LLC",3
"SILICON STAFF IT SERVICES, INC.",2
SIRI INFOSOLUTIONS INC.,2
"ENVISAGE INFORMATION SYSTEMS, LLC",2
SIVAS LANGUAGE ACADEMY AND TEST PREP LLC,2
HONEYWELL INTERNATIONAL INC.,2
"4-SERV SOLUTIONS, INC.",2
SLANE CAPITAL LLC,2
PARAMOUNT SOFTWARE SOLUTIONS,2
"PARKVIEW HEALTH SYSTEM, INC.",2
"SMILING CROSS, INC",2
SNG INFOTECH,2
"SOFTCORP INTERNATIONAL, INC.",2
M&R CONSULTANTS CORPORATION,2
ACRO SERVICE CORPORATION,2
EPEOPLE TECHNOLOGIES INC,2
EMINENT SOFTWARE SERVICES,2
"INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA, INC.",2
"WEBJECT SYSTEMS, INC.",2
"ALTAIRNANO, INC",2
"PCTEL, INC.",2
"PE TUCKER INSURANCE AGENCY, INC.",2
"HOSPITAL CARE GROUP, PC",2
VERDURE SCIENCES INC,2
"SONDHI SOLUTIONS, INC",2
ART2LINK CORPORATION,2
FRAANK SYSTEMS,2
SOURCEINFOTECH INC.,2
"VASTIKA, INC.",2
SPARTA CONSULTING INC.,2
"MANISH THERAPY SERVICES, INC.",2
MAP-IT SOLUTIONS INC,2
"SPECTRUM LOGIX, INC",2
"HP ENTERPRISE SERVICES, LLC",2
"MARIAN UNIVERSITY, INC.",2
BUTLER UNIVERSITY,2
"AVTECH SOLUTIONS, INC.",2
SPRINT CORPORATION,2
"SRG GLOBAL TRIM, INC.",2
INTONE NETWORKS INC.,2
"PHARMANEEK, INC.",2
"BRILLIO, LLC",2
"AVTECH SOLUTIONS, INC",2
"I 5 TECH, INC",2
PIONEER GLOBAL INC,2
INVICKTUS INC,2
ST. MARY MEDICAL CENTER,2
"GOLDEN AGE HOME HEALTH CARE, LLC",2
WEBMATRIX INC,2
I28 TECHNOLOGIES CORPORATION,2
EQUILIBRIUM TECHNOLOGY INC,2
GOPA IT CONSULTANTS INC.,2
PMC SMART SOLUTIONS LLC,2
"STANLEY BLACK & DECKER, INC.",2
VALIDATION ASSOCIATES LLC,2
DIGITEK SOFTWARE INC.,2
"IT DIVISION, INC.",2
AVIS INDUSTRIAL CORPORATION,2
"IT TRAILBLAZERS, LLC",2
"GRANDVIEW PHARMACY, INC.",2
"POSITIVE GROUP, LLC.",2
"PRAXAIR, INC.",2
DOMINION ENTERPRISES,2
"PRECISION TASK GROUP, INC.",2
MEAD JOHNSON & COMPANY LLC,2
AVANT HEALTHCARE PROFESSIONALS,2
"YASH TECHNOLOGIES, INC.",2
ERNST &AMP; YOUNG U.S. LLP,2
"SUPRASOFT, INC.",2
"EXTENSION, LLC",2
CARREKER CORPORATION,2
"BIOMET MANUFACTURING, LLC (SUB ZIMMER BIOMET HOLDINGS, INC.)",2
GREELEY AND HANSEN LLC,2
SVK SYSTEMS INC,2
EZ APPS SOLUTIONS LLC,2
SWANKTEK INC,2
"ENBRIDGE EMPLOYEE SERVICES, INC.",2
MERIDIAN HEALTH SERVICES CORP.,2
SWISS RE AMERICA HOLDING CORPORATION,2
"PROACTIVE THERAPY, INC",2
"MICAN TECHNOLOGIES, INC.",2
FUSION BAG COMPANY INC,2
"SYNOTRIX, INC",2
EDGEIT CORP,2
"APPISOFT, INC.",2
IVY TECH COMMUNITY COLLEGE,2
IH DENTAL PC,2
JACOBS ENGINEERING GROUP INC.,2
PROMINENT IT SOLUTIONS LLC,2
"JAITRA, INC.",2
"WEEKS COMMUNICATIONS, INC.",2
"DEXTRO SOFTWARE SYSTEMS, INC.",2
"FUZION ANALYTICS, INC.",2
IMATRIC LLC,2
IMATRIX CORP,2
"ALCOA, INC.",2
"JMRT SOLUTIONS, LLC",2
"TAVANT TECHNOLOGIES, INC",2
APP PRESS LLC,2
"IMBUESYS, INC.",2
TAYLOR UNIVERSITY,2
TECH BRAINS SOLUTIONS INC.,2
"GUNJAN CUTTING EDGE SOLUTIONS, INC.",2
"AISIN USA MFG., INC.",2
"PYRAMID TECHNOLOGY SOLUTIONS, INC.",2
"TECHGENE SOLUTIONS, LLC",2
"JSMN INTERNATIONAL, INC.",2
"TECHNICOLOR CONNECTED HOME USA, LLC",2
TECHNO MARKETING GROUP LLC,2
G3 INFOTEK INC,2
"H.J. UMBAUGH & ASSOCIATES, CERTIFIED PUBLIC ACCOUNTANTS, LLP",2
"AGRELIANT GENETICS, LLC",2
"FAIRFIELD MANUFACTURING COMPANY, INC.",2
"HAIER AMERICA COMPANY, LLC",2
"HAMILTON CENTER, INC.",2
FAMILIA DENTAL FORT WAYNE PLLC,2
HANOVER COLLEGE,2
"TEKCREW, INC.",2
"TEKNI-PLEX, INC.",2
TEKORG INC,2
FAMILIA DENTAL SPFW LLC,2
MOBILE PROGRAMMING LLC,2
"INDIANA INTERNAL MEDICINE CONSULTANTS, P.C.",2
KEYPIXEL SOFTWARE SOLUTIONS LLC,2
BERRY PLASTICS CORPORATION,2
"RADIUMSOFT, INC.",2
TENNECO AUTOMOTIVE OPERATING COMPANY INC.,2
INDIANA MATH AND SCIENCE ACADEMY-INDIANAPOLIS INC.,2
INDIANA MATH AND SCIENCE ACADEMY-NORTH INDIANAPOLIS,2
KING SYSTEMS CORPORATION,2
KLINEXA INC.,2
"THE CORPORATION OF SAINT MARY'S COLLEGE, NOTRE DAME",2
ENGILITY CORPORATION,2
THE DATABASE MARKETING AGENCY LLC,2
"THE FINISH LINE USA, INC.",2
"HAT WORLD, INC.",2
"KORCOMPTENZ, INC.",2
"INDIANA NEPHROLOGY & INTERNAL MEDICINE, P.C.",2
"GAYLOR ELECTRIC, INC",2
KPIT INFOSYSTEMS INC,2
REFLEX&ALLEN USA INC.,2
"AGAMA SOLUTIONS, INC.",2
INDIANA STATE UNIVERSITY,2
"BELL INFO SOLUTIONS,LLC",2
"BELL INFO SOLUTIONS, LLC",2
KPMG LLP,2
"FCC (ADAMS), LLC",2
FEDERAL HOME LOAN BANK OF INDIANAPOLIS,2
"THYSSENKRUPP PRESTA NORTH AMERICA, LLC",2
"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL, INC.",2
"NATIONAL MACHINERY & CONVEYOR, INC.",2
DIASPARK INC,2
"RESOURCE AMERICA INFORMATION TECHNOLOGY, INC.",2
KSOFT SYSTEMS INC,2
"NESS USA, INC.",2
"REVERE INFO TECH, INC",2
ADVANCED CAD/CAM SERVICE,2
ESSROC CEMENT CORP.,2
VINCENT VILLAGE INC,2
INDIANA UNIVERSITY HEALTH INC.,2
"GENESIS ELDERCARE REHABILITATION SERVICES, INC.",2
"BROOKDALE EMPLOYEE SERVICES, LLC",2
"DICE IT SOLUTIONS, LLC",2
NEWEGG INC.,2
VANGUARD NATIONAL TRAILER CORPORATION,2
INDU TECH INC,2
NGUSOFT INC,2
"ROADTEX LTL, INC.",2
ROBUSTWARE INC.,2
ZUVEN TECHNOLOGIES INC,2
"UNION HOSPITAL, INC.",2
"UNISEAL, INC.",2
"ADEPT COMPUTER CONSULTANTS, INC.",2
UNITED SOFTWARE GROUP INC.,2
GENUINE GEMS CORP.,2
"INDY POWER SYSTEMS, LLC",2
"HEARTLAND EMPLOYMENT SERVICES, LLC",2
ADBAKX LLC,2
ROLLS-ROYCE CORPORATION,2
LAKEWOOD FAMILY DENTAL INC.,2
INFO KEYS INC,2
RSR UNLIMITED INC.,2
"RST SOLUTIONS, INC.",2
ENVIGO RMS INC.,2
"RYDER SYSTEM, INC.",2
"FLEXWARE INNOVATION, INC.",2
"NORTHEAST INTERNAL MEDICINE ASSOCIATES, P.C.",2
AMERISOFT CORPORATION,2
"HERFF JONES, LLC",2
NORTHERN INDIANA PUBLIC SERVICE COMPANY (NIPSCO),2
"USM BUSINESS SYSTEMS, INC.",2
LANDIS+GYR INC.,2
COOK BIOTECH INCORPORATED,2
COMMUNITY CARE NETWORK INC.,2
"INFOSHARE SYSTEMS, INC.",2
LAVA DS LLC,2
WINDSTREAM TECHNOLOGIES INC.,2
SAINT JOSEPH HEALTH SYSTEM,2
SAINT JOSEPH REGIONAL MEDICAL CENTER,2
LAVA SCS LLC,2
ASTRAZENECA PHARMACEUTICALS LP,2
SAINT MARY-OF-THE-WOODS COLLEGE,2
"INFOSMART TECHNOLOGIES, INC",2
COVANCE BIOANALYTICAL SERVICES LLC,2
"NUTANIX, INC.",2
"COVANEX, INC.",2
CRAFTMARK BAKERY LLC,2
"CRANDALL ENGINEERING, INC.",2
AMERICAN SPECIALTY HEALTH INCORPORATED,2
DOLI SYSTEMS INC.,2
"A&F ENGINEERING CO., LLC",2
BARNES & THORNBURG LLP,2
"ENVIRONMENTAL FORENSIC INVESTIGATIONS, INC.",2
SAPERE LLP,2
BRITE SYSTEMS INC,2
CRIPE DESIGN LLC,2
OBJECT TECHNOLOGY SOLUTIONS INC,2
"LIBERTY MUTUAL GROUP, INC.",2
SARAYU CONSULTANTS INC,2
BLACKBOARD INC.,2
CNO SERVICES LLC,2
SBASE TECHNOLOGIES INC,2
"INFOVISION, INC.",2
"OM TEK, INC.",2
"HILL-ROM SERVICES, INC.",2
HIRACLE INC,2
"ONEIROI CONSULTING SERVICES, INC",2
BLACK & VEATCH CORPORATION,2
CYBERMASS SOLUTIONS INC,2
CYBERTHINK INC,2
"OPENLANE, INC.",2
"SCHNEIDER ELECTRIC USA, INC.",2
GLOBAL ATLANTIC FINANCIAL COMPANY,2
"SELECT REHABILITATION, INC.",2
"DANIELS ASSOCIATES, INC.",2
"FONTANA FASTENERS, INC.",2
"XCELTRAIT, INC.",2
"OPTUM SERVICES, INC.",2
"SENSORHOUND, INC.",2
"SENSORMATIC ELECTRONICS, LLC",2
"INTEGRATED MEDICAL SERVICES, LLC",2
DATAWIN SYSTEMS INC,2
"INTEGRATED MEDICAL SPECIALISTS, LLC",2
SERVESYS CORPORATION,2
"DAZ SYSTEMS, INC.",2
DCM LIMITED,2
"SERVICE NET WARRANTY, LLC",2
"ORPINE, INC.",2
BYTEWARE INC,2
LOGICAL PARADIGM LLC,2
"LOGICALIS, INC.",2
"CJ AUTOMOTIVE INDIANA, LLC",2
DELL MARKETING L.P.,2
"INTEGRATED SUPPLY NETWORK, LLC",2
SHINEWELL TECHNOLOGIES INC.,2
CITY GURUS INC,2
SIERRA CONSULTING INC.,2
"CISCO SYSTEMS, INC.",2
"SIGNATURE PAYROLL SERVICES, LLC",2
"DEW SOFTWARE, INC.",2
KYB AMERICAS CORPORATION,1
"BEDEL FINANCIAL CONSULTING, INC.",1
"BECKMAN COULTER, INC.",1
"BEACON TECHNOLOGIES GROUP, INC.",1
"L&T TECHNOLOGY SERVICES, LTD.",1
"BDSN INTERNATIONAL, INC",1
LA PORTE HOSPITAL COMPANY LLC,1
LAFAYETTE MEDICAL INVESTORS LIMITED PARTNERSHIP,1
"LAFAYETTE NEONATAL ASSOCIATES, P.C.",1
LAFAYETTE SCHOOL CORPORATION,1
LAKEWOOD FAMILY DENTAL OF FORT WAYNE,1
LAKEWOOD FAMILY DENTAL OF LAFAYETTE INC,1
LAKSAN TECHNOLOGIES LLC,1
"LANCESOFT, INC.",1
"VISION SOLUTIONS, INC",1
"BAVE TECHNOLOGIES, INC.",1
"VISION SOLUTIONS, INC.",1
"BALDWIN & LYONS, INC",1
LIBERTY MUTUAL GROUP INC.,1
LIGHT UP TOYS.COM LLC,1
LINCOLN NATIONAL CORPORATION,1
"LIONBRIDGE TECHNOLOGIES, INC.",1
AZHVAS INC.,1
"LIVE NATION WORLDWIDE, INC.",1
LODESTONE MANAGEMENT CONSULTANTS INC.,1
"VISION THREE, LLC",1
LOGIC PLANET INC,1
LOGIC SOFT INC.,1
LOGICAL CONCEPTS INC D/B/A OMNISITE,1
"LOGIKOS, INC",1
LUMINOVA INFOTECH LLC,1
VOLT MANAGEMENT CORP,1
MAC'S CONVENIENCE STORES LLC,1
MADISON COUNTY COMMUNITY HEALTH CENTER,1
"MADISON PRECISION PRODUCTS, INC.",1
"MAGANTI IT RESOURCES, LLC",1
"MAHLER & CO., P.C. CPAS",1
MAJESCO,1
"VS ENGINEERING, INC.",1
"MANCHESTER UNIVERSITY, INC.",1
MARGIN5 SOLUTIONS INC,1
MARION GENERAL HOSPITAL,1
"MARKETRX, INC (A COGNIZANT COMPANY)",1
"MARKLEY ENTERPRISE, INC.",1
MARS INFOTECH INC,1
MARSHALL ELECTRIC CORPORATION,1
MARTIN CAPITAL MANAGEMENT,1
"MARUTHI TECHNOLOGIES, LLC",1
MASCO CORPORATION OF INDIANA D/B/A DELTA FAUCET COMPANY,1
"MASTECH ALLIANCE, INC., A MASTECH HOLDINGS COMPANY",1
"AVNET, INC.",1
"ABAL TECHNOLOGIES, INC",1
"MASTERBRAND BRAND CABINETS, INC.",1
AVERY DENNISON CORPORATION,1
MAXPRO INC,1
"MCWANE, INC.",1
AVANI TECHNOLOGY SOLUTIONS INC.,1
AUTOMOTIVE FINANCE CORPORATION,1
"MEDICAL SPECIALISTS OF MADISON COUNTY, P.C.",1
AUTO RESEARCH CENTER LLC,1
"MEJENTA SYSTEMS, INC",1
MEMORIAL HOSPITAL,1
"MERCURY ACCESS SOLUTIONS, LLC",1
MICROINFO INC,1
"MICRONUTRIENTS USA, LLC",1
MICROSOFT CORPORATION,1
MICROVISION SOLUTIONS LLC,1
"MID-AMERICAN SPECIALIZED TRANSPORT, INC",1
"MIDAMERICA FUNDING SERVICE, INC.",1
"AUTHOR SOLUTIONS, LLC",1
"AUSTIN TRI-HAWK AUTOMOTIVE, INC",1
"MIDWEST INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC.",1
MIDWEST SERVICE CENTER LLC,1
"MIEBACH CONSULTING, INC.",1
MIKE RAISOR BUICK GMC CADILLAC INC,1
"MIKE RAISOR BUICK GMC CADILLAC, INC.",1
MILLENNIUM INDUSTRIES CORPORATION,1
VSQUARE INFOTECH INC.,1
"MILLIMAN, INC.",1
"MINDTECK, INC.",1
MINDTREE LIMITED,1
"MINTEX TECH, INC",1
"MINTEX TECH, INC.",1
"MKM ARCHITECTURE + DESIGN, INC.",1
MMC SYSTEMS INC,1
"MOBILENET SERVICES, INC.",1
MOMENTO USA LLC,1
MONOSOL LLC,1
"MORLOGIC, INC.",1
