employer,num_workers
PRTECH LLC,1
REAL GEEKS LLC,1
RIDER LEVETT BUCKNALL LTD,1
ROBERT I. PETERSON MD INC,1
"SAI TECHNOLOGIES, LLC",1
SAPIGAO CONSTRUCTION INC,1
SIRI INFOSOLUTIONS INC.,1
"SMILE DENTAL CENTER, INC.",1
"SOUND PHYSICIANS OF HAWAII, INC.",1
"SPIRENT COMMUNICATIONS, INC.",1
"SSFM INTERNATIONAL, INC.",1
SVK SYSTEMS INC,1
"TAKETA, IWATA, HARA & ASSOCIATES, LLC",1
TECHMAGIX INC,1
TECHNOCRATS DOMAIN INC.,1
TEKMARK GLOBAL SOLUTIONS LLC,1
"TELECOM TECHNOLOGY SERVICES, INC",1
"TERVIVA BIOENERGY, INC.",1
"TETSUKO S. HO, C.P.A., INC.",1
"THE HONOLULU GROUP, LTD.",1
TOUR HAWAII INC.,1
TOURNET HAWAII INC,1
TRANSFORMATION HEALTH NETWORK,1
TRUSTEES OF THE ESTATE OF BERNICE PAUAHI BISHOP,1
UNIVERSITY CLINICAL EDUCATION & RESEARCH ASSOCIATES,1
"VAAZU, LLC",1
"VI SYSTEMS, INC",1
VIS-LAB LLC,1
VISTA APPLIED SOLUTIONS GROUP INC,1
"VISUAL SYSTEMS, INC.",1
WAIKIKI HEALTH,1
WAIMANALO HEALTH CENTER,1
WHITBY COMPANY,1
"WINCUBIC.COM, INC.",1
WISE EQUATION SOLUTIONS INC,1
"WISMETTAC ASIAN FOODS, INC.",1
XINHONG YU CPA LLC,1
ZOOLOGICAL SOCIETY OF SAN DIEGO,1
"ACMESOFT GLOBAL, INC.",1
AECOM,1
"AGRIGENETICS D/B/A MYCOGEN CORPORATION, A SUBSIDIARY OF THE DOW CHEMIC",1
"AIR & SEA TRAVEL CENTER, INC.",1
"AKIHIKO TAJIMA, C.P.A., INC.",1
ALAKA'I VENDING CORPORATION,1
ALTRES INC,1
ASTIR IT SOLUTIONS INC.,1
BANK OF HAWAII,1
BLUE ROSE TECHNOLOGIES LLC,1
BROWN AND CALDWELL,1
CALIFORNIA ASSOCIATION FOR RESEARCH IN ASTRONOMY,1
"CAPSQUARE SYSTEMS, INC.",1
"CASTLE RESORTS & HOTELS, INC.",1
CENTRAL PACIFIC BANK,1
"CHARLIE Y. SONIDO MD, INC.",1
COFFMAN ENGINEERS INC.,1
COMMUNITY PLANNING AND ENGINEERING,1
CSC COVANSYS CORPORATION,1
CW CC LLC,1
DECISION RESEARCH CORPORATION,1
DESIGN CONCEPTS HAWAII LLC,1
DESIGN PARTNERS INCORPORATED,1
"DISCOUNT AUTO PARTS, INC.",1
"DOI, CPA, LLC",1
DW MATRIX INC,1
ECA LLP FKA ERWIN CABRINHA &AMP; AU LLP,1
"EHUKAI KAPOLEI, LLC",1
ENCORE SOFTWARE SERVICES,1
ENVIRONMENTAL CHEMICAL CORPORATION,1
ENVY HAWAII LLC,1
FOUR SEASONS HOTELS CORPORATE SERVICES INC,1
FQLABS LLC,1
"GILFORD SATO &AMP; ASSOCIATES CPAS, INC.",1
"GILFORD SATO &AMP; ASSOCIATES, CPAS, INC.",1
GOOD LUCK INTERNATIONAL CORPORATION,1
"HALEIWA FAMILY CLINIC, INC.",1
HAROLD D SASAKI LTD CPA,1
"HAWAII ACCOUNTING, LLC",1
HAWAII HIS CORPORATION,1
HAWAII ISLAND AIR INC.,1
HAWAII PACIFIC NEUROSCIENCE LLC,1
"HAWAII PACIFIC TELEPORT, LP",1
"HAWAII PATHOLOGISTS' LABORATORY, LLP",1
"HAWAIIAN TELCOM COMMUNICATIONS, INC.",1
HEALY TIBBITTS BUILDERS INC.,1
HERBERT CHOCK & ASSOCIATES INC.,1
HIGHGATE HOTELS LP,1
HNLC INC,1
IBM INDIA PRIVATE LIMITED,1
"IKAYZO, INCORPORATED",1
"INPATIENT SERVICES OF HAWAII, INC.",1
"INSYNERGY ENGINEERING, INC.",1
"INTERNAL MEDICINE AND INFECTIOUS DISEASES, INC.",1
ISLANDS HOSPICE INC.,1
"JACK TYRRELL & COMPANY, INC.",1
JAPAN PRESS SERVICE INC.,1
"JAS. W. GLOVER, LTD.",1
JINON CORPORATION,1
"JTB GLOBAL TRAVEL SERVICE, LLC",1
"KIT USA CO., LTD DBA HAWAII CHINA TOURS",1
KOANANI LLC,1
KODAK ALARIS INC.,1
"KONIKSON PRODUCTIONS, LLC",1
