employer,num_workers
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",43
"CONNVERTEX SOLUTIONS, INC.",43
"BIJJAM INFORMATION TECHNOLOGIES, INC.",42
"VTEKH, INC.",42
THE NORTHERN TRUST COMPANY,41
FOCUS CORE INC,41
"COMPUNNEL SOFTWARE GROUP, INC.",41
ADVANSOFT WORLDWIDE INC,41
COREMATIQ INC,41
"CGN & ASSOCIATES, INC.",40
LARSEN & TOUBRO INFOTECH LIMITED,39
"SLRI SOLUTIONS, LLC",39
CCC INFORMATION SERVICES INC.,38
"THE NIELSEN COMPANY (US), LLC",38
"MICROEXCEL, INC",38
ADVANSOFT INTERNATIONAL INC,38
SAPIENT CORPORATION,38
"BITSOFT INTERNATIONAL, INC.",38
SOUTHERN ILLINOIS MEDICAL SERVICES,37
HCL GLOBAL SYSTEMS INC,37
"ONLY IT CONSULTING, LLC",37
UNICOM TECHNOLOGIES INC.,37
"BDSN INTERNATIONAL, INC",36
VIVA USA INC.,36
"QUINNOX, INC.",36
"ARCUS TECHNOLOGIES DBA KAT TECH SYSTEMS, INC.",35
KRAFT HEINZ FOODS COMPANY,35
"BHRIGUS, INC.",35
CITIUSTECH INC.,34
ROYAL CYBER INC.,33
ILLINOIS INSTITUTE OF TECHNOLOGY,33
CES USA INC.,32
"BELCAN ENGINEERING GROUP, INC.",32
DELOITTE &AMP; TOUCHE LLP,32
SYNAPSIS INC,32
MINDTREE LIMITED,31
"L AND T TECHNOLOGY SERVICES, LTD.",31
TECHIE BRAINS INCORPORATED,31
VERINON TECHNOLOGY SOLUTIONS LTD.,31
SAPERE LLP,31
"PROWISE SOLUTIONS, INC.",31
TEXSYS LLC,31
HURON CONSULTING SERVICES LLC,31
"ZS ASSOCIATES, INC.",31
TEKLINK INTERNATIONAL INC.,30
ORBITZ WORLDWIDE LLC,30
PROFESSIONAL VISION TECHNOLOGIES INC,29
QUADRANT 4 SYSTEM CORPORATION,29
"SUNERA TECHNOLOGIES, INC",29
ERESOURCES CONSULTANTS INC.,29
"AUTOMOTIVE ROBOTICS, INC.",29
"INFORMATION RESOURCES, INC.",29
"NAVISTAR, INC.",29
"RJT COMPUQUEST, INC.",29
KALVEN TECHNOLOGIES INC,29
"FRONTIER TECHNOLOGIES, LLC",29
"UNITED AIRLINES, INC.",27
UNIVERSITY OF CHICAGO MEDICAL CENTER,27
AMDOCS INC.,27
COGENT DATA SOLUTIONS LLC,27
SRK SYSTEMS INC,27
GANTEC PUBLISHING SOLUTIONS LLC,27
"ONWARD TECHNOLOGIES, INC",27
"TRUQUA ENTERPRISES, LLC",27
SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE,26
VEDICSOFT SOLUTIONS LLC,26
GRAINGER MANAGEMENT LLC,26
SYNTEL INC,26
GANTEC CORPORATION,25
MYGO CONSULTING INC.,25
"AXIS, INC.",25
SOFTCON USA INC.,25
INTONE NETWORKS INC.,25
"GREAT SOFTWARE LABORATORY, INC.",25
"MANAGEMENT HEALTH SYSTEMS, INC.",25
AMEEX TECHNOLOGIES CORP,25
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,25
ENOVA FINANCIAL HOLDINGS LLC,25
CES USA INC,25
HEWITT ASSOCIATES LLC,24
"PETERSON TECHNOLOGY PARTNERS, INC.",24
ABBOTT LABORATORIES,24
"PROSOFT TECHNOLOGY GROUP, INC.",24
"VALUELABS, INC",24
"AIM BIG, INC.",24
"THE BOSTON CONSULTING GROUP, INC.",24
"HR PUNDITS, INC",24
VECTRATEK SOLUTIONS,24
"ANTHEM, INC.",24
"EXPEDIA, INC.",24
"FISERV GLOBAL SERVICES, INC.",24
PRITHVI AMERICAS INC,23
"RELIABLE SOFTWARE RESOURCES, INC.",23
"CYBER KORP, INC.",23
LORSIV TECHNOLOGIES INC,23
SBP CONSULTING INC.,23
"ORACLE AMERICA, INC.",23
AON SERVICE CORPORATION,23
COMPUTER SCIENCES CORPORATION,23
"APTUDE, INC",23
EASI LLC,23
"CLOUDQUEST TECHNOLOGIES, LLC",23
"AK INFORMATION TECHNOLOGIES, INC.",23
"IVY TECH SOLUTIONS, INC",23
SYSTEM SOFT TECHNOLOGIES LLC,23
YAHOO! INC.,23
UST GLOBAL INC,23
"AVANT, INC.",23
"CSG SYSTEMS, INC.",23
"A.T. KEARNEY, INC.",22
"IBS SOFTWARE SERVICES AMERICAS, INC.",22
SARAYU CONSULTANTS INC,22
ARCHER DANIELS MIDLAND COMPANY,22
"JUMP OPERATIONS, LLC",22
SUN POWER CONSULTING LLC,21
TRINUC LLC,21
"ATHARVA TECHNOLOGIES, INC.",21
"MU SIGMA, INC.",21
POLARIS CONSULTING & SERVICES LTD,21
"SLALOM, LLC",21
PRIMASOFT INC,21
"SMART WORKS, LLC",21
GOGO LLC,21
MAZIK GLOBAL INC.,21
BAXTER HEALTHCARE CORPORATION,21
SOFTPATH SYSTEM LLC,21
GLOBAL INFOTECH INC,21
"KALVEN TECHNOLOGIES,INC",21
PRAGMAEDGE INC,20
"PEGASUS KNOWLEDGE SOLUTIONS, INC.",20
SIRITEK INC,20
"HIH, INC.",20
STAID LOGIC LLC,20
"HOSPIRA INC., A PFIZER COMPANY",20
ROBERT BOSCH LLC,20
KOGENTIX INC.,20
"ARETE SYSTEMS, INC.",20
"ITECH US, INC.",20
POLARIS CONSULTING AND SERVICES LTD,19
"SAP AMERICA, INC.",19
CAPGEMINI AMERICA INC.,19
ZEBRA TECHNOLOGIES CORPORATION,19
"NAGARRO, INC.",19
TECH MAHINDRA (AMERICAS) INC.,19
"IT BUSINESS MANAGEMENT SOLUTIONS, INC.",19
"PROCAL TECHNOLOGIES INC.,",19
"IDOL SOFT, INC.",19
"SRIVEN SYSTEMS, INC",19
EMC CORPORATION,19
DYNAMIC ENTERPRISE SOLUTIONS INC,19
RECURSION GROUP INC,19
ASOFT CONSULTING LLC,19
MIRAGE SOFTWARE INC. DBA: BOURNTEC SOLUTIONS,19
"ORBITZ WORLDWIDE, LLC",19
"MOLEX, LLC",18
NORTHERN ILLINOIS UNIVERSITY,18
OSF SAINT FRANCIS MEDICAL CENTER,18
"PYRAMID TECHNOLOGY SOLUTIONS, INC",18
"ALCATEL-LUCENT USA, INC. (DBA NOKIA)",18
"CDK GLOBAL, LLC",18
OPTICSPLANET INC.,18
PALNI INC,18
"HUMETIS TECHNOLOGIES, INC.",18
"AYRUS, INC",18
"MCKINSEY & COMPANY, INC. UNITED STATES",18
TECHNOSOFT CORPORATION,18
"ETEK IT SERVICES, INC.",18
"LERA TECHNOLOGIES, LLC",18
LOYOLA UNIVERSITY CHICAGO,17
SSB SYSTEMS INC,17
"SVANACO, INC.",17
"MEDLINE INDUSTRIES, INC.",17
"CYBERBRIDGE INTERNATIONAL, INC.",17
SAVVY INFO SYSTEMS INC,17
ADVENT GLOBAL SOLUTIONS INC.,17
UNITED SOFTWARE INC,17
"INVENTIONS,INC",17
NEXT GENERATION TECHNOLOGY INC.,17
GOOGLE INC.,17
CNH INDUSTRIAL AMERICA LLC,17
AKUNA CAPITAL LLC,17
"TRI VENTURES, INC. D/B/A AQUENT LLC",17
MPHASIS CORPORATION,17
THE UNIVERSITY OF CHICAGO BOOTH SCHOOL OF BUSINESS,17
THE METHODIST MEDICAL CENTER OF ILLINOIS,16
IMANAGE LLC,16
"EXUSIA, INC.",16
"FIRST TEK , INC.",16
"CES GLOBAL, LLC",16
GRANT THORNTON LLP,16
"QUADRATIC SYSTEMS, INC.",16
"PERSISTENT SYSTEMS, INC.",16
"GENIUS BUSINESS SOLUTIONS, INC.",16
"DEVISE SOFT, INC",16
ENTELLECTS CORPORATION,16
"EPAM SYSTEMS, INC",16
"DYNAMIC ENTERPRISE SOLUTIONS, INC.",16
"W. W. GRAINGER, INC.",16
CYMA SYSTEMS INC,16
L AND T TECHNOLOGY SERVICES LIMITED,16
SONICSOFT INC,16
"ACCUITY, INC.",15
HYATT CORPORATION,15
EDVENSOFT SOLUTIONS LLC,15
"BAIN AND COMPANY, INC.",15
"EPITEC, INC.",15
"BRILLIO, LLC",15
"PALNI, INC.",15
"WOLFRAM RESEARCH, INC.",15
CYBERTHINK INC,15
"CAPGEMINI AMERICA, INC.",15
SARAM SOLUTIONS INC,15
"ERP ANALYSTS, INC.",15
KCURA LLC,15
"MARLABS, INC.",15
VCARVE INC,15
SCIENTIFIC GAMES CORPORATION,15
VOLT MANAGEMENT CORP,15
LATENTVIEW ANALYTICS CORPORATION,15
MERIDIAN TECHNOLOGY SOLUTIONS INC,14
"CIBER, INC.",14
CONTINENTAL CASUALTY COMPANY,14
"KNOWLES ELECTRONICS, LLC",14
DATAMIND INC.,14
"INTERSOFT DATA LABS, INC.",14
METMOX INC,14
"ORPINE, INC.",14
E-NEXUS INC,14
NATSOFT CORPORATION,14
"SOGETI USA, LLC",14
"FRESENIUS KABI USA, LLC",14
SLK AMERICA INC.,14
"CAPITAL ONE SERVICES, LLC",14
"COMTEK, LLC",14
"RAILCAR MANAGEMENT, LLC",14
"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.)",14
U.S.CELLULAR CORPORATION,14
"AKORN, INC.",14
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,14
"NEXTROW, INC.",14
"TECHNOSOFT ENGINEERING, INC.",14
NUMERIC TECHNOLOGIES INC,14
"EDIFY TECHNOLOGIES, INC.",13
"LANCESOFT, INC.",13
SAVEN TECHNOLOGIES INCORPORATED,13
EGENCIA LLC,13
L&T TECHNOLOGY SERVICES LLC,13
SOGETI USA LLC,13
DEPAUL UNIVERSITY,13
"IDA SOLUTIONS, INC",13
"PLS FINANCIAL SERVICES, INC.",13
"VNC COMMUNICATIONS, INC. D/B/A PERFORMICS",13
CITIUSTECH INC,13
TEK ANALYTICS LLC,13
LEX NIMBLE SOLUTIONS INC,13
"NETRA TECHNOLOGIES, INC.",13
SRK SYSTEMS INC.,13
"BELL INFO SOLUTIONS,LLC",13
"CHARTER GLOBAL, INC.",13
SPRINGFIELD CLINIC,13
AARDVARK TRADING LLC,13
"MILLIMAN, INC.",13
LEO PROJECTS CORPORATION,13
"ADS ALLIANCE DATA SYSTEMS, INC.",13
"PERFICIENT, INC.",13
ENTELLI CONSULTING LLC,13
INTEL AMERICA'S,13
HORIZON TECHNOLOGIES INC,13
DFS SERVICES LLC,13
"INSURANCE AUTO AUCTIONS, INC.",13
"CARESOFT GLOBAL, INC.",13
"APLOMB TECHNOLOGIES, INC.",13
LOGIC PLANET INC,13
"GEOMETRIC AMERICAS, INC",13
"VALUELABS, INC.",13
"US FOODS, INC.",13
"CDH, P.C.",13
"AMDOCS, INC.",12
VALIDATION ASSOCIATES LLC,12
ENABLON NORTH AMERICA CORPORATION,12
"AXIS, INC",12
UL LLC,12
"D&D INTERNETWORKING, INC.",12
CAPGEMINI U.S. LLC,12
"3I INFOTECH, INC.",12
"APTUDE, INC.",12
JNJ SOLUTIONS INC.,12
"CANDOR GROUP, INC.",12
SR TECH SOLUTIONS INC,12
ASTIR IT SOLUTIONS INC.,12
CDW LLC,12
"LOYOLA UNIVERSITY CHICAGO, HEALTH SCIENCES DIV",12
UOP LLC,12
"SKIDMORE, OWINGS & MERRILL, LLP",12
APLOMB TECHNOLOGIES INC,12
CQUENT SYSTEMS INC,12
AGEATIA TECHNOLOGY CONSULTANCY SERVICES INC,12
"THE SMART CUBE, INC.",12
"GOOYAH TECHNOLOGIES, INC.",12
CARS.COM,12
"YAHOO, INC.",12
SOFTWEB SOLUTIONS INC.,12
"CHICAGO INTERNAL MEDICINE PRACTICE AND RESEARCH, S",11
AUREUS TECHSYSTEMS LLC,11
"REHABCARE GROUP EAST, INC.",11
REDMANE TECHNOLOGY LLC,11
R.R. DONNELLEY AND SONS COMPANY,11
"LIBSYS, INC.",11
"WOLFRAM RESEARCH, INC",11
"ITRACE FOUNDATION, INC.",11
UST GLOBAL INC.,11
ZURICH AMERICAN INSURANCE COMPANY,11
EPCOT TECHNOLOGIES INC.,11
TEKINVADERZ LLC,11
CORPORATE COMPUTER SERVICES INC,11
NORC,11
IMETRIS CORPORATION,11
"SYNECHRON, INC.",11
"IDEALOGIX, LLC",11
"STRATEGIC RESOURCES INTERNATIONAL, INC.",11
"YASKAWA AMERICA, INC.",11
CONCERT TECH CORPORATION,11
"COMSCORE, INC.",11
FIRST TEK DOS LLC,11
SBASE TECHNOLOGIES INC,11
"ASTA CRS, INC.",11
"PROFICIENT BUSINESS SYSTEMS, INC.",11
GREENLEE TEXTRON INC.,11
"KSN TECHNOLOGIES, INC.",10
DYNAMICS RESOURCES INC,10
"CONTINENTAL AUTOMOTIVE SYSTEMS, INC.",10
"SAP TECHNOLOGY SOLUTIONS, INC.",10
ADVANCED CAD/CAM SERVICE,10
"TAKEDA PHARMACEUTICALS U.S.A., INC.",10
"BHUVI IT SOLUTIONS, INC.",10
"OPTUM SERVICES, INC.",10
SCEPTER TECHNOLOGIES INC,10
"ITEANS AMERICA, LLC.",10
"FIRST TEK, INC.",10
"IMAGINEA TECHNOLOGIES, INC.",10
"CORNERSTONE RESEARCH, INC.",10
TEKBON INC,10
XTREAM IT PEOPLE INC.,10
"GDN INFOTECH, INC.",10
"SELECT REHABILITATION, INC.",10
FRACTAL ANALYTICS INC,10
GENPACT LLC,10
EXP U.S. SERVICES INC.,10
SYNCHRONY BANK,10
"INFOSHARE SYSTEMS, INC.",10
"KAVI ASSOCIATES, LLC",10
"KPIT INFOSYSTEMS, INC.",10
"ULTA INC, WHOLLY OWNED SUBSIDIARY OF ULTA SALON COSMETICS & FRAGRANCE",10
"STRATA DECISION TECHNOLOGY, LLC",10
"ADECCO GROUP NA/MODIS, INC.",10
"ENCORE CONSULTING SERVICES, INC.",10
"HI-TECH SOLUTIONS, INC.",10
"BDO USA, LLP",10
DECATUR MEMORIAL HOSPITAL,10
MICROSOFT CORPORATION,10
JNIT TECHNOLOGIES,10
"ECLINICALWORKS, LLC",10
ILLINOIS STATE UNIVERSITY,10
WISE EQUATION SOLUTIONS INC.,10
ECS FINANCIAL SERVICES,10
"HSHS MEDICAL GROUP, INC.",10
SALESFORCE.COM INC.,10
JOHN H. STROGER HOSPITAL OF COOK COUNTY/COOK COUNTY,10
RISE INTERACTIVE,10
"GEOMETRIC AMERICAS, INC.",10
"SUPRASOFT, INC.",10
VALTECH SOLUTIONS INC.,9
W W GRAINGER INC,9
"ADECCO USA, INC.",9
"NCS PEARSON, INC.",9
SYSTEL INC OF DELAWARE,9
"SYSINTELLI, INC",9
LARSEN AND TOUBRO INFOTECH LIMITED,9
"GSS INFOTECH CT, INC.",9
IT AMERICA INC,9
JVR TECH LLC,9
THE LAW OFFICE OF MERCER TURNER,9
"COMTEK INTERNATIONAL, INC.",9
SIRI INFOSOLUTIONS INC.,9
"RSM TECHNOLOGY SOLUTIONS, INC.",9
IT HIPPIES LLC,9
RAISE MARKETPLACE INC.,9
"PHYSICIAN SERVICES CORPORATION OF SOUTHERN ILLINOIS, INC.",9
PHILIPS LIGHTING NORTH AMERICA CORPORATION,9
CABOT MICROELECTRONICS CORPORATION,9
TURN INC.,9
"ITELLIGENCE, INC.",9
SCHRILL TECHNOLOGIES INC.,9
"AMAZON.COM.DEDC, LLC",9
TRIBUNE PUBLISHING COMPANY,9
"GUNJAN CUTTING EDGE SOLUTIONS, INC.",9
"LANGUAGE STARS, LLC.",9
MOUNT SINAI HOSPITAL MEDICAL CENTER OF CHICAGO,9
"KALVEN TECHNOLOGIES, INC.",9
BRUNSWICK CORPORATION,9
"PEPSICO, INC.",9
"THE PAMPERED CHEF, LTD.",9
"LITTELFUSE, INC.",9
"INNOVATIVE SYSTEMS GROUP, INC.",9
CAPGEMINI FINANCIAL SERVICES USA INC.,9
PRAGMASYS CONSULTING LLC,9
"NAVIGANT CONSULTING, INC.",9
HEALTH CARE SERVICE CORPORATION,9
CAVALIER IT INC.,9
UNIVERSITY OF ILLINOIS AT SPRINGFIELD,9
"UPTAKE TECHNOLOGIES, INC",9
TECH MATRIX INC,9
"LEO BURNETT COMPANY, INC.",9
"ALREK BUSINESS SOLUTIONS, INC",9
"UTOPIA GLOBAL, INC.",9
PROMATRIX CORP,9
"TCG DIGITAL SOFTWARE, LLC",9
VALIDATION TECHNOLOGY SERVICES INC.,9
TRADELINK LLC,9
DIASPARK INC,9
"EUROMARKET DESIGNS, INC. (D/B/A CRATE & BARREL AND CB2)",9
"TALENTED IT, INC.",9
PACE COMPUTER SOLUTIONS INC,8
"AMZUR TECHNOLOGIES, INC",8
"L&T TECHNOLOGY SERVICES, LTD.",8
NORTHWESTERN MEMORIAL HEALTHCARE,8
WEB WISOR INC,8
ERNST &YOUNG U.S. LLP,8
"INNOVATIVE CONSULTING SOLUTIONS, LLC",8
ILLINOIS TOOL WORKS INC.,8
"TRUSTWAVE HOLDINGS, INC.",8
KIP INFORMATION TECHNOLOGIES INC,8
"REVERE INFO TECH, INC",8
"GDB INTERNATIONAL, INC.",8
"THE HACKETT GROUP, INC.",8
GENERAL ELECTRIC COMPANY,8
PR3 SYSTEMS INC.,8
SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,8
"JONES LANG LASALLE AMERICAS, INC.",8
ESSANI INTERNATIONAL LLC,8
"SAGARSOFT, INC",8
NIC INFO TEK INC,8
9TO9 SOFTWARE SOLUTIONS LLC,8
"COMPUTER AID, INC.",8
"CITICORP CREDIT SERVICES, INC. (USA)",8
LANZATECH,8
HEWLETT PACKARD ENTERPRISE COMPANY,8
R. R. DONNELLEY & SONS COMPANY,8
GOOD SAMARITAN REGIONAL HEALTH CENTER,8
"GRUBHUB HOLDINGS, INC.",8
SERVOTECH INC.,8
"SONATA SOFTWARE NORTH AMERICA, INC.",8
"UPTAKE TECHNOLOGIES, INC.",8
"HEARTLAND EMPLOYMENT SERVICES, LLC",8
RADISS TECH SERVICES INC.,8
PANDUIT CORPORATION,8
T & J FOODS LLC,8
NOKIA SOLUTIONS AND NETWORKS US LLC,8
"FUSION PLUS SOLUTIONS, INC",8
SHIGURA INCORPORATED,8
"MEDPRO HEALTH PROVIDERS, LLC",8
KFORCE INC.,8
WOODSTOCK COMMUNITY UNIT SCHOOL DISTRICT 200,8
"SAGGEZZA, INC.",8
"BLACKWELL GLOBAL CONSULTING, LLC",8
"AIM BIG, INC. DBA AXIOM TECHNOLOGY GROUP, INC.",8
ORION SYSTEMS INTEGRATORS LLC,8
"THOUGHTWAVE SOFTWARE AND SOLUTIONS, INC.",8
"ENVESTNET ASSET MANAGEMENT, INC.",8
JIM BEAM BRANDS COMPANY,8
ICE CLEAR CREDIT LLC,8
CENTRAPRISE CORP,8
SPRINT CORPORATION,8
CONNVERTEX TECHNOLOGIES INC.,8
"FACTSET RESEARCH SYSTEMS, INC.",8
ALLSTATE INSURANCE COMPANY,8
"AURORA SOLUTIONS, INC.",8
"TIBCO SOFTWARE, INC.",8
"SIEMENS MEDICAL SOLUTIONS USA, INC.",8
APPLICATIONS SOFTWARE TECHNOLOGY CORPORATION,8
STANDAV CORP.,8
REVEREIT LLC,8
NETRA TECHNOLOGIES,8
MCGAW MEDICAL CENTER OF NWU,8
BMW TECHNOLOGY CORPORATION,8
SAPPHIRE IT SERVICES INC,8
"BALLY GAMING, INC.",8
SOLSTICE CONSULTING LLC,8
"NEW YORK TECHNOLOGY PARTNERS, INC.",8
ADAEQUARE INC,7
"CHARLES SCHWAB AND COMPANY, INC.",7
STELLENT SOLUTIONS INC,7
"LG ASSOCIATES, INC.",7
"ACLAT, INC.",7
"LOGIC PLANET, INC.",7
KPIT INFOSYSTEMS INC.,7
"AMERICAN UNIT, INC",7
"STARCOM WORLDWIDE, INC.",7
HORIZON ADVANCED SYSTEMS INC,7
OSCEOLA CONSULTING,7
"PRIMESOFT, INC",7
"CHRISTIE CLINIC, LLC",7
"CONCEPT SCHOOLS, INC.",7
AMEEX TECHNOLOGIES CORP.,7
FIRST CONSULTING SERVICES LLC,7
"HP ENTERPRISE SERVICES, LLC",7
"MORTON GROVE PHARMACEUTICALS, INC",7
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,7
"FCB WORLDWIDE, INC.",7
DYNAMIC ENTERPRISE SOLUTIONS INC.,7
"SPERIDIAN TECHNOLOGIES, LLC",7
SPRI PARTNERS LLC,7
DVARE LLC,7
"GNR SYSTEMS, INC.",7
TEKMARK GLOBAL SOLUTIONS LLC,7
"CTC TRADING GROUP, LLC",7
ADVOCATE HEALTH AND HOSPITALS CORPORATION,7
"SAVEN TECHNOLOGIES, INC",7
HAMILTON MEMORIAL HOSPITAL DISTRICT,7
CIGNUS SOLUTIONS LLC,7
QUALIHI SOFTWARE SOLUTIONS INC.,7
ENNVEE TECHNOGROUP,7
QUALITY MATRIX INC,7
NEUMERIC TECHNOLOGIES CORPORATION,7
INNOLITICA LABS LLC,7
SENECA NURSING HOME,7
SENRYO TECHNOLOGIES,7
ULTIMATE CARE INC,7
INVENERGY LLC,7
"TECHPILLARS, INC.",7
"ELECTRO-MOTIVE DIESEL, INC.",7
UNITED METHODIST HOMES & SERVICES,7
"GLOBAL RESOURCE MANAGEMENT, INC.",7
"ESPRYT, INC.",7
EGEN SOLUTIONS INC.,7
"NGPI AMERICAS, LLC",7
THE FOUNTAIN GROUP LLC,7
STEPAN COMPANY,7
IPOLARITY LLC,7
S R INTERNATIONAL INC.,7
REHABILITATION INSTITUTE OF CHICAGO,7
MULTIVISION INC.,7
"INDSOFT, INC.",7
LARA TEKIES INC,7
"TRADING TECHNOLOGIES INTERNATIONAL, INC.",7
R. R. DONNELLEY AND SONS COMPANY,7
AKNISH TECHNOLOGIES CORPORATION,7
"T-MOBILE USA, INC.",7
"GAMMA TECHNOLOGIES, LLC",7
"EVEREST CONSULTING GROUP, INC.,",7
"KBACE TECHNOLOGIES, INC.",7
INTEL CORPORATION,7
CROWE HORWATH LLP,7
"IMC AMERICAS, INC.",7
"IMBUESYS, INC.",7
SIMNA SOLUTIONS LLC,7
DIGITAL MINDS TECHNOLOGIES INC,7
"EXELON BUSINESS SERVICES COMPANY, LLC",7
MCGAW MEDICAL CENTER OF NORTHWESTERN UNIVERSITY,7
"XTGLOBAL, INC.",7
"VED INNOVATIONS, INC",7
"EBUSINESS SOLUTIONS, INC.",7
"IT DIVISION, INC.",7
ILOGIC INC,7
"SUPERNOVA LENDING, LLC",7
"IT TRAILBLAZERS, LLC",7
DENTAL EXPERTS LLC,7
TRAVELCLICK INC,7
"IDHASOFT, INC.",7
"CPO SERVICES, INC.",7
"SMART SOLUTIONS, INC",7
"EZ2 TECHNOLOGIES, INC.",7
FOLLETT CORPORATION,7
CHICAGO ADVISORS LLC,7
"INFOSMART TECHNOLOGIES, INC",7
KATHERINE SHAW BETHEA HOSPITAL,7
"DANFOSS POWER ELECTRONICS, A DIVISION OF DANFOSS LLC",7
"SOFBANG, LLC",7
WSP USA CORP,7
"STERLITE SOFTWARE USA, INC",7
"DRW HOLDINGS, LLC",7
SVAM INTERNATIONAL INC.,6
INTALENT LLC,6
"COVANEX, INC.",6
"TOKAI PRECISION AMERICA, LTD.",6
NALCO COMPANY LLC,6
NANHUA USA LLC,6
CRUSADERS CENTRAL CLINIC ASSOCIATION,6
"ENTERPRISE SOLUTIONS, INC.",6
"TERRA INFORMATION GROUP, INC.",6
"CAPITAL VISION SERVICES, LLC",6
"INTERACTIVE BUSINESS SYSTEMS, INC.",6
BELCAN SERVICES GROUP LTD PARTNERSHIP I,6
AKVARR INC,6
TTX COMPANY,6
ELITE IT SOLUTIONS INC,6
UIS CONSULTING LLC,6
"INFOGIX, INC.",6
INTERNET TRUCKSTOP,6
TECHSTAR CONSULTING INC,6
"ERP GLOBAL, INC.",6
UNIVERSAL SOFTWARE CORPORATION,6
