employer,num_workers
EBYTE TECHNOLOGIES INC.,1
"ECLINICALWORKS, LLC",1
EMAESTRO TECHNOLOGIES INC,1
ENDURANCE GROUP INC.,1
"ENDURANCE GROUP, INC",1
EPACE TECHNOLOGIES INC,1
EPEOPLE TECHNOLOGIES INC,1
EVEREST COMPUTERS INC.,1
"EVEREST CONSULTING GROUP, INC.,",1
"EXPERIS US, INC.",1
FAITH REGIONAL HEALTH SERVICES,1
"FAITH REGIONAL PHYSICIAN SERVICES, LLC",1
FIRST DATA MERCHANT SERVICES LLC,1
FIRST DATA VOICE SERVICES,1
FREMONT HEALTH MEDICAL CENTER,1
GANTEC PUBLISHING SOLUTIONS LLC,1
"GAVILON GLOBAL AG HOLDINGS, LLC",1
GENESIS TECHSYSTEMS INC,1
GLOBAL DATA MART INC.,1
"GLOBAL PHARMA TEK, LLC",1
GRAND ISLAND PUBLIC SCHOOLS,1
GRETNA SOCCER CLUB,1
"HARMAN CONNECTED SERVICES, INC.",1
"HEALTHEC, LLC",1
"HORIZON CONSULTING, INC.",1
HOWARD COUNTY MEDICAL CENTER,1
"HUGE, LLC",1
"IDHASOFT, INC.",1
"INFECTIOUS DISEASE &AMP; EPIDEMIOLOGY ASSOCIATES, PC",1
INFOGROUP INC.,1
"INFOTECH GLOBAL, INC.",1
INNOVATE SOLUTIONS INC,1
"INPATIENT PHYSICIAN ASSOCIATES, LLC",1
INSPIRIX TECHNOLOGIES LLC,1
INTALENT LLC,1
INTERACTIVE BUSINESS SERVICES INC,1
INTERNATIONAL NUTRITION,1
"INTRAEDGE, INC.",1
"INVENTIV HEALTH CLINICAL, LLC",1
IPOLARITY LLC,1
"IQ SYSTEMS, INC.",1
IT - SCIENT LLC,1
IT RESONANCE INC,1
ITCOMMENCE INC,1
JACOBS PROJECT MANAGEMENT COMPANY,1
JAMES O'NEILL USA L.L.C.,1
JN MEDICAL CORPORATION,1
"JUMP SPORTS, LLC",1
KAIZEN TECHNOLOGIES INC.,1
KAMBY ENTERPRISE LLC,1
"KATHOL PC, CPA",1
KENSIUM LLC,1
KIEWIT CONSTRUCTION,1
"KOLEY JESSEN P.C., L.L.O.",1
KPMG LLP,1
KRONSYS INC,1
"KRONSYS, INC.",1
L&T TECHNOLOGY SERVICES LIMITED,1
LALLEMAND SPECIALTIES INC.,1
"3 SHARE, INC.",1
LEXINGTON PUBLIC SCHOOLS,1
"LIFEPICS, INC.",1
LINCOLN LANCASTER COUNTY HEALTH DEPARTMENT,1
LINCOLN NATIONAL CORPORATION,1
"LINCOLN TECHNOLOGY SOLUTIONS, LLC.",1
LINKEDIN CORPORATION,1
"LOGICATECH,INC",1
LOGICQUE INC.,1
"LOGISTIC SOLUTIONS, INC.",1
M9 CONSULTING INC.,1
MAJESCO,1
"MARLABS, INC.",1
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",1
MATERIALS AND MACHINES CORPORATION OF AMERICA,1
"MATRIX TECHNOLOGIES, INC",1
METROPOLITAN UTILITIES DISTRICT,1
"MICROEXCEL, INC",1
MIDLAND UNIVERSITY,1
"MILLIMAN, INC.",1
MOBILE RF SOLUTIONS -WSSI,1
MOBILIZE LLC,1
"MOTOROLA SOLUTIONS, INC.",1
MOURI TECH LLC,1
N/A,1
NATIONAL RESEARCH CORPORATION,1
NATSOFT CORPORATION,1
NCR CORPORATION,1
"NEBRASKA BOOK COMPANY, INC.",1
NEBRASKA MUNICIPAL POWER POOL,1
"NEBRASKA PEDIATRIC PRACTICE, INC.",1
"NEW YORK TECHNOLOGY PARTNERS, INC.",1
"NOVOZYMES BLAIR, INC.",1
"NU-TEK FOOD SCIENCE, LLC",1
NVESTTECH INC,1
"O'CONNOR CONSTRUCTION MANAGEMENT, INC.",1
OLSSON ASSOCIATES,1
OMAHA CONSERVATORY OF MUSIC,1
"OPEN SOLUTIONS, LLC",1
"ORACLE AMERICA, INC.",1
"ORIENTAL TRAIDING COMPANY, INC.",1
"PARAM CONSULTING SERVICES, INC",1
"PARAM HEALTHCARE & IT SERVICES, INC",1
"PARK N' GO OF NEBRASKA, LLC",1
"PAYPAL DATA SERVICES, INC.",1
"PREMIER PSYCHIATRIC GROUP, LLC",1
"PROFESSIONAL MARKETING SERVICES, INC.",1
PROGRESSIVE ENTERPRISES INC.,1
PROKARMA INC.,1
"PROXIBID, INC.",1
RAYONSOFT TECHNOLOGIES INC.,1
RCR TECHNOLOGY CORPORATION,1
"RELIABLE SOFTWARE RESOURCES, INC.",1
RELIANCE IT SERVICES INC.,1
RELIANT VISION GROUP INC,1
"REMITCO, LLC",1
"REMOTE TIGER, INC.",1
RESEARCH USA LLC,1
RESEARCHUSA LLC,1
RESOURCE PRO LLC,1
"ROYAL ENGINEERED COMPOSITES, INC.",1
RPN LLC,1
"RYLEE TECHNOLOGIES, INC.",1
SAFEWAY INC.,1
"SAI BUSINESS SOLUTIONS, LLC",1
SANDHILLS PUBLISHING COMPANY,1
SARKIT INC,1
"SCHNEIDER ELECTRIC USA, INC.",1
"SEMAAN ENGINEERING SOLUTIONS, LLC",1
SIGMA SOFTWARE LLC,1
"SIRIUS COMPUTER SOLUTIONS, INC.",1
SMART STREAM INC.,1
SOFTPATH SYSTEM LLC,1
SOURCE ONE PROFESSIONALS,1
SOURCEINFOTECH INC.,1
SRIVEN INFOSYS INC,1
STATE OF NEBRASKA,1
"STILLWATER INSURANCE SERVICES, INC.",1
"STONE FIN TECHNOLOGY, LLC",1
SUN POWER CONSULTING LLC,1
"SUNRAY INFORMATION TECHNOLOGIES, INC.",1
SUNRAY SYSTEMS INC,1
SUPER SOFT SOLUTIONS INC,1
SV IT INC,1
