employer,num_workers
MUSIGMA INC,4
MICROSOFT CORPORATION,4
CYMA SYSTEMS INC,4
"DSYS, INC",4
"ITC INFOTECH (USA), INC.",4
"SAGE IT, INC.",3
"CARDUS, INC.",3
CHILI CORPORATE SOLUTIONS INC,3
VIRTUAL MATRIX CORPORATION,3
"IMCS GROUP, INC.",3
"JEFFERSON COMPREHENSIVE CARE SYSTEM, INC.",3
NEPHROPATHOLOGY ASSOCIATES PLC,3
COGENT INFOTECH CORPORATION,3
XELENO INC,3
"NATIONAL SYSTEMS AMERICA, LP",3
"CANVAS INFOTECH, INC.",3
ERNST & YOUNG U.S. LLP,3
"SMART WORKS, LLC",3
"SOUTHERN MEDICAL PARTNERS, L.L.C.",3
BRADLEY COUNTY MEDICAL CENTER,3
"BELL INFO SOLUTIONS, LLC",3
UNIVERSITY OF ARKANSAS AT PINE BLUFF,3
ITCOMMENCE INC,3
"MICROINFO IT,INC",3
WITH LLC,3
AVANT SYSTEMS INC,3
AROHA TECHNOLOGIES INC,3
"THEME SOFT, INC.",3
"MAANAVTA RESEARCH ORGANIZATION, INC.",3
LOGIC PLANET INC,3
UNIVERSITY OF ARKANSAS AT PINE  BLUFF,3
ARKANSAS DEPARTMENT OF HEALTH,3
INGERSOLL RAND COMPANY,3
"DANFOSS, LLC",3
FORMAC INC,3
GPNSYS INC,3
"TRANSCO LINES, INC",3
"TRANSPLACE TEXAS, LP",3
FIRST ORION CORP.,3
"FEDEX FREIGHT, INC.",3
"HP ENTERPRISE SERVICES, LLC",3
"DILLARD'S STORE SERVICES, INC.",3
AARKAY TECHNOLOGIES INC,3
ICS GLOBAL SOFT INC,3
INTONE NETWORKS INC.,3
CENTRAL ARKANSAS VETERANS HEALTHCARE SYSTEM,3
PRIME PHYSICIANS LLC,3
"CERTAINTEED GYPSUM MANUFACTURING, INC.",3
ANALYTICS QUOTIENT INC,3
RAAS INFOTEK LLC,3
"POSITIVE GROUP, LLC.",3
"CHARTER GLOBAL, INC.",3
"I 5 TECH, INC",2
AARKAY TECHNOLOGIES INC.,2
"ABC FINANCIAL SERVICES, INC.",2
"AMZUR TECHNOLOGIES, INC",2
"APOGEE MEDICAL GROUP, ARKANSAS, PA",2
"ARK SOLUTIONS, INC.",2
ARKANSAS CHILDREN'S HOSPITAL,2
ARKANSAS HEALTH GROUP,2
"ASPIRE SYSTEMS, INC.",2
ASTIR IT SOLUTIONS INC.,2
BIG RIVER STEEL LLC,2
BROOKLYN CONSULTING GROUP INC,2
BTREE SOLUTIONS INC,2
"CAPSQUARE SYSTEMS, INC.",2
"CARDIOLOGY ASSOCIATES OF JONESBORO, INC.",2
"CERTAINTEED GYPSUM, INC.",2
CGI TECHNOLOGIES AND SOLUTIONS INC.,2
CHI ST. VINCENT MEDICAL GROUP HOT SPRINGS,2
CLOUDRAY INC,2
COMMITPOINT INC.,2
"CONFIZ, LLC",2
CONSOLIDATED CONTAINER COMPANY,2
CORPORATE COMPUTER SERVICES INC,2
"CYGNUS PROFESSIONALS, INC.",2
"DATAPATH, INC.",2
"DENOVO SYSTEMS, LLC",2
EXPICIENT INC.,2
FELTON GROUP INC,2
FIRST TEK DOS LLC,2
FIS MANAGEMENT SERVICES LLC,2
"FIS MANAGEMENT SERVICES, LLC",2
FYNBOSYS INC,2
"GLOBAL PHARMA TEK, LLC",2
GREAT LAKES CHEMICAL CORPORATION,2
"HARRISON FRENCH & ASSOCIATES, LTD.",2
"HEWLETT-PACKARD STATE & LOCAL ENTERPRISE SERVICES, INC.",2
HITACHI CONSULTING CORPORATION,2
IGATE TECHNOLOGIES INC.,2
"INTELLISOFT TECHNOLOGIES, INC.",2
"ISR INFO WAY, INC.",2
IT SPIN INC,2
"J.B. HUNT TRANSPORT, INC.",2
"JAA, LLC",2
JNIT TECHNOLOGIES,2
JOHN BROWN UNIVERSITY,2
JVR TECH LLC,2
KEYPIXEL SOFTWARE SOLUTIONS LLC,2
LEAD IT CORPORATION,2
LIBERTY COM LLC,2
LYON COLLEGE,2
"MAGNAMUS, INC",2
"MARLABS, INC.",2
MED2PHARM HEALTH CARE SOLUTIONS INC,2
MENA HOSPITAL COMMISSION,2
"NAJSOFT, INC",2
NEXTXAP INC.,2
"NORTHWEST BENTON COUNTY PHYSICIANS SERVICES, LLC",2
NUCOR YAMATO STEEL COMPANY,2
OPUS TECH SOLUTIONS,2
"PETERSON CHEMICALS, INC.",2
PRICEWATERHOUSECOOPERS LLP,2
PRISM EDUCATION CENTER,2
PRODWARE SOLUTIONS LLC,2
PROPELSYS TECHNOLOGIES LLC,2
"QUALSERV SOLUTIONS, LLC",2
"QUINN DAVID & ASSOCIATES, LLC",2
REPL CONSULTING INC,2
"RJT COMPUQUEST, INC.",2
SAMITI TECHNOLOGY INC.,2
SARAS AMERICA INC.,2
SBASE TECHNOLOGIES INC,2
"SEARCY INVESTMENT, LLC",2
SHINWON EBENEZER USA INC,2
"SIMPLEX INFO SYSTEMS, INC",2
SIRI INFOSOLUTIONS INC.,2
"SOFTWARE PARADIGMS INTERNATIONAL GROUP, LLC",2
SOUTH ARKANSAS CARDIOLOGY,2
SOUTHEAST ARKANSAS HOSPITALISTS LLP,2
"SPARC TECHNOLOGIES, INC.",2
"SRIVEN TECHNOLOGIES, LLC",2
SSATECH INC,2
ST. ANDREWS UNITED METHODIST CHURCH,2
"STRATEGIC IT EXPERTS, LLC",2
"STRATEGIC RESOURCES INTERNATIONAL, INC.",2
SYNTEL CONSULTING INC.,2
"T3C, INC. DBA RETAIL SOLUTIONS, INC.",2
"TEAHLEAP SYSTEMS, INC",2
TECH MATRIX INC,2
TECHNOLOGY CONSULTANTS INC,2
THE CHILDREN'S HOSPITAL OF PHILADELPHIA,2
THE CHILDREN'S HOUSE MONTESSORI SCHOOL,2
TRANSQUAL CORPORATION,2
TSQ SYSTEMS INC,2
"TUPOIN, INC.",2
U2-TECH L.L.C.,2
"USM BUSINESS SYSTEMS, INC.",2
V TEK SOLUTIONS INC.,2
"VASTIKA, INC.",2
VISTA APPLIED SOLUTIONS GROUP INC,2
VIVOS PROFESSIONAL SERVICES LLC,2
WAL-MART ASSOCIATES INC.,2
WASHINGTON REGIONAL MEDICAL SYSTEM,2
ZUME IT INC,2
IT DIVISION INC,1
"IT DIVISION, INC.",1
WHITE COUNTY PHYSICIAN GROUP,1
EFAMOUS IT SOLUTIONS INC,1
ECOM CONSULTING INC,1
ITECH AMERICA INC,1
"ITECH US, INC.",1
"ITVISION, INC",1
"ECO INTEGRATION, INC",1
"ARKANSAS ANESTHESIA ASSOCIATES, PLLC",1
"TRIBIS, INC.",1
"JDA SOFTWARE, INC.",1
"EBS-MINDS IT, INC",1
"JEFFERSON HOSPITAL ASSOCIATION, INC.",1
TROJAN SECURITIES INTERNATIONAL,1
"AIT GLOBAL, INC",1
"TTS SOLUTIONS,INC.",1
EBS-MINDS IT INC,1
"AGAPE CHURCH, INC.",1
KIMBERLY-CLARK CORPORATION,1
KLINEXA INC.,1
"KOBE JAPANESE STEAKHOUSE, INC.",1
KOHLER COMPANY,1
KOLLASOFT INC.,1
LAWRENCE MEMORIAL HOSPITAL,1
TYSON FOODS INC.,1
LENMAR CONSULTING INC.,1
"LENNOX INDUSTRIES, INC.",1
LETHYA GROUP INC.,1
"WINDMILL RICE COMPANY, LLC",1
DONALD KEITH REESE,1
DIVERSANT LLC,1
"DATA-CORE SYSTEMS, INC",1
LISA ACADEMY,1
DASSAULT FALCON JET CORP.,1
LITTLE SCHOLARS OF ARKANSAS FOUNDATION,1
DARRAGH COMPANY,1
"LJ SMITH & ASSOCIATES, INC.",1
CYBERTHINK INC,1
"LOGIC PLANET, INC.",1
"ARETE SYSTEMS, INC.",1
M9 CONSULTING INC.,1
"CSL NATIONAL, LP",1
"MAGNA IV COLOR IMAGING, INC.",1
"UNILEVER UNITED STATES, INC.",1
MAGNESS OIL COMPANY,1
"MANAGEMENT DECISIONS, INC.",1
UNITED SOFTWARE GROUP INC.,1
MARSHALLTOWN COMPANY,1
CRANE CO.,1
MARVELL-ELAINE SCHOOL DISTRICT,1
CRAFT &AMP; VEACH AND COMPANY,1
MATTEL SALES CORPORATION,1
MAVERICK TUBE CORPORATION,1
MAXSOFT INC,1
"MCCLELLAND CONSULTING ENGINEERS, INC.",1
"UNIVERSAL BUSINESS CONSULTING, INC.",1
"ARCBEST TECHNOLOGIES, INC.",1
MENA REGIONAL HEALTH SYSTEM,1
"MENGUIN, INC.",1
"CPSG PARTNERS, LLC",1
MERCY CLINIC FORTH SMITH COMMUNITIES,1
MERCY HEALTH NORTHWEST ARKANSAS COMMUNITIES,1
MERKLE INC.,1
MICROINFO INC,1
"COOPER CLINIC, PA",1
COOLSOFT LLC,1
"MIDTOWN SOFTWARE, INC.",1
CONNECT WORLD LLC,1
"MORRISON-SHIPLEY ENGINEERS, INC.",1
MPHASIS CORPORATION,1
"COMTRIX SOLUTIONS, INC.",1
"COMPUNNEL SOFTWARE GROUP, INC.",1
UNIVERSITY OF ARKANSAS - FORT SMITH,1
"NANOMECH, INC.",1
"NARTAL SYSTEMS, INC.",1
NATIONAL BUREAU OF ECONOMIC RESEARCH,1
"NATIONAL INSTITUTES OF HEALTH, HHS",1
NATIONAL PARK COMMUNITY COLLEGE,1
"NATIONAL STAFFING SOLUTIONS, INC",1
COLLABERA INC.,1
NAVEL TECHNOLOGIES INC,1
"NEOAGE SERVICES, LLC",1
CODE ACE SOLUTIONS INC,1
"NETSMART TECHNOLOGIES, INC.",1
"NEW MILLENNIUM BUILDING SYSTEMS, LLC",1
NEW YORK INSTITUTE OF TECHNOLOGY,1
UNIVERSITY OF ARKANSAS -- FORT SMITH,1
"NIBCO, INC",1
"NIC INFO TEK, INC.",1
NIPUN SYSTEMS INC,1
"NORTH ARKANSAS PAIN MANAGEMENT, PA",1
"COBB-VANTRESS, INC.",1
"ARCBEST ENTERPRISE SOLUTIONS, INC.",1
"NOW DIAGNOSTICS, INC.",1
NUCOR CORPORATION,1
UNIVERSITY OF ARKANSAS AT MONTICELLO,1
OPENWAVE COMPUTING LLC,1
"OPTUS, INC.",1
APPLEXUS TECHNOLOGIES LLC,1
"CLOUDRAY, INC.",1
PACE COMPUTER SOLUTIONS INC,1
PALVAI GLOBAL SERVICES INC,1
CHI ST. VINCENT,1
"PERITUS, INC.",1
"PERNOD RICARD USA, LLC",1
"APEX TECHNOLOGY SYSTEMS, INC",1
POINTWEST TECHNOLOGIES CORP US,1
POPULUS GROUP LLC,1
"CHAGS HEALTH INFORMATION TECHNOLOGY, LLC",1
APEX ANALYTIX INC.,1
"CENTRAPRISE, CORP",1
"CENTRAL STATES MANUFACTURING, INC.",1
PRIMISOFT LLC,1
UNIVERSITY OF CENTRAL ARKANSAS,1
"CENTRAL ARKANSAS REHABILITATION ASSOCIATES, LP",1
CENTAL ARKANSA VETERANS HEALTHCARE SYSTEM,1
UNIVERSITY OF THE OZARKS,1
PRONIX INC,1
URBAN GARDEN MONTESSORI,1
CDM CONSTRUCTORS INC.,1
PROZETTO INC,1
"QCA HEALTH PLAN, INC.",1
QIAO HOLDINGS LLC,1
QUADRANT 4 SYSTEM CORPORATION,1
US TECHNOLOGIES CORPORATION,1
"QUANTUM VISION, LLC",1
USABLE LIFE,1
R&AMP;R PACKAGING INC,1
"CDI CONTRACTORS, LLC",1
RADICAL SOFTWARE SOLUTIONS INC,1
"RAMPS INTERNATIONAL, INC",1
RANDSTAD TECHNOLOGIES LP,1
"RANG TECHNOLOGIES, INC.",1
REASON SOURCE TECH LLC.,1
"REHABCARE GROUP EAST, INC.",1
"RELIABLE SOFTWARE RESOURCES, INC.",1
"ACTIVE ENTERPRISE SOLUTIONS, LLC",1
RESOURCESOFT INC,1
RHEEM MANUFACTURING COMPANY,1
RICH MOUNTAIN COMMUNITY COLLEGE,1
"ANTHEM, INC.",1
"RLT TECHNOLOGIES, INC",1
"ROCK-POND SOLUTIONS, INC.",1
"RSM TECHNOLOGY SOLUTIONS, INC.",1
RUPPERT SALES & ENGINEERING,1
CATALYST SYSTEMS INC.,1
SAI GLOBAL SOLUTIONS INC,1
"CASESTACK COM, INC",1
SAIBERSYS INC,1
"SAICON CONSULTANTS,  INC.",1
CAPRUS IT INC,1
"SAILPOINT TECHNOLOGIES, INC.",1
"SALINE CLINICS, LLC",1
ANJANEYAP INC.,1
"SANRA SOLUTIONS, INC.",1
"ACADIA TECHNOLOGIES, INC.",1
"ANALYTICS QUOTIENT, INC.",1
"SCA PHARMACEUTICALS, LLC",1
SCHULZE AND BURCH BISCUIT COMPANY,1
"V.L.S SYSTEMS, INC",1
"SELECT SOLUTIONS GROUP,LLC",1
CAMP OZARK,1
"SGS TECHNOLOGIE, LLC",1
VALSATECH CORP,1
SILICONHIRE LLC,1
"SIM INFOTECH, INC.",1
"VALUEPRO, INC.",1
"ABHRA INC., PREVIOUSLY KNOWN AS ITALENT, INC",1
"BYTEFIELD, INC.",1
"SOFTNICE, INC.",1
"SOFTWARE BUSINESS SOLUTIONS CONSULTING, LLC",1
VCARVE INC,1
SOURCEINFOTECH INC.,1
"VDRIVEINFO, INC",1
"SOUTH ARKANSAS PHYSICIAN SERVICES, LLC",1
VEGA SOFT INC,1
BROOKLYN CONSULTING GROUP INC.,1
"SOUTHERN MARKETING AFFILIATES, INC.",1
"BRIDGEFARMER&ASSOCIATES,INC.",1
SOUTHWEST ARKANSAS EDUCATION COOPERATIVE,1
SPAN SYSTEMS CORPORATION,1
"AMZUR TECHNOLOGIES, INC.",1
"SPR SOFTWARE SYSTEMS, LLC",1
SPRING INTERNATIONAL LANGUAGE CENTER AT THE UNIVER,1
SRI ANJANEYA TECHNOLOGIES LLC,1
"SRIVEN SYSTEMS, INC",1
"VIRTUOUS TEK, INC",1
VIRTUSA CORPORATION,1
SSB SYSTEMS INC,1
"XEROX COMMERCIAL SOLUTIONS, LLC",1
BRAINWARE INC,1
"BNSF LOGISTICS, LLC",1
BLUESOFT SOLUTIONS LLC,1
STANDAV CORP.,1
"STAR OF INDIA RESTAURANT,  INC.",1
STATE OF ARKANSAS,1
"STATE OF ARKANSAS, ARKANSAS ADMINISTRATIVE OFFICE OF THE COURTS",1
BIOENERGY RESOURCES LLC,1
"BENCHMARK GROUP, INC.",1
XORIANT CORPORATION,1
YASHRAJ TECHNOLOGIES INC,1
SUMAS CORPORATION,1
"SUNBELT FINANCE, LLC",1
"SUNSHELLS, INC",1
"BELL INFO SOLUTIONS,LLC",1
"SUPERIOR INDUSTRIES INTERNATIONAL, INC.",1
"SUPRASOFT, INC.",1
SVS TECHNOLOGIES LIMITED,1
SYNCHRONY BANK,1
"AMERICAN VEGETABLE SOYBEAN & EDAMAME, INC.",1
"SYSFORE TECHNOLOGIES, INC.",1
SYSTEM SOFT TECHNOLOGIES LLC,1
WALGREEN CO.,1
"TAKE ENTERPRISE SERVICES, INC.",1
TANVI IT SOLUTIONS INC,1
BAYER CROPSCIENCE LP,1
"WALMART ASSOCIATES, INC.",1
TECH MAHINDRA (AMERICAS) INC.,1
"BANK OF THE OZARKS, INC.",1
BANK OF THE OZARKS,1
"ZIDDOS, INC.",1
TECHMINDS GROUP LLC,1
AMENSYS INC,1
TECHNOZANT LLC,1
"AYRA FOOD MART, LLC",1
"ARKANSAS SCHOOL FOR MATHEMATICS, SCIENCES & THE ARTS",1
TEK TREE LLC,1
TEKDIMENSIONZ INC,1
TEKNEST INC,1
"TEKNITI, LLC",1
TEKSOFT SYSTEMS INC,1
"TELECOM TECHNOLOGY SERVICES, INC",1
TELLIGEN TECH INC.,1
"TESIS USA, LLC",1
ARKANSAS FOUNDATION FOR MEDICAL CARE,1
"THE BRYCE COMPANY, LLC",1
ALREK BUSINESS SOLUTIONS INC.,1
"FROST, PLLC",1
"FUJITSU AMERICA, INC.",1
"FUSION SOLUTIONS, LLC",1
WG MARS LLC,1
"GADBERRY GROUP, LLC",1
"GALAXY SOFTWARE SOLUTIONS, INC",1
"GARVER, LLC",1
GATE PRECAST COMPANY,1
"GATEWAY SOLUTIONS, INC.",1
"GDN INFOTECH, INC.",1
"GENIUS RESOURCES, INC",1
GEORGIA-PACIFIC CROSSETT LLC,1
GEORGIA-PACIFIC LLC,1
"FREESCALE SEMICONDUCTOR, INC.",1
GGNSC ADMINISTRATIVE SERVICES LLC,1
"FORREST CITY CLINIC COMPANY, LLC",1
THE COUNTRY CLUB OF LITTLE ROCK,1
GLOBAL SYSTEMS LLC,1
"FLOWER SHOP NETWORK, INC",1
THE J.M. SMUCKER COMPANY,1
FEDERAL SOFT SYSTEMS INC,1
HALLMARK GLOBAL TECHNOLOGIES INC,1
"HARCO CONSTRUCTORS, LLC",1
HARDING UNIVERSITY,1
"HARDING UNIVERSITY, INC.",1
"HARPS FOOD STORES, INC.",1
HARRIS ARCHITECTURE COMPANY,1
THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,1
FAST ENTERPRISES LLC,1
"EZ2 TECHNOLOGIES, INC.",1
HEIFER PROJECT INTERNATIONAL,1
HEWLETT PACKARD ENTERPRISE COMPANY,1
ARKANSAS ELECTRIC COOPERATIVE CORPORATION TERM,1
"TOKUSEN USA, INC.",1
"HORTONWORKS, INC",1
"EXPLICIT SYSTEMS USA, INC.",1
HS SOLUTIONS INC,1
"HUMAC, INC.",1
HUMAN RESOURCE AND KNOWLEDGE INC,1
"HUMETIS TECHNOLOGIES, INC.",1
EXPEDENT CORP.,1
EXPEDENT CORP,1
I28 TECHNOLOGIES CORPORATION,1
IBLESOFT INC,1
"EVERGREEN PACKAGING, INC.",1
"ETEK IT SERVICES, INC.",1
ESSICK AIR PRODUCTS,1
IFLOWSOFT SOLUTIONS INC.,1
TRANSAMERICA LIFE INSURANCE COMPANY,1
IIT JOBS INC.,1
"IMBUESYS, INC.",1
ERNST AND YOUNG U.S. LLP,1
"INCEDO, INC.",1
INDIQUE SOLUTIONS,1
INDU TECH INCORPORATION,1
INFOBUILDERS INC,1
"ENSONO, LP",1
INFOTECH AMERICA INC.,1
"EMINENCE IT SOLUTIONS, INC.",1
INNOVATIVE DEVELOPMENT INC,1
EMINENCE IT SOLUTIONS INC,1
ARKANSAS CANCER CLINIC,1
INTERACTIVE SERVICES (US) INC,1
"INTERNATIONAL TECHNOLOGIES PRO, LLC",1
EMETEORS INC,1
EL DORADO CHEMICAL COMPANY,1
INTRIV INC,1
"INUVO, INC.",1
IPOLARITY LLC,1
ISITE TECHNOLOGIES INC,1
ARKANSAS BLUE CROSS/BLUE SHIELD,1
IT AMERICA INC,1
