employer,num_workers
"OBJECTS ON NET, INC",30
AAA GLOBAL TECHNOLOGIES LLC,30
"V-SOFT CONSULTING GROUP, INC",30
PRICEWATERHOUSECOOPERS LLP,30
GEORGIA STATE UNIVERSITY,30
"DW PRACTICE, LLC",29
"NTT DATA, INC.",29
DATUM SOFTWARE INC.,29
RAPIDIT INC.,29
BLUE CUBE CORPORATION,29
CENTERS FOR DISEASE CONTROL AND PREVENTION/DHHS,28
KENNESAW STATE UNIVERSITY,28
POLLUX CONSULTANCY SERVICES LLC,28
ATLANTA INTERNATIONAL SCHOOL,28
PANASONIC CORPORATION OF NORTH AMERICA,27
"GLOBAL TEACHERS RESEARCH & RESOURCES, INC",27
"QUINNOX, INC.",27
"IGT SOLUTIONS, INC.",27
"SOFTECH INTERNATIONAL RESOURCES, INC.",26
"SAVANNAH COLLEGE OF ART AND DESIGN, INC.",26
"EIS TECHNOLOGIES, INC.",26
"AMERICAN MEGATRENDS, INC.",26
"CIRA INFOTECH, INC.",26
QVERGE LLC,25
"ORACLE AMERICA, INC.",25
NEXT TECHNOLOGIES LLC,25
CONFLUX SYSTEMS INC,25
EQUIFAX INFORMATION SERVICES LLC,25
"SIX CONTINENTS HOTELS, INC.",25
"ENIHCEM, LLC",24
SYRAINFOTEK LLC,24
PARAMOUNT SOFTWARE SOLUTIONS,24
"T-MOBILE USA, INC.",24
HORIZON INFORMATION TECHNOLOGY SOLUTIONS INC,24
AGILEIT LLC,24
LARSEN & TOUBRO INFOTECH LIMITED,24
"OPEN SYSTEMS, INC.",24
"VCIT SOLUTIONS, INC",23
BOR USGA OBO GEORGIA REGENTS UNIVERSITY,23
"VISIONSOFT INTERNATIONAL, INC.",23
ORION SYSTEMS INTEGRATORS LLC,22
"NAGARRO, INC.",22
ERNST &AMP; YOUNG U.S. LLP,22
"OBJECTNET TECHNOLOGIES, INC.",22
ANID INFOSOFT LLC,21
CHECKFREE SERVICES CORPORATION,21
"IT DIVISION, INC.",21
"PINDROP SECURITY, INC.",21
EBLIZ SOLUTIONS LLC,21
CAPGEMINI FINANCIAL SERVICES USA INC,21
"AT&T SERVICES, INC.",21
HCL GLOBAL SYSTEMS INC,20
INTONE NETWORKS INC.,20
"OPEL SYSTEMS, INC",20
"A.T. KEARNEY, INC.",20
OMNITRUST TECHNOLOGIES LLC,20
"SECUREWORKS, INC.",20
LEAD IT CORPORATION,20
"SAVI TECHNOLOGIES, INC",20
"THE BAER GROUP, LLC",20
"PI SOFTWARE SOLUTIONS, INC.",20
"MILESTONE EDUCATIONAL SERVICES,INC",20
KEYSTONE LOGIC INC.,20
AMDOCS INC.,20
"ENTERPRISE IT RESOURCES, INC",20
ADEPTECH SYSTEMS INC,19
CELCOM SOFTWARE SOLUTIONS INC,19
L AND T TECHNOLOGY SERVICES LIMITED,19
"TEK SERVICES, LLC",19
"CONCEPT SOFTWARE &AMP; SERVICES, INC.",19
"CISCO SYSTEMS, INC.",18
"CYIENT, INC.",18
BALLY GAMING INC.,18
SYSTEM SOFT TECHNOLOGIES LLC,18
SWANKTEK INC,18
GENUINE PARTS COMPANY,18
GEORGIA SOUTHERN UNIVERSITY,18
"UKTHA GLOBAL, INC.",18
NATSOFT CORPORATION,18
"RANDSTAD TECHNOLOGIES, LP",18
GEORGIA-PACIFIC LLC,18
"COMPETENT SYSTEMS, INC",17
CLASSROOM SUPPORT SERVICES LLC,17
KNAV P.A.,17
VINCESOLUTIONS,17
"INFOR (US), INC.",17
"INFOSYS SOLUTIONS, INC.",17
ECHOSTAR DATA NETWORKS,17
"NUVIZZ, INC.",17
"ASPYRETECH, INC.",17
R2 TECHNOLOGIES LLC,17
"FIRST DATA TECHNOLOGIES, INC.",17
EVEREST COMPUTERS INC.,17
"VALUELABS, INC.",16
"TECHNICOLOR CONNECTED HOME USA, LLC",16
"SYSFORE TECHNOLOGIES, INC.",16
"SUPRASOFT, INC.",16
EQUIFAX INFORMATION TECHNOLOGY LLC,16
ETECHNOLOGIEN CORPORATION,16
SIRI INFOSOLUTIONS INC.,16
"FISERV GLOBAL SERVICES, INC.",16
S9 TECHNOLOGIES INC,16
"HD SUPPLY, INC.",15
"EPI-USE AMERICA, INC.",15
ASAP SOLUTIONS GROUP,15
MCKESSON CORPORATION,15
"SERENITY INFOTECH, INC.",15
"POSITIVE GROUP, LLC.",15
UNIVERSITY OF NORTH GEORGIA,15
"MARLABS, INC.",15
CELLCO PARTNERSHIP,15
"COMPUTER CONSULTING SERVICES, INC",14
"ITC INFOTECH (USA), INC.",14
ITCAPS LLC,14
BIAS CORPORATION,14
ECONSULTANTS INC.,14
ITMGLOBALTECH LLC,14
CLOUD SOFT INC,14
"AGREEYA SOLUTIONS, INC.",14
"PAMEDGE, INC.",14
"OPTUM SERVICES, INC.",14
"TIBCO SOFTWARE, INC.",14
CYMA SYSTEMS INC,14
"TECHPILLARS, INC.",13
"ECOVUE SOLUTIONS, LLC",13
"RELIABLE SOFTWARE RESOURCES, INC.",13
PCL INDUSTRIAL CONSTRUCTION CO.,13
"INVERSELOGIX, LLC",13
POINTWEST TECHNOLOGIES CORP US,13
"FUJITSU AMERICA, INC.",13
"VMWARE, INC.",13
GEORGIA-PACIFIC CHEMICALS LLC,13
"EZE CASTLE SOFTWARE LLC, AN EZE SOFTWARE GROUP COMPANY",13
"SITA INFORMATION NETWORKING COMPUTING USA, INC.",13
DIVERSANT LLC,13
"RESOURCESYS, INC.",13
"ANTHEM, INC.",13
"VISION3 SOLUTIONS, INC.",13
TALENT9 INC,13
INTELETECH GLOBAL,12
"3I INFOTECH, INC.",12
RWALTZ SOFTWARE SERVICES GROUP INC,12
PODILISOFT INC,12
"AV ENTERPRISE, INC.",12
"SAP AMERICA, INC.",12
"ITPRO SOFTWARE SOLUTIONS, INC",12
ENRICH LLC,12
SAPPHIRUS SYSTEMS LLC,12
"ACTIMIZE, INC.",12
"BALLY GAMING, INC.",12
"REFLEXIS SYSTEMS, INC.",12
THE COCA-COLA COMPANY,12
IWIZ TECHNOLOGIES INC.,12
"MACY'S SYSTEMS AND TECHNOLOGY, INC.",12
"PALATIAL TECHNOLOGIES, INC.",12
"SLALOM, LLC",12
"SOFTPROS, INC.",12
"COCA-COLA ENTERPRISES, INC.",12
"COX AUTOMOTIVE, INC.",12
"TECHCONNECT, INC.",12
COGNIAL TECHNOLOGIES INC,12
"RUBICON GLOBAL HOLDINGS, LLC",12
"AMDOCS, INC.",12
HITACHI CONSULTING CORPORATION,12
SOUTHEASTERN DATA COOPERATIVE INC,11
CORE EDUCATION & TECHNOLOGIES LTD,11
CRMIT SOLUTIONS INC,11
GEORGIA IT INC,11
"ARIBA, INC.",11
ZENSAR TECHNOLOGIES INC.,11
"CITICORP CREDIT SERVICES, INC. (USA)",11
BEYOND MANAGEMENT INC.,11
"TETRASOFT, INC.",11
"ICON TECHNOLOGIES, INC",11
SARAYU CONSULTANTS INC,11
PMR GEORGIA HOLDING LLC,11
"INFOLOB SOLUTIONS, INC.",11
"SIERRA-CEDAR, INC.",11
EXPEDITE TECHNOLOGY SOLUTIONS LLC,11
GALLEGA SYSTEMS INC,11
"S3 GROUP, INC.",11
SIGNATURE IT SOLUTIONS LLC,11
"NOVELTY INFOTECH, INC",11
"LANDIS+GYR TECHNOLOGY, INC.",11
AWOIT SYSTEMS INC,11
"GLOBAL RESOURCE MANAGEMENT, INC.",11
"SAMPRASOFT, LLC",11
"LAKKI, LLC.",11
"DSYS, INC",11
"AXIS TECHNOLOGY SOLUTIONS, INC.",11
AGCO CORPORATION,11
CIGNEX DATAMATICS INC,11
"ERP ANALYSTS, INC.",11
ACI WORLDWIDE CORP.,11
"MOHAWK INDUSTRIES, INC.",11
"BIZCLOUD ANALYTICS, INC.",11
"AMERICAN CYBERSYSTEMS, INC.",11
"ITECH US, INC.",10
PRIMETALS TECHNOLOGIES USA LLC,10
ECAP & SOL INC,10
JASMIN INFOTECH INC.,10
COX COMMUNICATIONS,10
AIM BIG INC,10
BRIDGE2 SOLUTIONS INC.,10
"PERSISTENT SYSTEMS, INC.",10
"CLINICAL DATA SOLUTION, LLC",10
"MU SIGMA, INC.",10
BERKWOOD SOFTWARE TECHNOLOGIES INC,10
OCHER TECHNOLOGY GROUP,10
UNIVERSITY OF WEST GEORGIA,10
"BEYOND MANAGEMENT GROUP, INC.",10
IQUADRA INFORMATION SERVICES LLC,10
"BDO USA, LLP",10
MERCER UNIVERSITY,10
"LSI CORPORATION, AN AVAGO TECHNOLOGIES COMPANY",10
"SIMEIO SOLUTIONS, LLC",10
"INDU, LLC",10
TRANSUNION LLC,10
FEDERAL HOME LOAN BANK OF ATLANTA,10
ACUITY BRANDS LIGHTING INC.,10
INFOSMART TECHNOLOGIES INC,10
RANDSTAD GENERAL PARTNER (US) LLC,10
"CAREERBUILDER, LLC",9
"CARDLYTICS, INC.",9
"CHOICEGEN, LLC",9
RED CLAY CONSULTING,9
"XPANXION, LLC",9
MICROLAND LIMITED,9
CORE EDUCATION AND CONSULTING SOLUTIONS INC,9
XPEDITE TECHNOLOGIES INC,9
"PAMTEN, INC.",9
MR INFO TECH LLC,9
INNOVATE SOLUTIONS INC,9
"RJT COMPUQUEST, INC.",9
LORSIV TECHNOLOGIES INC,9
DATAMATICS GLOBAL SERVICES INC,9
CIENA CORPORATION,9
"3I PEOPLE, INC.",9
"GEORGIA-PACIFIC CONSUMER PRODUCTS, LP",9
"TECHNODRIVE BUSINESS SOLUTIONS, INC",9
TECHNO-COMP INC,9
"NOVALINK SOLUTIONS, LLC",9
"SONATA SOFTWARE NORTH AMERICA, INC.",9
BELLSOFT INC.,9
"CODESOFT INTERNATIONAL, INC.",9
"BIZIT CONSULTANTS, INC.",9
"MATRIX RESOURCES, INC.",9
"SYMBIOUN TECHNOLOGIES, INC.",9
VIRTUSA CORPORATION,9
UL LLC,9
COLUMBUS STATE UNIVERSITY,9
"GLOBALLOGIC, INC.",9
PROARCH IT SOLUTIONS INC.,9
FIRST DATA MERCHANT SERVICES CORPORATION,9
BLUE FUSION ENTERPRISE TECHNOLOGIES INC,9
VERITIV OPERATING COMPANY,9
SREE INFOTECH LLC,9
"THE BOSTON CONSULTING GROUP, INC.",9
INFOSYTECH SOLUTIONS INC.,8
COTIVITI USA LLC,8
TEKWISSEN LLC,8
BROADCOM CORPORATION,8
"ZIETA TECHNOLOGIES, LLC",8
"MSID U.S, INC",8
VALDOSTA STATE UNIVERSITY,8
EMC CORPORATION,8
"TAVANT TECHNOLOGIES, INC.",8
TARU LLC,8
VERINT SYSTEMS INC.,8
"SYSARCH, INC.",8
"DILIGENT SOLUTIONS, INC.",8
HYPERVISOR TECHNOLOGIES INC,8
"ADS ALLIANCE DATA SYSTEMS, INC.",8
EQUIFAX INC.,8
"NISSI SOFTWARE SOLUTIONS, INC",8
CREDIGY SOLUTIONS INC.,8
DIASPARK INC,8
IT AMERICA INC,8
HISENSE USA CORP.,8
SPONTANEOUS NETWORKS,8
COLLABERA INC.,8
"HASHMAP, INC.",8
"SOGETI USA, LLC",8
GALLEGA SOFTWARE SOLUTIONS INC,8
QUALITY MATRIX INC,8
"CMES, INC",8
RADIANT TECHNOLOGIES INC,8
CAPGEMINI FINANCIAL SERVICES USA INC. (LEGACY KANBAY),8
"SIEMENS INDUSTRY, INC.",8
ASTIR IT SOLUTIONS INC.,8
SAVIYNT INC.,8
"DATAMATICS CONSULTANTS, INC.",8
"FRONTIER TECHNOLOGIES, LLC",8
RELYCOM INC,8
RS SOFTWARE (INDIA) LTD.,8
"MCKINSEY & COMPANY, INC. UNITED STATES",8
"INNOVATE SOLUTIONS, INC.",8
"SKYBRIDGE GLOBAL, INC.",7
FUSION SOFTWARE SOLUTIONS LLC,7
BANK OF AMERICA N.A.,7
"RADIANT TECHNOLOGIES, INC.",7
"POLARIS ASSOCIATES, INC.",7
G3 INFOTEK INC,7
PTC INC.,7
SUMTER COUNTY SCHOOL SYSTEM,7
"S4 CONSULTANTS, INC.",7
TECHNOSOFT CORPORATION,7
TATA ELXSI LTD,7
"APTEAN, INC.",7
HAPPIEST MINDS TECHNOLOGIES PRIVATE LTD.,7
"ITORIZON, INC.",7
TECH MATRIX INC,7
"CAN CAPITAL, INC.",7
CORPSYSTEMS LLC,7
MICROINFO INC,7
"EVEREST CONSULTING GROUP, INC.,",7
MA TECH INTERNATIONAL INC.,7
THINK DEVELOPMENT SYSTEMS,7
UNICON PHARMA INC.,7
HORIZONPLUS TECHNOLOGIES INC,7
"INDUS VALLEY CONSULTANTS, INC.",7
CYBERTHINK INC,7
PRO-TEK CONSULTING,7
"KAVI SOFTWARE, INC",7
"IN-TALAGE, INC.",7
"GLOBALLOGIC,INC.",7
"KNACKTEK, LLC",7
"CA, INC.",7
ASTERIX CONSULTING INC,7
GEORGIA COLLEGE AND STATE UNIVERSITY,7
"SUNERA TECHNOLOGIES, INC",7
"BELL SYSTEMS, INC.",7
GRANT THORNTON LLP,7
EGL GENETIC DIAGNOSTICS LLC,7
COMET GLOBAL CONSULTING LLC,7
"L AND T TECHNOLOGY SERVICES, LTD.",7
"MOBILE APPS ENTERPRISES, LLC",7
SYNCHRONY BANK,7
"APTONET, INC.",7
"SEWON AMERICA, INC.",7
MOREHOUSE SCHOOL OF MEDICINE,7
"VTEKH, INC.",7
GREENSKY LLC,7
"LIAISON TECHNOLOGIES, INC.",7
"STRATEGIC IT EXPERTS, LLC",7
"APPSYS GLOBAL, INC.",7
GENERAL MOTORS COMPANY,7
"DEPOSCO, INC.",7
AVANT SYSTEMS INC,6
"ARCADIS U.S., INC",6
NORIDIAN MUTUAL INSURANCE COMPANY,6
VONAGE BUSINESS INC.,6
"YIK YAK, INC.",6
COMPASS BANK,6
NOVALINK SOLUTIONS LLC,6
"BUSINESS INTELLI SOLUTIONS, INC.",6
TALENTSPACE INC,6
"LEXISNEXIS RISK DATA MANAGEMENT, INC.",6
HEWLETT PACKARD ENTERPRISE COMPANY,6
"COX MEDIA GROUP, LLC",6
"NESS USA, INC.",6
HERMITAGE INFO TECH LLC,6
POLAR IT SERVICES INC,6
"JIREH SOLUTIONS, LLC",6
WESTROCK SERVICES INC.,6
"NATIONAL UNION FIRE INSURANCE COMPANY OF PITTSBURGH, PA.",6
OM PARTNERS USA,6
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,6
BETTERCLOUD INC.,6
"NARTAL SYSTEMS, INC.",6
REVOLUTION GLOBAL CONSULTING SERVICES LLC,6
"INPATIENT SERVICES OF GEORGIA, P.C.",6
LARSEN AND TOUBRO INFOTECH LIMITED,6
"TECHNOMAX, LLC",6
"POWERTECH AMERICA, INC.",6
GALAX-ESYSTEMS CORPORATION,6
"SOFTTRENDS, LLC",6
"VALUELABS, INC",6
"SMART WORKS, LLC",6
POPULUS GROUP LLC,6
RADICAL SOFTWARE SOLUTIONS INC,6
"YASHCO SYSTEMS, INC.",6
"XTGLOBAL, INC.",6
"ARYA GLOBAL, INC.",6
"BEENA VISION SYSTEMS, INC.",6
ANJUS LLC,6
"ICON TECHNOLOGIES, INC.",6
"AHP TECHNOLOGIES, LLC",6
"V.L.S SYSTEMS, INC",6
UZUN + CASE LLC,6
"AVVENTIS, INC.",6
PRODWARE SOLUTIONS LLC,6
"USM BUSINESS SYSTEMS, INC.",6
"ILINK SYSTEMS, INC.",6
SERVESYS CORPORATION,6
"ASTERIX CONSULTING, INC",6
"ZNALYTICS, LLC",6
"THE EPSTEN GROUP, INC.",6
"INDEGENE HEALTHCARE, LLC",6
THE MEDICAL COLLEGE OF GEORGIA PHYSICIANS PRACTICE GROUP FOUNDATION,6
SAVANNAH STATE UNIVERSITY,6
"PRINCIPLE SOLUTIONS GROUP, LLC",6
8K MILES SOFTWARE SERVICES INC,6
"CSM BAKERY PRODUCTS NA, INC.",6
APPLEXUS TECHNOLOGIES LLC,6
RENOVATION CENTER INC,6
BRANDSCAPES WORLDWIDE CONSULTANCY LLC,6
"MFXCHANGE US, INC.",6
INFOCUS TECH LLC,6
S4 CONSULTANTS INC,6
INFOMATICS CORP,6
"AXON SOLUTIONS, INC.",6
BYTEWARE INC,6
VISIONSOFT INTERNATIONAL INC,6
"RODL MANAGEMENT, INC.",6
SVK SYSTEMS INC,6
NIC INFO TEK INC,6
POWERMIND SOLUTIONS INC,6
VISTA APPLIED SOLUTIONS GROUP INC,6
"DIGITAL INTELLIGENCE SYSTEMS, LLC",6
"INFOSHARE SYSTEMS, INC.",6
"ISIGMA, INC.",6
"RESOURCIS INFORMATION SERVICES, INC.",6
SUNMERGE SYSTEMS INC.,6
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,5
"TEKSTREAM SOLUTIONS, LLC",5
360I LLC,5
"UNIQUE SERVICES ASSOCIATES, INC.",5
"ELAVON, INC.",5
"ROLLINS, INC.",5
SPRY INFO SOLUTION INC,5
"DIASPARK, INC.",5
"COMCAST CABLE COMMUNICATIONS, LLC",5
"STAFFING TECHNOLOGIES, LLC",5
DIGITAL INSIGHT CORPORATION,5
"PARAMOUNT SOFTWARE SOLUTIONS, INC.",5
SHUBH SOLUTIONS LLC,5
"WISSEN INFOTECH, INC.",5
CLARK ATLANTA UNIVERSITY,5
"SGS TECHNOLOGIE, LLC",5
"SRA INTERNATIONAL, INC.",5
"1 WAY SOLUTIONS, INC.",5
KALTECH INTERNATIONAL CORPORATION,5
TANISHA SYSTEMS INC,5
INTELLISWIFT SOFTWARE INC,5
BATTELLE MEMORIAL INSTITUTE,5
CORTLAND PARTNERS,5
"IT INTEREST, LLC",5
"SEOYON E-HWA INTERIOR SYSTEMS GEORGIA, INC.",5
APPS SOLUTIONS INC,5
SRINSOFT INC.,5
JIREH SOLUTIONS LLC,5
CITY OF EAST POINT,5
VOYA SERVICES COMPANY,5
ARISTON TEK INC,5
"SCINTEL TECHNOLOGIES, INC",5
"INFODRIVE SYSTEMS, LLC",5
SCIENTIFIC GAMES CORPORATION,5
MARKS STUDIOS LLC,5
COMITY DESIGNS INC.,5
"MILESTONE PEDIATRICS & FAMILY MEDICINE, P.C.",5
"MARLABS, INC",5
"DATA INTENSITY, LLC",5
ANDRITZ INC.,5
"CIBER, INC.",5
"KINETICOM, INC.",5
VSQUARE INFOTECH INC.,5
"TURNER BROADCASTING SYSTEM, INC.",5
"XAVIENT INFORMATION SYSTEMS, INC.",5
"HP ENTERPRISE SERVICES, LLC",5
BCD TRAVEL USA LLC,5
E-LLUMINATI CONSULTING INC,5
"COMPUNET SERVICES, INC",5
CORPORATE COMPUTER SERVICES INC,5
X-EDE IT SOLUTIONS LLC,5
EAGLE RESOURCE GROUP INC.,5
SARUS INC.,5
DATAMATICS CONSULTANTS INC,5
ADVANTAGE IT INC,5
EDGE IT CORP,5
GLOBAL TEACHERS SOLUTIONS LLC,5
"TECHFIELD, LLC",5
"KSAP TECHNOLOGIES, INC",5
"NANDAN TECHNOLOGIES, LLC",5
WNS NORTH AMERICA INC.,5
"ONYX INFOSOFT, INC",5
"ERP GLOBAL, INC.",5
INTROLLIGENT INC.,5
BROTHERS GLOBAL INC,5
AMERICAN CANCER SOCIETY INC,5
"PREDICTIX, LLC",5
"MEDICAL MANAGEMENT INTERNATIONAL, INC.",5
"QUANTUM INTEGRATORS GROUP , LLC",5
MIDDLE GEORGIA STATE UNIVERSITY,5
COBB COUNTY SCHOOL DISTRICT,5
E*TRADE FINANCIAL CORPORATION,5
"SAPIENS NA INSURANCE SOLUTIONS, INC.",5
"LOGFIRE, INC.",5
"WESTROCK SERVICES, INC.",5
TEGNOSIS LLC,5
VENU ATLURI,5
"GA DENTISTRY SERVICES, PC",5
"SOFT SOURCE, INC.",5
"COOPER CARRY, INC.",5
CHAINALYTICS LLC,5
"ITAAS, INC (A COGNIZANT COMPANY)",5
"APEX TECHNOLOGY GROUP, INC.",5
"MUTEX SYSTEMS, INC.",5
AMERICAN FAMILY LIFE ASSURANCE COMPANY OF COLUMBUS (AFLAC),5
"NEBULA PARTNERS, LLC",5
"ST. MARY'S MEDICAL GROUP, INC.",5
MUSIGMA INC,5
FLEETCOR TECHNOLOGIES OPERATING COMPANY LLC,5
VIGILANT TECHNOLOGIES LLC,5
ABB ENTERPRISE SOFTWARE INC.,5
JACOBS ENGINEERING GROUP INC.,5
CORILLIAN CORPORATION,5
"WANDERING WIFI, LLC",5
WALKWATER TECHNOLOGIES INC.,5
"VALMET, INC.",5
GEORGIA GWINNETT COLLEGE,5
"OBERON IT, INC.",5
"BITWISE, INC.",5
ADVENT GLOBAL SOLUTIONS INC.,5
TEK LEADERS INC,5
"REVENUE ANALYTICS, INC.",5
"AUTOTRADER.COM, INC.",5
"RAZORTHINK, INC.",5
ICONSOFT INC.,5
"SAMURAI INFO TECH, LLC",5
DISCOVERY ANALYTICS INC,5
"TEKORG, INC.",5
ZEROSNONES INC.,5
NOVELIS INC.,4
KFORCE INC.,4
KMS TECHNOLOGY INC,4
KN IT SOLUTIONS INC,4
KNACKTEK LLC,4
DEEMSYS INC,4
KNOWLEDGE MOMENTUM LLC,4
"DELASOFT, INC.",4
DELL MARKETING L.P.,4
DELOITTE &AMP; TOUCHE LLP,4
"AGILITY TECHNOLOGIES, LLC",4
LOGIC PLANET INC,4
DIZER CORP,4
"BITZER US, INC.",4
"LUMA HOME, INC.",4
"MARUTHI TECHNOLOGIES, LLC",4
"APEX IT SERVICES, LLC",4
"APLOMB TECHNOLOGIES, INC.",4
EATON CORPORATION,4
"MERIDIAN SOFTWARE SOLUTIONS, INC.",4
"ECLINICALWORKS, LLC",4
EDGEIT CORP,4
APPLIED COMPUTER TECHNIQUES,4
"ACHIEVA I.T., INC",4
MNK INFOTECH INC.,4
MOURI TECH LLC,4
"MOZIDO, INC.",4
MULTIVISION INC.,4
MULTIVISION LLC,4
APTION LLC,4
NETSERV APPLICATIONS INC.,4
"NETTRACER, INC.",4
ENSYMBIOS INC,4
"ENTERPRISE SOLUTIONS, INC.",4
NEXTGEN HEALTHCARE INFORMATION SYSTEMS INC,4
ARBOR NETWORKS,4
NIHAKI SYSTEMS INC,4
NOLAN TRANSPORTATION GROUP,4
NORTH HIGHLAND WORLDWIDE CONSULTING,4
"NORTHSIDE HOSPITAL, INC.",4
"ERS MATERIALS, LLC",4
"ESECURITEL HOLDINGS, LLC",4
CADDO PARISH SCHOOL BOARD,4
"ARCHENTS, INC.",4
EVESTMENT ALLIANCE LLC,4
"ONLY IT CONSULTING, LLC",4
OPENLOGIX CORPORATION,4
OPENWAVE COMPUTING LLC,4
CAPGEMINI AMERICA INC.,4
"EXPERIS US, INC.",4
FAST ENTERPRISES LLC,4
"PARAM CONSULTING SERVICES, INC",4
FELTON GROUP INC,4
"CARAVELS, LLC",4
ALEXA'S ANGELS INC,4
"PERFICIENT, INC.",4
