employer,num_workers
"FORMOSA PLASTICS CORPORATION, TEXAS",37
NORTH POINT IT CORP.,36
THE DOW CHEMICAL COMPANY,36
AMENSYS INC,36
"ITC INFOTECH (USA), INC.",36
EMINENCE CONSULTING INC,36
"KENNEDY INTERNATIONAL SOFTWARE, INC.",36
TECHNOSOFT CORPORATION,36
GLAMAN TECH INC,36
"NOVEDEA SYSTEMS, INC.",36
"ANVETA, INC.",36
VOLANTSOFT INC,35
EMC CORPORATION,35
"INFOVISION, INC.",35
"CENTAURUS TECHNOLOGY PARTNERS, LLC",35
SAI CORNERSTONE INC,35
"INFOLOB SOLUTIONS, INC.",34
LUCENT IT SOLUTIONS LLC,34
UNITED IT SOLUTIONS INC,34
"AT&T SERVICES, INC.",34
"RELIANT INFOTECH, INC.",34
"COVEY SOFTWARE SYSTEMS, INC",34
"NUMBERS ONLY, INC.",34
"QUEST GLOBAL SERVICES-NA, INC",34
ITCOMMENCE INC,34
CYMA SYSTEMS INC,33
"CAPITAL ONE, NATIONAL ASSOCIATION",33
"INTELLISOFT TECHNOLOGIES, INC.",33
"RESOURCE INFORMATICS GROUP, INC",33
"NOVISYNC, INC.",33
"AIG EMPLOYEE SERVICES, INC.",32
INTEL MOBILE COMMUNICATIONS NORTH AMERICA,32
"AZEE SYSTEMS, INC.",32
CAPGEMINI U.S. LLC,32
ECOM CONSULTING INC,32
EPACE TECHNOLOGIES INC,32
"SYMBIOUN TECHNOLOGIES, INC.",32
POLARIS CONSULTING AND SERVICES LTD,32
"GOODMAN MANUFACTURING COMPANY, L.P.",32
QUANT SYSTEMS INC,32
TECHSTAR CONSULTING INC,32
PRITHVI AMERICAS INC,32
HONEYWELL INTERNATIONAL INC.,32
HP INC.,32
JACOBS ENGINEERING GROUP INC.,32
CREDENT TECHNOLOGIES LLC,32
"KSQUARE SOLUTIONS, INC.",31
EXXONMOBIL UPSTREAM RESEARCH COMPANY,31
TSQ SYSTEMS INC,31
AMAZON CORPORATE LLC,31
"AMAZON WEB SERVICES, INC.",31
"RELIABLE SOFTWARE RESOURCES, INC.",31
TEXAS STATE UNIVERSITY,31
"SILICUS TECHNOLOGIES, LLC",31
"DIGERATI SYSTEMS, INC.",31
"LOYALTY METHODS, INC.",31
"SBM OFFSHORE USA, INC.",31
SBASE TECHNOLOGIES INC,31
"SAXON GLOBAL, INC.",31
"PERFICIENT, INC.",31
APPLIED IT LLC,31
"HOMEAWAY, INC.",31
UT SOUTHWESTERN MEDICAL CENTER,31
KFORCE INC.,31
PIKE SOLUTIONS INC,31
"PYRAMID TECHNOLOGY SOLUTIONS, INC",31
RITECLIK CORPORATION,31
"LILAX TECHNOLOGIES, INC.",31
"TECHORBIT, INC.",31
CONTINENTAL TECHNOLOGY SOLUTIONS INC,30
"RSM TECHNOLOGY SOLUTIONS, INC.",30
SAIBERSYS INC.,30
"PALO ALTO NETWORKS, INC.",30
CONGLOMERATEIT LLC,30
"SAMSUNG ELECTRONICS AMERICA, INC.",30
SECURONIX INC.,30
SAVIN TECHNOLOGIES INC,30
"VASTIKA, INC.",30
"MAXIM INTEGRATED PRODUCTS, INC.",30
"ONESOURCE VIRTUAL HR, INC.",30
"GLOBAL BRIDGE INFOTECH INC,.",30
"SPL CONSULTING, LLC",30
INTONE NETWORKS INC.,30
ITFORCE LLC,30
"CODESOURCE 360, INC.",29
WISE MEN SOLUTIONS LLC,29
"ENTERNET BUSINESS SYSTEMS, INC",29
"PROS, INC.",29
"COPART, INC.",29
"THE BOSTON CONSULTING GROUP, INC.",29
THE ADVISORY BOARD COMPANY,29
"SMART WORKS, LLC",29
"KC SYNERGY SOLUTIONS, INC.",29
IT AMERICA INC,29
CGI TECHNOLOGIES AND SOLUTIONS INC.,29
"KESTE, LLC",29
"INNOCORE SOLUTIONS, INC",29
SOFTWARE PROFESSIONALS INC,29
UNIVERSITY OF TEXAS AT SAN ANTONIO,29
"ZIDDOS, INC.",29
"FLEXERA GLOBAL, INC.",28
CAMERON INTERNATIONAL CORPORATION,28
"KENNEDY INTERNATIONAL SOFTWARE,INC",28
SRITEK INC,28
TEXAS A&M UNIVERSITY CORPUS CHRISTI,28
ABSOMAX INC,28
EPSOFT TECHNOLOGIES LLC,28
PIR2 CONSULTING INCORPORATED,28
INFO KEYS INC,28
"MOBOLUTIONS, LLC",28
AMERICAN GENERAL LIFE INSURANCE COMPANY,28
"GOLDMAN, SACHS & CO.",28
TRINET HR CORPORATION,28
"WORLEYPARSONS GROUP, INC.",27
JENRAC TECHNOLOGIES LLC,27
"PRODIGY TECHNOLOGIES, INC.",27
CGG SERVICES (U.S.) INC.,27
TEKDYNAMICS INC,27
UNIVERSITY OF TEXAS RIO GRANDE VALLEY,27
RADIUS INFO SYS INC,27
"RNR IT SOLUTIONS, INC.",27
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,27
AMERICAN IT SOURCE INC,27
GRENZA INC,27
LARSEN AND TOUBRO INFOTECH LIMITED,26
XYLO CONSULTING LLC,26
"HOME DEPOT USA, INC.",26
"SILVERXIS, INC",26
SYSINTELLI INC,26
"HOSPITALIST MEDICINE PHYSICIANS OF TEXAS, PLLC",26
"ERP ANALYSTS, INC.",26
"TRINITY CONSULTING, INC",26
SOFTWARE TRANSFORMATIONS INC,26
"PERSISTENT SYSTEMS, INC.",26
BENED SOFTWARE SERVICES INC,26
SIRI INFOSOLUTIONS INC.,25
"IDHASOFT, INC.",25
"ILINK SYSTEMS, INC.",25
TRANSNATIONAL SOFTWARE SERVICES INC,25
"ACCELIGENT, INC.",25
"JDC HEALTHCARE, PLLC",25
"RESOLVE TECH SOLUTIONS, INC.",25
"NETENRICH, INC.",25
"ELECTRONIC ARTS, INC.",25
"INSPERITY SERVICES, L.P.",25
POPULUS GROUP LLC,25
HORIZON ADVANCED SYSTEMS INC,25
"LERA TECHNOLOGIES, LLC",25
"CLOUDGAMUT, INC.",25
"ROYAL TECHNOCRATS, INC.",25
ADROITECH INC,25
"JUPITER SOFTWARE SOLUTIONS, INC.",25
MIRAFRA INC.,25
CEREBRAL TECHNOLOGIES INC,24
"FREESCALE SEMICONDUCTOR, INC., A SUBSIDIARY OF NXP SEMICONDUCTORS N.V.",24
TRIANZ CONSULTING INC.,24
VCARVE INC,24
CYBERTHINK INC,24
INTUIT INC.,24
"SAPOT SYSTEMS, INC.",24
SKILLSIGHT INC.,24
VIRTUSA CORPORATION,24
"IDEXCEL, INC.",24
E-BASE TECHNOLOGIES INC,24
"ITECH US, INC.",24
ALIEF INDEPENDENT SCHOOL DISTRICT,24
"ASPEN TECHNOLOGY, INC.",23
"BUSINESS INTELLI SOLUTIONS, INC.",23
"ADI WORLDLINK, LLC",23
"IDEALSOURCE, INC",23
"PETABYTE TECHNOLOGIES, INC.",23
"DELTA SYSTEM &AMP; SOFTWARE, INC",23
"EXPERIS US, INC.",23
MOJID SOLUTIONS LLC,23
"CADENCE DESIGN SYSTEMS, INC.",23
PINNACLE TECHNICAL RESOURCES INC.,23
"FUSION PLUS SOLUTIONS, INC",23
"L AND T TECHNOLOGY SERVICES, LTD.",23
"RETAILMENOT, INC.",23
"WISSEN INFOTECH, INC.",23
THE METHODIST HOSPITAL,23
LEAD IT CORPORATION,23
PENSOFT TECHNOLOGIES INC,23
"HEALTH MANAGEMENT SYSTEMS, INC.",23
NATSOFT CORPORATION,22
"J.C. PENNEY CORPORATION, INC.",22
"SHIPCOM WIRELESS, INC.",22
"PERITUS, INC.",22
"VISIONET SYSTEMS, INC.",22
"DYNAMIC SOFTWARE CONSULTANTS, INC",22
"A CARING DOCTOR (TEXAS), P.C.",22
CR TECHNOLOGIES INC,22
"CITIBANK, N.A.",22
"COMPUMATRICE, INC.",22
VALERO ENERGY CORPORATION,22
"PRIMUS GLOBAL SERVICES, INC",22
VALSOFT SERVICES INC,22
MANSAI INC,22
"NRG ENERGY, INC.",22
"BIZCLOUD ANALYTICS, INC.",22
AMERICA CAN,22
AXIS TECHNOLOGY SOLUTIONS INC,22
"SANS SOLUTIONS ENTERPRISE, INC",22
AMERICAN BUREAU OF SHIPPING (ABS),22
MOONITSOLUTIONS INC,22
CITRONIT INC,22
MROADS LLC,22
NORTH POINT IT CORP,22
"ZEOMEGA, INC.",22
"RAMPS INTERNATIONAL, INC",21
"TESTENGEER, INC.",21
AMERICAN INFORMATION TECHNOLOGY CORPORATION,21
"CHARTER GLOBAL, INC.",21
EIFER SOFTWARE SOLUTIONS INC.,21
"AKER SOLUTIONS, INC.",21
"MIND TECH, INC",21
"KAIROS TECHNOLOGIES, INC.",21
"ORIGIN TO FUTURE, INC.",21
KAIROS TECHNOLOGIES,21
"NCS PEARSON, INC.",21
"KPIT INFOSYSTEMS, INC.",21
UNIVERSITY OF NORTH TEXAS,21
"VEJARS TECHNOLOGIES, INC",21
CYBER INFOTECH LLC,21
"INFOSMART SYSTEMS, INC.",21
VEN SOFT LLC,21
APPS TECHNOLOGY LLC,21
ADALISOFT INC,21
GARLAND INDEPENDENT SCHOOL DISTRICT,21
"TANGO MANAGEMENT CONSULTING, INC.",21
SKILLNET SOLUTIONS INC,21
ICS GLOBAL SOFT INC,21
BUSINESS INTELLI SOLUTIONS INC,21
"QUALCOMM TECHNOLOGIES, INC.",21
"CONQUEST CONSULTING, LLC",21
"FUJITSU NETWORK COMMUNICATIONS, INC.",20
AMAZON.COM.KYDC LLC,20
"CYBERSOFT TECHNOLOGIES, INC.",20
WISE MEN CONSULTANTS INC.,20
"FIS MANAGEMENT SERVICES, LLC",20
CYBERSOURCE CORPORATION,20
"SCHNEIDER ELECTRIC USA, INC.",20
MALONEBAILEY LLP,20
INFOBUILDERS INC.,20
"VIRTUOSO TECHNOLOGIES, INC",20
SPARKPRO SOLUTIONS INC,20
BEST CLICK CORPORATION,20
NIHAKI SYSTEMS INC,20
COMPUTER SCIENCES CORPORATION,20
"GLAMAN TECH, INC",20
"TESORO COMPANIES, INC.",20
SRIVIN INFOSYSTEMS INC,20
"DOYENSYS, INC.",20
"SIEMENS ENERGY, INC.",20
"AMERICAN UNIT, INC",20
ADVANCED INFORMATION TECHNOLOGY SOLUTIONS INC,20
"ENDEAVOUR SOFTWARE TECHNOLOGIES, INC.",20
"3I INFOTECH, INC.",20
AVAYA INC.,20
IQ SPECTRA INC,20
"FISERV GLOBAL SERVICES, INC.",20
QUALITY MATRIX INC,20
"PAYPAL DATA SERVICES, INC.",19
ORION SYSTEMS INTEGRATORS LLC,19
CSC COVANSYS CORPORATION,19
"SMITH INTERNATIONAL, INC.",19
"CNET GLOBAL SOLUTIONS, INC.",19
COMPASS BANK,19
"RELIANT PRO REHAB, LLC",19
SARAYU CONSULTANTS INC,19
SPAN SYSTEMS CORPORATION,19
"SIMPLEX INFO SYSTEMS, INC",19
ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,19
"SRIVEN SYSTEMS OF TX, INC.",19
HORIZON TECHNOLOGIES INC,19
"BIG APPLE INFOTECH, LLC",19
WS ATKINS INC.,19
"KELLY MAXSON, INC.",19
CONTINENTAL HUB FOR INFO PROCESSING INC,19
DONATO TECHNOLOGIES INC.,19
"SWIFT PACE SOLUTIONS, INC.",19
"ANZEON, INC.",19
"BDO USA, LLP",19
"T-MOBILE USA, INC.",19
EBAY INC.,19
CENTRAPRISE CORP,19
ICONSOFT INC.,19
JBS FIVE RIVERS CATTLE FEEDING LLC,19
TECHNOSOFT GROUP INC,19
DRISCOLL CHILDREN'S HOSPITAL,19
LAMAR UNIVERSITY,19
CB&AMP;I INC.,19
"TEXAS A&M AGRILIFE RESEARCH, PART OF TAMUS AGRICULTURAL PRG.",19
"EVEREST CONSULTING GROUP, INC.,",19
"AIG TECHNOLOGIES, INC.",19
"TIBCO SOFTWARE, INC.",18
PROPELSYS TECHNOLOGIES LLC,18
I NET SOFTWARE TECHNOLOGIES INC,18
VERVEBA TELECOM LLC,18
"OM TEK, INC.",18
VYZER SOLUTIONS INC,18
"ALINDUS, INC.",18
CLASSROOM SUPPORT SERVICES LLC,18
PETA SYSTEMS INC,18
RAVEN SOFTWARE SOLUTIONS INC,18
"BMC SOFTWARE, INC.",18
SSB SYSTEMS INC,18
"CA, INC.",18
TYLER INDEPENDENT SCHOOL DISTRICT,18
"NEWT GLOBAL CONSULTING, LLC",18
"USM BUSINESS SYSTEMS, INC.",18
GLOBAL INFOTECH INC,18
VERTUCOM INC,18
ASTIR IT SOLUTIONS INC.,18
"SIRIUS COMPUTER SOLUTIONS, INC.",18
"FEDEX CORPORATE SERVICES, INC.",18
"MICROEXCEL, INC",18
"TAVANT TECHNOLOGIES, INC.",18
INTEPLAST GROUP CORPORATION,18
ADAEQUARE INC,18
"PROFICIENT BUSINESS SYSTEMS, INC.",18
CAPITAL ONE SERVICES II LLC,18
FIRST TEK DOS LLC,18
"BAZAARVOICE, INC.",18
"REHABCARE GROUP EAST, INC.",18
"SOFTIMA, INC.",18
"DIRECT ENERGY, LP",18
ADVANCED COMPUTING SYSTEMS LLC,18
"FIRST TEK , INC.",18
FIRST OBJECT INC,17
SAGATIANZ INC.,17
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,17
"MAVEN COMPANIES, INC.",17
INFORMATICA LLC,17
SMARTAX GROUP INC,17
"SAIBERSYS, INC.",17
"SAIKA TECHNOLOGIES, INC",17
"GLOBAL VALUE ADD, INC.",17
VIRTUAL NETWORX INC,17
AZEE SYSTEMS INC,17
PIXENTIA CORPORATION,17
"ANALYSIS & DESIGN APPLICATION CO., LTD",17
"DET NORSKE VERITAS (U.S.A.), INC.",17
"AMDOCS, INC.",17
SIRITEK INC,17
"CUBIC TECHNOLOGIES, LLC",17
"BECHTEL OIL, GAS &AMP; CHEMICALS, INC.",17
"PACIFIC NORTHERN, INC.",17
NOVARTIS SERVICES INC.,17
DIMENSIONAL FUND ADVISORS LP,17
HRK SOLUTIONS LLC,17
STELLIUM INC.,17
TEXAS A&M ENGINEERING EXPERIMENT STATION,17
"TEXAS A&M ENGINEERING EXPERIMENT STATION, PART OF TAMUS ENGINEERING PR",17
"QUINNOX, INC.",17
TXU ENERGY RETAIL COMPANY LLC,17
"MEDITERRANEAN SHIPPING COMPANY (USA), INC.",17
"THINC SYSTEMS, INC",17
CITIUSTECH INC.,16
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,16
"HARMAN CONNECTED SERVICES, INC.",16
"JVR SYSTEMS, INC.",16
"INFOR (US), INC.",16
TEXAS CHILDREN'S HOSPITAL,16
"MCKINSEY & COMPANY, INC. UNITED STATES",16
"ECLINICALWORKS, LLC",16
"IT TRAILBLAZERS, LLC",16
"CWC INTERNATIONAL, INC.",16
"SYSPRO TECHNOLOGIES, INC.",16
"AGAP TECHNOLOGIES, INC.",16
PROGRESS SOLUTIONS INC,16
"THEME SOFT, INC.",16
"SAP AMERICA, INC.",16
"W3GLOBAL, INC.",16
"ITRACE FOUNDATION, INC.",16
SOUTHERN METHODIST UNIVERSITY,16
INVINCE SOLUTIONS LLC,16
"AMAZECH SOLUTIONS, LLC",16
HESS CORPORATION,16
FLUXION SYSTEMS INC,16
"CITIGROUP TECHNOLOGY, INC.",16
"IMCS GROUP, INC.",16
VALERUS FIELD SOLUTIONS LP,16
REDDWERKS CORP.,16
"SRIVEN SYSTEMS, INC",16
VNS INFOSYSTEMS INC.,16
CHANNEL IT SOLUTIONS LLC,16
"ELEVATE CREDIT SERVICE, LLC",16
MICROLAND LIMITED,16
EXXON MOBIL CORPORATION,16
"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",16
SKILLSTORM COMMERCIAL SERVICES LLC,16
FLOWSERVE U.S. INC.,16
"SIMARN, LLC",16
SOURCEON IT INC.,16
IGNITE MANAGEMENT CONSULTANTS LLC,16
"APPLIED MATERIALS, INC.",15
MCKESSON CORPORATION,15
SPRINT CORPORATION,15
TVARANA SOFTWARE SOLUTIONS LLC,15
CUBIC IT SOLUTIONS INC,15
LUMINOVA INFOTECH LLC,15
AVALON SOFTWARE SERVICES LLC,15
MESQUITE INDEPENDENT SCHOOL DISTRICT,15
"GLOBALLOGIC,INC.",15
"SYSINTELLI, INC",15
IMETRIS CORPORATION,15
"KAIROS TECHNOLOGIES, INC",15
"GRANDISON MANAGEMENT, INC.",15
