employer,num_workers
"BELL INFO SOLUTIONS,LLC",13
VIRGINIA POLYTECHNIC INSTITUTE &AMP; STATE UNIVERSITY,13
"INTERNATIONAL SOLUTIONS GROUP, INC.",13
AIRLINE TARIFF PUBLISHING COMPANY (ATPCO),13
"APPLAB SYSTEMS, INC",13
"FUSION PLUS SOLUTIONS, INC",13
"CAPRICORN SYSTEMS, INC.",13
CYBERTHINK INC,13
HARMONIA HOLDINGS GROUP LLC,13
"APOGEE MEDICAL GROUP, VIRGINIA, PC",13
XCEED TECHNOLOGIES INC.,13
TORQUE TECHNOLOGIES LLC,13
"SOFTTHINK SOLUTIONS, INC",13
"SYSFORE TECHNOLOGIES, INC.",13
RIVERSIDE MEDICAL GROUP,13
VCARVE INC,13
SPECTRA INFO SYSTEMS INC.,13
DELOITTE &AMP; TOUCHE LLP,13
DHANSOFT TECHNOLOGIES LLC,13
"GEMINIITLABS, INC.",12
"INFOSPAN, INC.",12
VINSYS INFORMATION TECHNOLOGY INC,12
"ITECH US, INC.",12
SYMPLICITY CORPORATION,12
MICROSOFT CORPORATION,12
"INOVALON, INC.",12
TECHNICAL STRATEGIES INC,12
"INDIVIOR, INC.",12
NATSOFT CORPORATION,12
"ICONMA, LLC",12
"LOGEXSOFT, INC.",12
UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION,12
CGI FEDERAL INC.,12
"RLT TECHNOLOGIES, INC",12
INTERNATIONAL CLOUD BUSINESS INC,12
"SRIVEN TECHNOLOGIES, LLC",12
APPIAN CORPORATION,12
"KOOL SMILES VAN, PC",12
BRAIN CAPITAL LLC,12
"QSI SERVICES, INC.",12
"ICF RESOURCES, LLC",11
SSN GROUP LLC,11
VENTERA CORPORATION,11
POPULUS GROUP LLC,11
"MINDSOR, LLC",11
HIGH SIERRA POOLS INC,11
GCB SERVICES LLC,11
COMPUGAIN LLC,11
SARAYU CONSULTANTS INC,11
MEDWINSURE LLC,11
UNITED TECH INC,11
LEAD IT CORPORATION,11
NEXT TECHNOLOGIES LLC,11
"ASTRE CONSULTING SERVICES, INC.",11
EKIN SOLUTIONS INC.,11
LANCO GLOBAL SYSTEMS INC,11
TEKIVY INC,11
BIRLASOFT INC,11
E-NOLIMITS CONSULTING INC.,11
VERISIGN,11
"SYSTECH SOLUTIONS, INC",11
"SYNCHRONISYS, INC.",11
K12 INC.,11
"XCELTECH, INC",11
"FONTEVA, INC.",10
ICLOUD TECHNOLOGIES CORP.,10
RITES LLC,10
"TECHPILLARS, INC.",10
"AIMIC, INC.",10
VJ TECHNOSOFT INC.,10
"22ND CENTURY TECHNOLOGIES, INC.",10
G3 INFOTEK INC,10
108 INFO SYSTEM LLC,10
VIRGINIA DEPARTMENT OF TRANSPORTATION,10
IT VERTEX INC,10
"PAMTEN, INC.",10
EKIN SOLUTIONS INC,10
EDGE IT CORP,10
"LOGICATECH,INC",10
SSTECH LLC,10
"FUJITSU AMERICA, INC.",10
"VERISK HEALTH, INC.",10
VANTAGE SOLUTIONS INC.,10
CANOPY ONE SOLUTIONS INC,10
"PYRAMID TECHNOLOGY SOLUTIONS, INC",10
"TECHNOCRAFTS, INC.",10
ICONSOFT INC.,10
"CENTRA MEDICAL GROUP, LLC",10
"ORCHID SOLUTIONS, INC.",10
MCFADYEN CONSULTING GROUP INC.,10
"ERP ANALYSTS, INC.",10
"SENA INFO TECHNOLOGIES, INC.",9
FIRST TEK DOS LLC,9
AOL ADVERTISING INC.,9
"ITALK GLOBAL COMMUNICATIONS, INC.",9
IT WIZARDS LLC,9
"SEMANTICBITS, LLC",9
COLLEGE ENTRANCE EXAMINATION BOARD,9
"TECHNOGEN, INC.",9
DIMENSION CONSULTING,9
ISOLVETECHNOLOGY INC,9
"HCENTIVE, INC.",9
INTERNATIONAL SOFTWARE SYSTEMS INC,9
TEOCO CORPORATION,9
AGILITY SOFTWARE INC,9
"DRIVESTREAM, INC.",9
PIONEER CORPORATE SERVICES INC,9
CONCERT TECH CORPORATION,9
VEN SOFT LLC,9
"CONCUR TECHNOLOGIES, INC.",9
CHINA TELECOM (AMERICAS) CORPORATION,9
"SOFTWARE AG USA, INC.",9
"QUALITY SOFTWARE SERVICES, INC.",9
AMARAM TECHNOLOGY CORPORATION,9
"CLARABRIDGE, INC.",9
"LOGISTIC SOLUTIONS, INC.",9
GENWORTH NORTH AMERICA CORPORATION,9
AIRLINE TARIFF PUBISHING COMPANY (ATPCO),9
RITE AID CORP.,9
ALTRIA CLIENT SERVICES LLC,9
"SUNERA TECHNOLOGIES, INC",9
"REAN CLOUD, LLC",9
"BLUE LOTUS SYSTEMS, INC",9
SMART GEN SOLUTIONS LLC,8
NEXIUS INSIGHT INC.,8
"PERFICIENT, INC.",8
"LCC INTERNATIONAL, INC.",8
SALESFORCE.COM INC.,8
"FIRST TEK , INC.",8
FAIR ISAAC CORPORATION,8
"CONNEXIONS LOYALTY, INC.",8
AMITI CONSULTING CORPORATION,8
THE HANOVER RESEARCH COUNCIL LLC,8
APPS SOLUTIONS INC,8
AGRANEE TECH INC,8
SBASE TECHNOLOGIES INC,8
"ADROIT ASSOCIATES, INC.",8
HARRIS CORPORATION,8
INVEXER TECHNOLOGY INCORPORATION,8
TECHNOSOFT CORPORATION,8
TECHNOLOGY VENTURES LLC,8
AMERICAN COLLEGE OF RADIOLOGY,8
"SMART WORKS, LLC",8
LOGINSOFT CONSULTING LLC,8
"AECOM TECHNICAL SERVICES, INC.",8
"AES SERVICES, INC.",8
SOFTTHINK SOLUTIONS INC,8
"GLOBAL WIRELESS SOLUTIONS, INC.",8
SYMANTEC CORPORATION,8
"GOLD COAST IT SOLUTIONS, LLC",8
"FASUR TECHNOLOGIES, INC.",8
AIRLINES REPORTING CORPORATION,8
"CH2M HILL, INC.",8
DIGITAL MANAGEMENT INC.,8
SUPREME TECH SOLUTIONS LLC,8
GLOBAL IT INC,8
"DOMINION TECHNICAL SOLUTIONS, INC.",8
"MEDICAL MANAGEMENT INTERNATIONAL, INC.",8
"SRK GROUP, LLC",8
DOMINION ENTERPRISES,8
"UNIFY SOLUTIONS, INC.",8
UNIPLUS CONSULTANTS INC.,8
TECHORBIT INC,7
BEACON HEALTH OPTIONS,7
BECHTEL INFRASTRUCTURE AND POWER CORPORATION,7
"PERSONIFY, INC.",7
IT AMERICA INC,7
"ACUMEN SOLUTIONS, INC.",7
"PROTEGE, LLC",7
"OCTO CONSULTING GROUP, INC.",7
INOVA HEALTH SYSTEM,7
FLEXASOFT LLC,7
GANNETT CO. INC.,7
"CARFAX, INC.",7
"BITWISE, INC.",7
"SAGE SOFTWARE, INC.",7
"AR CONSULTING & DEVELOPMENT, INC.",7
CYBER RESOURCE GROUP INC,7
NLT CORPORATION,7
HNTB CORPORATION,7
CREATIVE SYSTEMS AND CONSULTING LLC,7
"KPIT INFOSYSTEMS, INC.",7
"AMAZON WEB SERVICES, INC",7
NATIONAL RADIO ASTRONOMY OBSERVATORY,7
"PRINCETON INFORMATION, LTD.",7
"REVERE INFO TECH, INC",7
ICONNECT LC,7
"TARGET LABS, INCORPORATED",7
INFOGEN SOFTWARE INC,7
"SELECT REHABILITATION, INC.",7
"EKSOURCE TECHNOLOGIES, INC.",7
SYSTEM EDGE (USA) LLC,7
VIRTUSA CORPORATION,7
"CISCO SYSTEMS, INC.",7
SOFTPATH SYSTEM LLC,7
"CIBER, INC.",7
SYNTEL CONSULTING INC.,7
HORIZON TECHNOLOGIES INC,7
POLAR IT SERVICES INC,7
"XEROX STATE HEALTHCARE, LLC",7
JSM CONSULTING,7
"BUSINESS INTELLIGENCE SYSTEMS, INC.",7
ORION SYSTEMS INTEGRATORS LLC,7
"GNR SYSTEMS, INC.",7
ASTIR IT SOLUTIONS INC.,7
EKUBER VENTURES,7
"PISOFT, INC.",7
MICROINFO INC,7
"SPARC TECHNOLOGIES, INC.",7
"MERCURY TECHNOLOGY GROUP, INC.",7
PACE COMPUTER SOLUTIONS INC,7
"AOL ADVERTISING, INC.",7
"INTEGRATED CONSULTING, INC.",7
APPLET SYSTEMS LLC,7
MOMENTO USA LLC,7
NUAXIS LLC,7
NOVO PROSO INC,7
"SEVEN SEAS TECHNOLOGIES, INC.",7
"S.W.I.F.T., INC.",7
"STRATEGIC RESOURCES INTERNATIONAL, INC.",7
VSQUARE INFOTECH INC.,7
"THE ABACUS GROUP, INC.",7
TECHOPS INC,7
SMK SOFT INC,6
SNL FINANCIAL LC,6
"NEXIUS INSIGHT, INC.",6
"SUNTRUST BANKS, INC.",6
TWC ADMINISTRATION LLC,6
"HORIZON CONSULTING, INC.",6
"SAMSUNG ELECTRONICS AMERICA, INC.",6
"AGILITY TECHNOLOGIES, LLC",6
NET ESOLUTIONS CORPORATION,6
CORNING OPTICAL COMMUNICATIONS LLC,6
COMPUTER GLOBAL SOLUTIONS INC,6
ARTECH INFORMATION SYSTEMS LLC,6
ORAN INC.,6
INSIGMA INC.,6
TOWERS WATSON DELAWARE INC.,6
BANK OF AMERICA N.A.,6
"INFOCEPTS, LLC",6
"TRIWAY ENTERPRISE, INC",6
SCI IT SOLUTIONS PVT. LTD.,6
"INTELLISOFT TECHNOLOGIES, INC",6
DATAWIZ CORPORATION,6
"TELMA SOLUTIONS, LLC",6
RAAS INFOTEK LLC,6
"LOGI ANALYTICS, INC.",6
L&T TECHNOLOGY SERVICES LIMITED,6
"AXON SOLUTIONS, INC.",6
"LEIDOS, INC.",6
"COLLIGO SOFT, LLC",6
PMR VIRGINIA HOLDING LLC,6
"TRANSACTION NETWORK SERVICES, INC.",6
BYTEFIELD INC,6
ELITE INNOVATIVE SOLUTIONS INC,6
CHENG YUN LAW PLLC,6
"EVERGREEN ENTERPRISES OF VIRGINIA, LLC",6
ECOM CONSULTING INC,6
"GURUS INFOTECH, INC.",6
"INCEPT DATA SOLUTIONS, INC",6
LAKSAN TECHNOLOGIES LLC,6
ASCOM NETWORK TESTING INC.,6
VARUNAVI IT CONSULTANTS INC,6
"GSS INFOTECH CT, INC.",6
THE CAPITAL MARKETS COMPANY,6
BIGDATA DIMENSION INC.,6
GERENT LLC,6
C3 SYSTEMS,6
MURPHY-BROWN LLC,6
EXCELACOM INC,6
CONSERVATION INTERNATIONAL,6
"AGILE HEALTH TECHNOLOGIES, INC.",6
LOGIC PLANET INC,6
"REHAB MANAGEMENT, INC.",6
TEK LEADERS INC,6
"ADVANCED MEDICAL & PROFESSIONAL SOLUTIONS, INC",6
CSC COVANSYS CORPORATION,6
IONIDEA INC,6
"OPENBOX SOLUTIONS, INC.",6
"DOCASAP, INC.",6
AMAZON.COM.KYDC LLC,6
"ARK SOLUTIONS, INC.",6
SHINEWELL TECHNOLOGIES INC.,6
MERKLE INC.,6
VIRGINIA INTERNATIONAL UNIVERSITY,6
BOAT AMERICA CORPORATION,6
"COMPROBASE, INC.",6
"ARDENT COMPANY, LLC",6
VERIZON DIGITAL MEDIA SERVICES INC. F/K/A EDGECAST NETWORKS INC.,6
"BON SECOURS - ST. MARY'S HOSPITAL OF RICHMOND, INC.",6
EAI TECHNOLOGIES LLC,6
"QUANTUM VISION, LLC",6
PROFESSIONAL SOFTWARE GROUP LLC,6
"LUCID TECHNOLOGIES, INC",6
"SPERIDIAN TECHNOLOGIES, LLC",6
"UNIGO, INC",6
"AMERICAN TECHNOLOGY CONSULTING, LLC",6
HOPE IN HOME CARE LLC,6
"IMPETUS TECHNOLOGIES, INC.",6
FIRST OBJECT INC,6
"NEIBAUER DENTAL CARE, INC.",6
"GLOBAL DATA SOLUTIONS, INC.",6
"DOMINION RESOURCES SERVICES, INC.",6
DILIGENT GROUP LLC,6
QUALITY MATRIX INC,6
TEXPLORERS INC,6
FIRST GUARANTY MORTGAGE CORPORATION,5
"ALINDUS, INC.",5
PROMATRIX CORP,5
"SCIENCELOGIC, INC.",5
DCMOBILITY HOLDINGS LLC,5
PYCUBE INC,5
QUALIHI SOFTWARE SOLUTIONS INC.,5
DATA SYSTEMS INTEGRATION GROUP INC.,5
"SATNAM TECHNOLOGIES, INC",5
"DATA S SOLUTIONS, LLC",5
SANDIL CONSULTING LLC,5
"SAGARSOFT, INC",5
"CYBECYS, INC.",5
"CYBECYS, INC",5
"RAMPS INTERNATIONAL, INC",5
CORPORATE COMPUTER SERVICES INC,5
ITCOMMENCE INC,5
ALSTOM POWER INC.,5
GRANT THORNTON LLP,5
"REHABCARE GROUP EAST, INC.",5
UNIVERSITY OF VIRGINIA INVESTMENT MANAGEMENT CO.,5
"IT CENTRAL, INC.",5
ISTREAM INFO TECH INC.,5
"IQLOGG, INC",5
"HAN SONG YANG, INC.",5
"INVEXER TECHNOLOGY, INC.",5
"HD CONSULTING, INC.",5
INTELLIGENT BUSINESS PLATFORMS LLC,5
"HEARTLAND EMPLOYMENT SERVICES, LLC",5
HENRY COUNTY SCHOOLS,5
HERMITAGE INFO TECH LLC,5
"ERP GLOBAL, INC.",5
"FIRST TEK, INC.",5
INFORMATION MANAGEMENT CONSULTANTS INC.,5
HIRACLE INC,5
MY3TECH INC,5
8K MILES SOFTWARE SERVICES INC,5
NATIONAL INSTITUTE OF AEROSPACE ASSOCIATES,5
VALUE SOFTWARE PRODUCTS INC.,5
HOME RECOVERY-HOMEAID INC,5
UNIVERSITY OF RICHMOND,5
"WISETEK PROVIDERS, INC",5
INDOTRONIX INTERNATIONAL CORPORATION,5
"HUMETIS TECHNOLOGIES, INC.",5
IMETRIS CORPORATION,5
I28 TECHNOLOGIES CORPORATION,5
ACER DATA LABS INC,5
"ILINK SYSTEMS, INC.",5
"FRONTPOINT SECURITY SOLUTIONS, LLC",5
UNITED BUS TECHNOLOGY INC.,5
"GENESYS TELECOMMUNICATIONS LABORATORIES, INC.",5
ADEPT COMPUTER CONSULTANTS INC.,5
"NEW OASIS INTERNATIONAL EDUCATION, LLC",5
"AMERICAN TECHNOLOGY SERVICES, INC.",5
"ADEPTECH SYSTEMS, INC.",5
"GENEX SYSTEMS, LLC",5
ARVATO DIGITAL SERVICES LLC,5
GENOME INTERNATIONAL CORPORATION,5
PROLOGIX SOLUTIONS INC,5
"ADI WORLDLINK, LLC",5
FTI CONSULTING TECHNOLOGY LLC,5
"TRANLIN, INC.",5
"TOWERS WATSON DELAWARE, INC.",5
"AT4 WIRELESS, INC.",5
TMEIC CORPORATION,5
"LANDON IP, INC.",5
"NODAL EXCHANGE, LLC",5
"NOESYS, INC.",5
"THE BUREAU OF NATIONAL AFFAIRS, INC.",5
"NOVICK, KIM & LEE, PLLC",5
AWOIT SYSTEMS INC,5
TEKSTROM INC,5
TEKSKILLS INC.,5
ADVANCE DIGITAL SYSTEMS INC,5
TEKENERGY LLC,5
"TEK SERVICES, LLC",5
BAYSIS INC.,5
"BAYVIEW PHYSICIAN SERVICES, P.C.",5
TECHNOLOGY CONSULTANTS INC,5
TECH TAMMINA LLC,5
TECH PIONEER IT SOLUTIONS INC,5
"EAGLE TECHNOLOGIES, INC.",5
TANVI IT SOLUTIONS INC,5
BRIGHTPIER TECH LLC,5
BTREE SOLUTIONS INC,5
WORLD CLASS WORKFORCE LLC,5
"SYNCHRONOSS TECHNOLOGIES, INC.",5
"OSP GLOBAL, LLC",5
"KEN SYSTEMS, INC",5
"XENONINFOTEK, INC.",5
PALADION NETWORKS PRIVATE LIMITED,5
"GLOBAL SUMI TECHNOLOGIES, INC.",5
STIHL INCORPORATED,5
"STEFANINI, INC.",5
ST. KATHERINE GREEK ORTHODOX CHURCH,5
8K MILES HEALTH CLOUD INC,5
SSB SYSTEMS INC,5
"CENTRAPRISE, CORP",5
SPRUCE TECHNOLOGY INC.,5
AIRSPAN NETWORKS INC.,5
JONAM SYSTEMS INC,5
"CIBT, INC.",5
"SOFTECH INTERNATIONAL RESOURCES, INC.",5
JNIT TECHNOLOGIES,5
"SKY TECHNOLOGIES, LLC",5
SKILL WILL INC.,5
"ANOVA LAW GROUP, PLLC",4
"USM BUSINESS SYSTEMS, INC",4
LONGWOOD UNIVERSITY,4
FYNBOSYS INC,4
"LIBERTY UNIVERSITY, INC.",4
"GATE GOURMET, INC.",4
GATEWAY GROUP TECHNOLOGIES INC.,4
"LESSARD DESIGN, INC.",4
LAP PETROLEUM LLC,4
GEOVED LLC,4
KUATRO TECHNOLOGIES (USA) INC.,4
KOVAISER LLC,4
GLOBAL DATA MART INC.,4
GLOBAL ENTERPRISE MANAGEMENT SOLUTIONS INC.,4
"KINDRED REHAB SERVICES, INC.",4
KEEN INFO TEK INC.,4
"JUNIPER NETWORKS (US), INC.",4
"GLOBAL TECHNICAL SOFTWARE SERVICES, INC.",4
"GLOBAL TECHNOLOGY ASSOCIATES, LLC",4
"APEX TECHNOLOGY GROUP, INC.",4
"JEFFERSON SCIENCE ASSOCIATES, LLC",4
"J. CREW GROUP, INC.",4
"APLOMB TECHNOLOGIES, INC.",4
GREYCELL LABS INC,4
GSQUIRE BUSINESS SOLUTIONS INC,4
GURUS INFOTECH INC,4
"IRON BOW TECHNOLOGIES, LLC",4
HAMPTON UNIVERSITY,4
WINROCK INTERNATIONAL INSTITUTE FOR AGRICULTURAL DEVELOPMENT,4
"HAZEN AND SAWYER, D.P.C.",4
"INRHYTHM, INC.",4
HEWLETT PACKARD ENTERPRISE COMPANY,4
INFOSYTECH SOLUTIONS INC.,4
INFOSHIRE INC,4
HITEC INFORMATION & TECHNOLOGIES INC,4
"YAKSHNA SOLUTIONS, INC.",4
"INFOEXPERTS, INC.",4
INFOCEPTS LLC,4
"INDUS VALLEY CONSULTANTS, INC.",4
WHIZ IT SOLUTIONS INC,4
"IMPACT INNOVATIONS SYSTEMS, INC.",4
"UNIVERSAL STONES, INC.",4
"ILIKEBUS, INC.",4
ICORE INFOTECH INC,4
"UNITED TECH, INC",4
APTIFY CORPORATION,4
WHEREOWARE LLC,4
UNISYS CORPORATION,4
"ULAB, INC.",4
UDATA ANALYSTS INC,4
"U.S. TECH SOLUTIONS, INC.",4
ZUVEN TECHNOLOGIES INC,4
TT TECHNOLOGIES INC,4
"WESTROCK MWV, LLC",4
ASAP CORE DRILLING & FIRE SAFETY INC.,4
TRIANZ CONSULTING INC,4
"WELLPOINT, INC.",4
TREDEGAR FILM PRODUCTS CORPORATION,4
ASTRON CONSULTING LLC,4
TMEIC INTERNATIONAL CORPORATION,4
THE NATURE CONSERVANCY,4
AUGMENTARE INC,4
ADOBE SYSTEMS INCORPORATED,4
THE ASSOCIATION FOR TALENT DEVELOPMENT,4
AVANT SYSTEMS INC,4
"24/7 CUSTOMER, INC.",4
"AVIZIA, INC.",4
TEKWISSEN LLC,4
TEKSYSTEMS GLOBAL SERVICES LLC,4
"BDSN INTERNATIONAL, INC",4
ZPMC NORTH AMERICA INC.,4
TECHLIGENT SYSTEMS INC.,4
