employer,num_workers
"APPLAB SYSTEMS, INC",20
CITIUSTECH INC,20
"SREE SOFTWARE SOLUTIONS, INC.",20
"VISUAL CONSULTANTS, INC.",20
TITAN DATA GROUP INC,19
"FUJITSU AMERICA, INC.",19
SAPIENT CORPORATION,19
LEAD IT CORPORATION,18
"PERSISTENT SYSTEMS, INC.",18
"CYIENT, INC.",18
"RELIABLE SOFTWARE RESOURCES, INC.",18
"SCHOENECKERS, INC.",18
VARNAR INC,18
FAIRVIEW HEALTH SERVICES,18
TECHNOSOFT GROUP INC,17
"PROFESSIONAL CONSULTING, INC",17
"BEST BUY CO., INC.",17
MINNESOTA STATE COLLEGES AND UNIVERSITIES,17
PTC INC.,16
IT AMERICA INC,16
"ORACLE AMERICA, INC.",16
AMEYA INFOTECHNOLOGIES INC,16
SLK AMERICA INC.,16
"SLALOM, LLC",16
WEST PUBLISHING CORPORATION,16
BRISTLECONE INC.,15
NATSOFT CORPORATION,15
SANFORD CLINIC NORTH,15
REVEREIT LLC,15
KPMG LLP,15
BIRLASOFT INC,15
"KPIT INFOSYSTEMS, INC.",14
SYSTEM SOFT TECHNOLOGIES LLC,14
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,14
HCL GLOBAL SYSTEMS INC,14
"VEROTECH SOLUTIONS,LLC",13
QUALITY MATRIX INC,13
PRICEWATERHOUSECOOPERS LLP,13
HONEYWELL INTERNATIONAL INC.,13
3K TECHNOLOGIES LLC,13
SOO LINE RAILROAD COMPANY,13
"AMERICAN TECHNOLOGY CONSULTING, LLC",13
"BLUESTEM BRANDS, INC.",13
LAKES INTERNATIONAL LANGUAGE ACADEMY,13
SIRI INFOSOLUTIONS INC.,13
BOSTON SCIENTIFIC CORPORATION,12
"XYLO TECHNOLOGIES, INC.",12
"LAND O'LAKES, INC.",12
SYNTEL INC,12
"FRONTIER TECHNOLOGIES, LLC",12
"POLARIS INDUSTRIES, INC.",12
"INFOR (US), INC.",12
DELL PRODUCTS L.P.,12
DELOITTE &AMP; TOUCHE LLP,12
"ERP ANALYSTS, INC.",12
UNIVERSITY OF MINNESOTA PHYSICIANS,12
ST. MARY'S DULUTH CLINIC HEALTH SYSTEM,11
"CEREBRAL TECHNOLOGIES, INC.",11
FASTENAL COMPANY PURCHASING,11
"TECH MAHINDRA (AMERICAS),INC.",11
"PROFICIENT BUSINESS SYSTEMS, INC.",11
CYBAGE SOFTWARE INC,11
"TITAN DATA GROUP, INC",10
"CIBER, INC.",10
"PRIME THERAPEUTICS, LLC",10
"CARGILL, INCORPORATED",10
ASTIR IT SOLUTIONS INC.,10
DELL MARKETING L.P.,10
ALLINA HEALTH SYSTEM,10
ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,10
"RK MANAGEMENT CONSULTANTS, INC.",10
"3K TECHNOLOGIES, LLC",10
"INNOCORE SOLUTIONS, INC",10
"CONCUR TECHNOLOGIES, INC.",10
"TAVANT TECHNOLOGIES, INC.",10
AUDLINK LLC,10
"INNOVIS HEALTH, LLC",9
"FIRST TEK , INC.",9
ST. JUDE MEDICAL BUSINESS SERVICES INC.,9
HITACHI CONSULTING CORPORATION,9
"INDUS VALLEY CONSULTANTS, INC.",9
INTONE NETWORKS INC.,9
"CLARITYTEK, INC",9
ITPROFOUND INC,9
"SEVEN STARS SERVICES, LLC",9
THE LACEK GROUP LLC,9
"3I INFOTECH, INC.",9
"GLOBALLOGIC,INC.",9
"L AND T TECHNOLOGY SERVICES, LTD.",9
VAJRAASYS LIMITED,9
POINTWEST TECHNOLOGIES CORP US,9
"MICROINFO IT,INC",9
DITECH FINANCIAL LLC,9
HORIZON TECHNOLOGIES INC,9
SYNAPSIS INC,9
POLAR IT SERVICES INC,8
"RESOURCE POINT, LLC",8
"LANCESOFT, INC.",8
DISTRICT 742 COMMUNITY SCHOOLS,8
SUNMERGE SYSTEMS INC.,8
DELUXE CORPORATION,8
"CA, INC.",8
"IDEXCEL, INC.",8
"SYNECHRON, INC.",8
"DATA S SOLUTIONS, LLC",8
NIC INFO TEK INC,8
OASYS TECHNOLOGIES NC,8
"BEST BUY ENTERPRISE SERVICES, INC.",8
THE DOW CHEMICAL COMPANY,8
TECHNOLOGY CONSULTANTS INC,8
KSOFT SYSTEMS INC,8
GLOBAL INTELLECTUALS LLC,8
"ITECH US, INC.",8
TECHDIGITAL CORPORATION,7
MINNETONKA PUBLIC SCHOOLS,7
CAPGEMINI FINANCIAL SERVICES USA INC,7
MICROSOFT CORPORATION,7
ST. CLOUD STATE UNIVERSITY,7
M. A. MORTENSON COMPANY,7
TALENT9 INC,7
ST. JUDE MEDICAL CARDIOLOGY DIVISION,7
"STELLAR SOFTWARE NETWORK, INC",7
SBASE TECHNOLOGIES INC,7
CARLSON WAGONLIT TRAVEL,7
SAGITEC SOLUTIONS LLC,7
SCEPTER TECHNOLOGIES INC,7
KFORCE INC.,7
KITTSON COUNTY IND SCHOOL DISTRICT 356,7
SELECT COMFORT CORPORATION,7
"MAGENIC TECHNOLOGIES, INC.",7
ADITI TECHNOLOGIES PVT. LTD.,7
"SILICON STAFF IT SERVICES, INC.",7
"SMART WORKS, LLC",7
"ETEK IT SERVICES, INC.",7
"ITC INFOTECH (USA), INC.",7
EMC CORPORATION,7
SOGETI USA LLC,7
CNET GLOBAL SOLUTIONS INC,7
COGENT DATA SOLUTIONS LLC,7
TECHNICAL STRATEGIES INC,7
"BELL INFO SOLUTIONS,LLC",7
"LOGIC INFORMATION SYSTEMS, INC.",7
"WESCOM SOLUTIONS, CORP.",7
"FUSION PLUS SOLUTIONS, INC",7
ICONSOFT INC.,7
"DEERFIELD IMAGING, INC.",7
TOLLOTECH LLC,6
ERNST &AMP; YOUNG U.S. LLP,6
ENTRUST DATACARD CORPORATION,6
"DIGITAL RIVER, INC.",6
DHANSOFT TECHNOLOGIES LLC,6
"DEVCARE SOLUTIONS, LTD.",6
"UNITED HEALTHCARE SERVICES, INC.",6
"THIRD WAVE SYSTEMS, INC.",6
TECHVISION CO,6
"YASH TECHNOLOGIES, INC.",6
"TARGET CORPORATE SERVICES, INC.",6
"TAJ TECHNOLOGIES, INC.",6
SURYA SYSTEMS INC.,6
"STRATEGIC RESOURCES INTERNATIONAL, INC.",6
SREE INFOTECH LLC,6
ARISTON TEK INC,6
SAPPHIRE IT SERVICES INC,6
POINTWEST TECHNOLOGIES CORP. US,6
POINTWEST TECHNOLOGIES CORP.,6
"OPEN SYSTEMS INTERNATIONAL, INC.",6
"BPK, INC.",6
NEXT TECHNOLOGIES LLC,6
"NEXIENT, LLC",6
C-VISION INC,6
NATIONAL MARROW DONOR PROGRAM,6
"MY SUPPLY CHAIN GROUP, LLC",6
MPHASIS CORPORATION,6
MINNESOTA STATE COLLEGES & UNIVERSITIES,6
"CAPSQUARE SYSTEMS, INC.",6
"MARLABS, INC.",6
MAJESCO,6
CENTRACARE CLINIC,6
VISTA APPLIED SOLUTIONS GROUP INC,6
CHS INC.,6
CITIUSTECH INC.,6
CLAIRVOYANT TECHNOSOLUTIONS INC.,6
ITECH AMERICA INC,6
"INTELLECT BUSINESS SOLUTIONS, LLC",6
INTEGRATED DECISIONS AND SYSTEMS INC.,6
INGERSOLL RAND COMPANY,6
COLLABERA INC.,6
"INDEPENDENT SCHOOL DISTRICT #270, HOPKINS",6
IFLOWSOFT SOLUTIONS INC.,6
"COMPUTER PROGRAMS AND SYSTEMS, INC.",6
"HGST, INC.",6
CYMA SYSTEMS INC,6
CYPRESS SEMICONDUCTOR (MINNESOTA) INC.,6
KEEN INFO TEK INC.,5
"MARITZ CONSULTING GROUP, INC.",5
"NILFISK, INC.",5
"LOGIC PLANET, INC.",5
"LIFE TIME FITNESS, INC.",5
BOSCH AUTOMOTIVE SERVICE SOLUTIONS LLC,5
BLUE CROSS BLUE SHIELD OF MINNESOTA,5
"DELASOFT, INC.",5
"L&T TECHNOLOGY SERVICES, LTD.",5
PINE RIVER CAPITAL MANAGEMENT LP,5
"BECKMAN COULTER, INC.",5
"PROSOFT TECHNOLOGY GROUP, INC.",5
"KRYPT, INC.",5
B2B TECHNOLOGY INC,5
"RJT COMPUQUEST, INC.",5
"SAGE ELECTROCHROMICS, INC.",5
KERRY INC.,5
"USM BUSINESS SYSTEMS, INC",5
ITPROFOUND INC.,5
"ASTEC AMERICA, LLC",5
"SOFTNICE, INC.",5
"ITELLIGENCE, INC.",5
E-BUSINESS INTERNATIONAL INC.,5
"WOLTERS KLUWER FINANCIAL SERVICES, INC.",5
EDVENSOFT SOLUTIONS LLC,5
"INTERNATIONAL CONSULTATION FOR EDUCATORS, LLC",5
ENERGY INSIGHT INC.,5
SPECIAL SCHOOL DISTRICT NO. 1,5
SPRY INFO SOLUTION INC,5
APTIVA CORP,5
9TO9 SOFTWARE SOLUTIONS LLC,5
"INDSOFT, INC.",5
ERESOURCES CONSULTANTS INC.,5
"XTGLOBAL, INC.",5
STAT9 TECHNOLOGIES INC.,5
ZILLION TECHNOLOGIES INC.,5
TEKEMPLOI CO.,5
THE TORO COMPANY,5
"CONSULTING PROFESSIONALS, LLC",5
COOLSOFT LLC,5
"COOLSOFT, LLC",5
FARGO SOLUTIONS INC.,5
HAZELDEN BETTY FORD FOUNDATION,5
GUSTAVUS ADOLPHUS COLLEGE,5
GRANT THORNTON LLP,5
VECTRA INFOSYS INC.,5
"GGK TECHNOLOGIES, INC.",5
MINNEAPOLIS MEDICAL RESEARCH FOUNDATION,5
"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC.",5
MPRSOFT INC.,5
"NATIVEX, LLC",5
WEBILENT TECHNOLOGY INC,5
NIIT TECHNOLOGIES LIMITED,5
CARLETON COLLEGE,5
IT CALIBER INC,4
"SOGETI USA, LLC",4
"VISH CONSULTING SERVICES, INC.",4
"ISR INFO WAY, INC.",4
SOURCEINFOTECH INC.,4
"COVANT SOLUTIONS, INC.",4
"CYBER KORP, INC",4
SPARTAN SOLUTIONS INC,4
GOPA IT CONSULTANTS INC.,4
INT TECHNOLOGIES LLC,4
GNET GROUP LLC,4
"UNIGO, INC",4
"ENGINEERING & CONST INNOVATIONS, INC",4
"INFOWAVE SYSTEMS, INC",4
"GLOBAL INTELLECTUALS, LLC",4
APTACORE INC.,4
"INFOLOB SOLUTIONS, INC.",4
"SPS COMMERCE, INC.",4
UNITED SOFTWARE GROUP INC.,4
"ENGINEERING TECHNOLOGY ASSOCIATES, INC.",4
WYDE CORPORATION,4
"ADECCO GROUP NA/MODIS, INC.",4
SSB SYSTEMS INC,4
METROPOLITAN STATE UNIVERSITY,4
IGNIS TECHNOLOGY SOLUTIONS USA INC.,4
VERTUCOM INC,4
"CS SOLUTIONS, INC.",4
DATA MIGRATION RESOURCES INC,4
"MARUTHI TECHNOLOGIES, LLC",4
ANALYSTS INTERNATIONAL CORPORATION,4
"SURGICAL INFORMATION SCIENCES, INC.",4
"ICON IT GROUP, INC.",4
"SWAT SOLUTIONS, INC.",4
ICON IT GROUP,4
MINNESOTA MATH AND SCIENCE ACADEMY,4
SYMPHONY CORPORATION,4
"CYGTEC, INC.",4
I.T. EXCEL LLC,4
"AMERIPRISE FINANCIAL SERVICES, INC.",4
SYSTEM EDGE (USA) LLC,4
HK CORPORATION,4
"AMERICAN ACADEMY OF TRADITIONAL CHINESE MEDICINE, INC.",4
"TECH-PRO, INC.",4
"TECHNICAL INFORMATION AND PROFESSIONAL SOLUTIONS, INC",4
"AKT, LLC.",4
EVEEAR TECHNOLOGIES INC.,4
CONCORDIA COLLEGE CORPORATION,4
VASTEK INC,4
NORTH MEMORIAL HEALTH CARE,4
"NTEST, INC.",4
"LORAM MAINTENANCE OF WAY, INC.",4
CATALYST SYSTEMS INC.,4
"MNCL, INC.",4
"OLSON+CO., INC.",4
TENNANT COMPANY,4
VEN SOFT LLC,4
LARSEN AND TOUBRO INFOTECH LIMITED,4
18|8 SOLUTIONS INC.,4
THOMSON REUTERS (GRC) INC.,4
"OPENBOX SOLUTIONS, INC.",4
CENTRAPRISE CORP,4
"ORPINE, INC.",4
"PATTERSON COMPANIES, INC.",4
HEIGHTS GLOBAL IT SERVICE CORPORATION,4
"PHYSICIANS GROUP OF NEW ULM, LTD.",4
ADBAKX LLC,4
CAMBAY CONSULTING LLC,4
"PRIMUS GLOBAL SERVICES, INC",4
CGI TECHNOLOGIES AND SOLUTIONS INC.,4
HEALTHEAST MEDICAL RESEARCH INSTITUTE,4
"HD CONSULTING, INC",4
"PYRAMID TECHNOLOGY SOLUTIONS, INC",4
DIVERSANT LLC,4
"TJ'S TRUCKING AND EXCAVATING, INC.",4
RGA ENTERPRISE SERVICES COMPANY,4
KNITCRAFT CORPORATION,4
MEDICA HEALTH PLANS,4
"ROCKWELL AUTOMATION, INC.",4
MILK SPECIALTIES GLOBAL,4
"MCKINSEY & COMPANY, INC. UNITED STATES",4
"V.L.S SYSTEMS, INC",4
"SAP AMERICA, INC.",4
"MORLOGIC, INC.",4
AUGUST SCHELL BREWING COMPANY,4
HAPPIEST MINDS TECHNOLOGIES PRIVATE LTD.,4
"W/H/I/P SYSTEMS, LLC D/B/A AROGHIA GROUP, LLC",4
TRISTAR POWER SYSTEMS LLC,4
DIVIHN INTEGRATION INC,4
UNIVERSAL SOFTWARE CORPORATION,4
ITEK PEOPLE INC,4
"TYCO ELECTRONICS CORPORATION, A TE CONNECTIVITY LTD. COMPANY",4
AB STAR GROUP,4
"GRANDISON MANAGEMENT, INC.",4
"GOVERNMENT SYSTEMS TECHNOLOGIES, INC.",4
CLARK ENGINEERING CORPORATION,4
"SOFTPATH TECHNOLOGIES, LLC",4
"IT TRAILBLAZERS, LLC",4
"IT CATS, LLC",4
"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.)",3
"4-SERV SOLUTIONS, INC.",3
"AGLYTIX, INC.",3
"ALINDUS, INC.",3
"ALLIANT ENGINEERING, INC.",3
"ALMA INFOTECH, INC.",3
ALTRU HEALTH SYSTEM,3
"AMKO SOFTWARE SOLUTIONS, INC.",3
ANIRA SOLUTIONS INC,3
"AON BENFIELD, INC.",3
"APLOMB TECHNOLOGIES, INC.",3
APPLIED COMPUTER TECHNIQUES,3
"ARKSTEK, INC.",3
ARTECH INFORMATION SYSTEMS LLC,3
AVANI TECHNOLOGY SOLUTIONS INC.,3
AXIS CLINICALS LLC,3
BENED SOFTWARE SERVICES INC,3
"BUSINESS INTEGRA, INC.",3
BUSINESS INTELLI SOLUTIONS INC,3
"BUSINESS INTELLI SOLUTIONS, INC.",3
"CEREBRA CONSULTING, INC.",3
"CHARTER GLOBAL, INC.",3
CHILDREN'S HOSPITALS AND CLINICS OF MINNESOTA,3
"CLOUDGEN, LLC",3
COLLEGE OF SAINT BENEDICT,3
COMMSCOPE CONNECTIVITY SOLUTIONS LLC,3
"CONCEPTS INFORMATION TECHNOLOGY, INC",3
"CONCORD PROFESSIONAL SERVICES, LLC",3
"CONCORD, INC.",3
CONFIMINDS LLC,3
CONSULTADD INC,3
COUGAR TECH,3
CROWD SOFTWARE CONSULTING LLC,3
"CS SOLUTIONS, INC",3
CSXTECH INC.,3
"CUBIC TECHNOLOGIES, LLC",3
"D2SOL, INC.",3
"DATAMETRICS SOFTWARE SYSTEMS, INC",3
DAUGHERTY BUSINESS SOLUTIONS,3
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,3
"DELTA AIR LINES, INC.",3
"DENKEN SOLUTIONS, INC.",3
"DOTS TECHNOLOGIES, INC",3
DSBRIDGE CORP,3
ECOLAB INC,3
EDGEIT CORP,3
EMETEORS INC,3
"EMR IT SOLUTIONS, LLC",3
"ESSENTIAL TECHNOLOGIES, INC.,",3
"EVEREST CONSULTING GROUP, INC.,",3
EXIMIUS SYSTEMS INC.,3
"EXPERIS US, INC.",3
FAIR ISAAC CORPORATION,3
FRACTAL ANALYTICS INC,3
FRONTAGE TECHNOLOGIES INC,3
"GALAXY SOFTWARE SOLUTIONS, INC",3
"GCOM SOFTWARE, INC.",3
GENOME INTERNATIONAL CORPORATION,3
GENPACT LLC,3
"GLOBAL MARKETS, INC.",3
"GLOBAL VISSE, INC.",3
GOMIAPP LLC,3
"GURUS IT SERVICES, LLC.",3
H.B. FULLER COMPANY,3
HARMAN CONNECTED SERVICES TECHNOLOGIES PVT. LTD,3
HEADSTRONG SERVICES LLC,3
I-LINK SOLUTIONS INC,3
IMATRIX CORP,3
INDUS VALLEY PARTNERS CORP.,3
INSYS GROUP INC.,3
"INTELLISOFT TECHNOLOGIES, INC.",3
INTEREST FOR OTHERS FOUNDATION,3
"ITASCA CONSULTING GROUP, INC.",3
JNIT TECHNOLOGIES,3
JONAM SYSTEMS INC,3
KOLLASOFT INC.,3
KPIT INFOSYSTEMS INCORPORATED,3
"LANDIS+GYR TECHNOLOGY, INC.",3
"LAWINGER CONSULTING, INC.",3
"LIFTPOINT CONSULTING, INC.",3
"LINKS SNACKS, INC.",3
LIONSGATE ACADEMY,3
"LOGICATECH,INC",3
"LSI CORPORATION, AN AVAGO TECHNOLOGIES COMPANY",3
MINDTREE LIMITED,3
"MINNESOTA EPILEPSY GROUP, P.A.",3
"MINNESOTA VIKINGS FOOTBALL, LLC",3
"MOBILE APPS ENTERPRISES, LLC",3
MONTERIS MEDICAL CORPORATION,3
MULTIVISION INC.,3
"NEW YORK TECHNOLOGY PARTNERS, INC.",3
"NIKTOR, LLC",3
NOVISYS LLC,3
"OBERON IT, INC.",3
PERMASTEELISA NORTH AMERICA CORP,3
PIONEER GLOBAL INC,3
"PLANNED PARENTHOOD MINNESOTA, NORTH DAKOTA, SOUTH DAKOTA",3
"POLAR SEMICONDUCTOR, LLC",3
"POWERTEAM, INC.",3
"POWERTEAM, LLC, DBA POWEROBJECTS",3
PRECISE INC.,3
"QUINNOX, INC.",3
"RADUS TEK SERVICES, INC",3
"RAMSOFT SYSTEMS, INC.",3
"RBC CAPITAL MARKETS, LLC",3
"REVERE INFO TECH, INC",3
"RUST CONSULTING, INC.",3
S&F CORPORATION,3
"SAGITEC SOLUTIONS, LLC",3
SAIBERSYS INC,3
SANFORD CLINIC,3
SANN IT SOLUTIONS,3
SATIN SOLUTIONS LLC,3
SBS INFO SYSTEMS LLC,3
SCANTRON CORPORATION,3
"SDILOGIC, INC.",3
SIEMENS PLM SOFTWARE INC.,3
"SIERRA-CEDAR, INC.",3
"SOFTOVA, INC.",3
SPORTRADAR US LLC,3
STELLENT SOLUTIONS INC,3
"SUNERA TECHNOLOGIES, INC",3
SUNRAY INFOSYS CORPORATION,3
SWANKTEK INC,3
"SYNCHRONISYS, INC.",3
"SYSFORE TECHNOLOGIES, INC.",3
TANISHA SYSTEMS INC,3
"TECHPILLARS, INC.",3
"TEK SERVICES, LLC",3
TEKWISSEN LLC,3
"TELECOM TECHNOLOGY SERVICES, INC",3
THE SCOULAR COMPANY,3
THE TRAVELERS INDEMNITY COMPANY,3
THOMSON REUTERS (MARKETS) LLC,3
TOWERS WATSON DELWARE INC.,3
"U.S. TECH SOLUTIONS, INC.",3
UCARE MINNESOTA,3
UNIVERSITY OF ST. THOMAS,3
"USM BUSINESS SYSTEMS, INC.",3
VERATECH SYSTEMS LLC,3
VISION EASE,3
WESCOM SOLUTIONS CORP,3
ZUVEN TECHNOLOGIES INC,3
SSOE INC.,2
"APEX TECHNOLOGY GROUP, INC.",2
"ICON TECHNOLOGIES, INC.",2
ST. JOHN'S UNIVERSITY,2
INTERNATIONAL MONTESSORI ACADEMY OF MINNESOTA,2
"COMPETENT SYSTEMS, INC",2
CAPELLA UNIVERSITY,2
INTERNATIONAL SOFTWARE SYSTEMS INC,2
"INTERNATIONAL TECHNOLOGIES PRO, LLC",2
ST. OLAF COLLEGE,2
MINNESOTA STATE UNIVERSITY MOORHEAD,2
"BAMBOO IMPORTS MINNESOTA, INC.",2
MINNESOTA TEACHERS RETIREMENT ASSOCIATION,2
ICSA INC,2
"VOICEIT TECHNOLOGIES, LLC",2
"LASX INDUSTRIES, INC.",2
"INTERTECH SYSTEMS, LLC",2
STERLING SOFTWARE INC.,2
STEVEN J. EGGEN & ASSOCIATES PLLC,2
"STRATEDGE, INC",2
"CLUTCHPOINT, LLC",2
"PROSOFT IT SERVICES, INC",2
"ANJANEYAP, INC.",2
"WELLS ENTERPRISES, INC.",2
"WEX HEALTH, INC.",2
LAZARD MIDDLE MARKET LLC,2
"SUCCESSFACTORS, INC.",2
SUDHI INFOMATICS INC,2
SULLIVAN COTTER AND ASSOCIATES,2
"MONEYGRAM PAYMENT SYSTEMS, INC.",2
"GOVDELIVERY, INC.",2
"PROVATION MEDICAL, INC.",2
PROWESS IT SOLUTIONS LLC,2
"FUTURETECH CONSULTANTS, LLC.",2
LENMAR CONSULTING INC.,2
SUNRAY ENTERPRISE INC,2
"CALIX, INC.",2
"SUPERIOR BROKERAGE SERVICES, INC.",2
PVR AMERICA INC.,2
"PVR AMERICA, INC.",2
COMO EARLY LEARNING CENTER,2
"SUPERVALU, INC.",2
"SUPRASOFT, INC.",2
"AMZUR TECHNOLOGIES, INC",2
"B2B TECHNOLOGY, INC",2
MTS SYSTEMS CORPORATION,2
QUADION LLC,2
"G&K SERVICES, INC.",2
SVK SYSTEMS INC,2
MUDIAM INC,2
YASHRAJ TECHNOLOGIES INC,2
SWARKY SOLUTIONS CORPORATION,2
"MUDRASYS,INC.",2
WILARY WINN LLC,2
SWEET HARVEST FOODS,2
QUANTUM CORPORATION,2
ESSANI INTERNATIONAL LLC,2
"QUANTUM VISION, LLC",2
"IDOM, INC.",2
"CVS RX SERVICES, INC.",2
LIFETOUCH NATIONAL SCHOOL STUDIOS INC.,2
WENGER CORPORATION,2
R SYSTEMS INC.,2
R3 TECHNOLOGY INC,2
SYNERGY GLOBAL SYSTEMS INC,2
SYNERGY GLOBAL TECHNOLOGIES INC.,2
"SYNERGY SOFTWARE SOLUTIONS, INC.",2
"NAGARRO, INC.",2
"SYNGENTA CROP PROTECTION, LLC",2
HEMA IMAGING LLC,2
"NASCENTEDGE, INC.",2
HENDRICKS COMMUNITY HOSPITAL ASSOCIATION & RETIREMENT HOME,2
IGBANUGO PARTNERS INT'L LAW FIRM,2
SYRAINFOTEK LLC,2
"BUYERQUEST, INC.",2
"YETI TECHNOLOGIES LLC, DBA",2
NATUREWORKS LLC,2
"LIONBRIDGE TECHNOLOGIES, INC.",2
ZYLOG SYSTEMS LIMITED,2
RAPIDITGAIN INC.,2
"T-MOBILE USA, INC.",2
ISOFTECH INC,2
COMMITPOINT INC.,2
AMERICAN INFORMATION TECHNOLOGY CORPORATION,2
LOGIC BRIDGE INC.,2
"REACH SPORTS MARKETING GROUP, INC.",2
YINGHUA ACADEMY,2
"IGNIS TECHNOLOGY SOLUTIONS USA, INC.",2
TAPQA LLC,2
"NESS USA, INC.",2
"COVANEX, INC",2
G3 INFOTEK INC,2
"CLOUDRAY, INC.",2
NETSTRIVE  CONSULTING,2
"NETVISION RESOURCES, INC",2
"TAVISCA, LLC",2
"TEAM INDUSTRIES, INC.",2
"AXIS TECH, INC.",2
"TECH MAHINDRA (AMERICAS), INC.",2
ISYNC SOLUTIONS INC,2
"AMAZON WEB SERVICES, INC.",2
NEW CENTURY TAX PROS INC,2
"ILOGIC, INC",2
TECHLIGENT SYSTEMS INC.,2
TECHMINDS GROUP LLC,2
"NEW PERSPECTIVES SENIOR LIVING, LLC",2
"LOGIC SOFT, INC.",2
"WILLIS RE, INC.",2
TECHNO BYTES INC,2
"TECHNOCRAFT SOLUTIONS, LLC",2
GRAPHIC MEASURES INTERNATIONAL LTD.,2
BUSINESS POINTERS INCORPORATED,2
WESCOM SOLUTIONS CORP.,2
NEXT CHAPTER TECHNOLOGY,2
CLOUD SHERPAS INC.,2
"RETECH SOLUTIONS, LLC",2
"BUSINESS INTELLIGENCE SYSTEMS, INC.",2
LOGISOFT TECHNOLOGIES INC.,2
TECHSOL CORPORATION,2
"AVICENNA TECHNOLOGY, INC.",2
BUSINESS INTELLI SERVICES INC,2
"IMBUESYS, INC.",2
"LOGYBYTES, INC.",2
TEK LEADERS INC,2
"BUSINESS INFORMATION SYSTEMS CONSULTING, INC.",2
LOM NETWORKS INC.,2
TEK TREE LLC,2
AKKEN INC,2
LONG TERM CARE GROUP,2
"CASTLELAKE, L.P.",2
TEKSOFT SYSTEMS INC,2
"TEKSYSTEMS GLOBAL SERVICES, LLC",2
"IMCS GROUP, INC.",2
"IT DIVISION, INC.",2
"IT RESOURCES, INC.",2
"RIVERVIEW, LLP",2
"RIVIERA CONSULTING, LLC",2
"AIT GLOBAL, INC",2
"TERADATA OPERATIONS, INC.",2
"TERADYNE, INC.",2
HEXACORP LLC,2
TETRA PAK INC.,2
NORTECH NORTH AMERICA INC,2
"CONDUX INTERNATIONAL, INC.",2
"FRIENDLY CONSULTANTS, INC.",2
CLEAR THOUGHT SOLUTIONS LLC,2
IMPELLENT TECHNOLOGIES INC,2
"AVALARA, INC.",2
"NORTHLAND DENTAL PARTNERS, P.C.",2
NORTHWESTERN HEALTH SCIENCES UNIVERSITY,2
FRIESEN'S INC.,2
"MAANTIC, INC.",2
"THE TILE SHOP, LLC",2
"MAGANTI IT RESOURCES, LLC",2
ZENITH SOFTWARE INC,2
THE VALSPAR CORPORATION,2
INAVISTA SOLUTIONS LLC,2
"MAGNA INFOTECH, LTD.",2
