employer,num_workers
"SIMPLEX INFO SYSTEMS, INC",2
"LOGIC PLANET, INC.",2
"SPECTRUM MEDICAL GROUP, PA",2
GAR TECHNOLOGIES INC,2
SRI ANJANEYA TECHNOLOGIES LLC,2
ST. MARY'S REGIONAL MEDICAL CENTER,2
"SUBX, INC.",2
COMMUNITY DENTAL,2
ATLANTIC UNION COLLEGE,2
TERADYNE INFOTECH,2
OPENLOGIX CORPORATION,2
"THORNTON TOMASETTI, INC.",2
TOWN OF ORONO,2
UNIVERSITY OF MAINE AT AUGUSTA,2
"HANCOCK COUNTY COMMUNITY HEALTH, LLC",2
CALAIS REGIONAL HOSPITAL,2
HUSSON UNIVERSITY,2
"CANDOR PS, LLC",2
"CHARTER GLOBAL, INC.",2
"DATA S SOLUTIONS, LLC",2
PROTECH SOLUTIONS INC.,1
"RAMSOFT SYSTEMS, INC.",1
REGIONAL SCHOOL UNIT 1,1
"RENEE SYSTEMS, INC",1
"REVERE INFO TECH, INC",1
"RLC ENGINEERING, LLC",1
"ROWDMAP, INC.",1
SATURN TECH LLC,1
SEBASTICOOK VALLEY HEALTH,1
SENSOR RESEARCH AND DEVELOPMENT CORPORATION,1
SERJ SOLUTIONS INC.,1
SEVENHILLS IT SOLUTIONS LLC,1
"SOFTCORP INTERNATIONAL, INC.",1
SOFTPATH SYSTEM LLC,1
"SPERIDIAN TECHNOLOGIES, LLC",1
STANSOURCE INC,1
STONE COAST FUND SERVICES LLC,1
SUNMERGE SYSTEMS INC.,1
TALENTEDGE INC.,1
"TECHORBIT, INC.",1
TEK LEADERS INC,1
"TEXPERTS, INC.",1
THE BEACON GROUP,1
THE MOUNT DESERT ISLAND BIOLOGICAL LABORATORY,1
THORNTON ACADEMY,1
"TRC ENGINEERS, INC.",1
"TWB SPEECH LANGUAGE PATHOLOGY SERVICES, INC",1
"UNIFY SOLUTIONS, INC.",1
UNIVERSITY OF SOUTHERN MAINE,1
"USM BUSINESS SYSTEMS, INC.",1
"V-SOFT CONSULTING GROUP, INC",1
"VALUEMOMENTUM, INC.",1
VENTERA CORPORATION,1
VERINON TECHNOLOGY SOLUTIONS LTD.,1
"VEROTECH SOLUTIONS,LLC",1
"VIGNA SOLUTIONS, INC.",1
VSQUARE INFOTECH INC.,1
"WESTERN DIGITAL TECHNOLOGIES, INC.",1
"WINXNET, INC.",1
XORIANT CORPORATION,1
"YASHCO SYSTEMS, INC.",1
ZENITH SOFTWARE INC.,1
MAINEGENERAL HEALTH,1
"4-SERV SOLUTIONS, INC.",1
ACCENTURE LLP,1
ACXIOM CORPORATION,1
"ADROIT ASSOCIATES, INC.",1
AETNA LIFE INSURANCE COMPANY,1
ALL PRO SOCCER & SPORTS CLUB LLC,1
ALL PRO SOCCER & SPORTS LLC.,1
"AMERICAN DENTAL ASSOCIATES, PLLC",1
APPLIED THOUGHT AUDITORS AND CONSULTANTS INC.,1
AR DENTAL LLC,1
ARKATECHTURE,1
AVESTA HOUSING DEVELOPMENT CORPORATION,1
BACKYARD FARMS LLC,1
BANGOR PUBLISHING COMPANY,1
BROADCOM CORPORATION,1
"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1
CALPION INC.,1
"CHERRYFIELD FOODS, INC.",1
CNET GLOBAL SOLUTIONS INC,1
"CNET GLOBAL SOLUTIONS, INC.",1
"CODE GENESYS, LLC.",1
"COLLABORATIVE WATERVILLE, LLC",1
"COMMUNITY CLINICAL SERVICES, INC.",1
COMPOUNDING SOLUTIONS LLC,1
"COMPOUNDING SOLUTIONS, LLC",1
COMPUTER ARITHMETIC LLC,1
"COMTRIX SOLUTIONS, INC.",1
"CST2000, LLC",1
CYBERTHINK INC,1
DATA SYSTEMS INTEGRATION GROUP INC.,1
"DSYS, INC",1
"DVI TECHNOLOGES, INC.",1
DW MATRIX INC,1
EDGEIT CORP,1
EGEN SOLUTIONS INC.,1
"ETEK IT SERVICES, INC.",1
EUCLID INNOVATIONS INC.,1
"GENSCAPE, INC.",1
GLOBAL TECHNICAL SOFTWARE SERVICES INC,1
"GREENBYTE TECHNOLOGIES, LLC",1
H. M. PAYSON & CO.,1
"HADIAMONDSTAR SOFTWARE SOLUTIONS, LLC",1
"HCL AMERICA, INC.",1
HCL GLOBAL SYSTEMS INC,1
"HEBRON ACADEMY, INC.",1
HOULTON REGIONAL HOSPITAL,1
I.T. EXCEL LLC,1
IBM CORPORATION,1
IDOL SOLUTIONS INC,1
"INFOSPAN, INC.",1
INLAND HOSPITAL,1
IQUADRA INFORMATION SERVICES LLC,1
IT AMERICA INC,1
"ITECH US, INC.",1
"ITRACE FOUNDATION, INC",1
"ITRACE FOUNDATION, INC.",1
"JDA SOFTWARE, INC.",1
KEEN INFO TEK INC.,1
KENTS HILL SCHOOL,1
KERRY INC.,1
KEYPIXEL SOFTWARE SOLUTIONS LLC,1
LANCO ASSEMBLY SYSTEMS,1
LIE-NIELSON TOOLWORKS INC.,1
LOGICQUE INC.,1
"LOGISTIC SOLUTIONS, INC.",1
"LORSHI SYSTEMS, LLC",1
"MAGANTI IT RESOURCES, LLC",1
MAINE MARITIME ACADEMY,1
MAINE SCHOOL ADMINISTRATIVE DISTRICT #1,1
"3K TECHNOLOGIES, LLC",1
"MARLABS, INC.",1
"MBLA, INC.",1
MICRO CODERS LLC,1
MICROINFO TECH INC,1
"MILLENNIUM INFO TECH, INC.",1
"MINDSOR, LLC",1
MODULA INC.,1
MOUNT DESERT ISLAND HOSPITAL,1
"MSRCOSMOS, LLC",1
"NBOS TECHNOLOGIES, INC. FORMALLY KNOWN AS VISION SOFT, INC.",1
"NEW GEN TECHNOLOGIES & MANAGEMENT, INC.",1
NORDX LABORATORY,1
NS IT SOLUTIONS LLC,1
"NUMBERS ONLY, INC.",1
OPENWAVE COMPUTING LLC,1
ORION LLC,1
ORRION LLC,1
POPULAR TECH,1
"PRIMETECH SYSTEMS, INC.",1
