employer,num_workers
"RVS TECHNOLOGIES, INC",2
"RYAN, LLC",2
"SAMEPAGE INFORMATION SOLUTIONS, INC",2
"SAMSUNG SEMICONDUCTOR, INC.",2
SAVEN TECHNOLOGIES INCORPORATED,2
SCEPTER TECHNOLOGIES INC,2
"SCRIPT2IT, INC.",2
"SILICON STAFF IT SERVICES, INC.",2
SKR SOFT INC,2
"SONATA SOFTWARE NORTH AMERICA, INC.",2
SPARC TECHNOLOGIES INC.,2
SPARTA CONSULTING INC.,2
SPRINT CORPORATION,2
SRS TEKSOFT INC.,2
SSB SYSTEMS INC,2
"STONERIVER, INC.",2
SUKUP MANUFACTURING CO.,2
SVK SYSTEMS INC,2
SYSHA INC,2
T.M. INCORPORATED,2
TEAMQUEST CORPORATION,2
TEJASE TECHNOLOGIES INC.,2
TEK LEADERS INC,2
TEKORG INC,2
TENAZX INC.,2
"THOUGHTWAVE SOFTWARE AND SOLUTIONS, INC.",2
TRINITY MEDICAL CENTER,2
"TRIPLE DOUBLE, LLC",2
"TTS SOLUTIONS,INC.",2
"UNIGO, INC",2
VAMANA SYSTEMS INC,2
VCARVE INC,2
"VENTECH SOLUTIONS, INC.",2
"VIDA DIAGNOSTICS, INC.",2
VIRGO INC.,2
"VON MAUR, INC.",2
WEBILENT TECHNOLOGY INC,2
WILLIAM PENN UNIVERSITY,2
YASHRAJ TECHNOLOGIES INC,2
TITAN TIRE CORPORATION,1
"ITAGROUP, INC.",1
ITCOMMENCE INC,1
"EXODUSDIRECT, LLC",1
"ALLIED BUSINESS CONSULTING, INC.",1
TRAPEZE SOFTWARE GROUP INC.,1
"TRAVEL ADVERTISING GROUP, INC.",1
JPC TECHNO INC,1
KA-SAPSOLUTIONS INC,1
"EVOKE RESEARCH AND CONSULTING, LLC",1
"KBR, INC.",1
KEEN INFO TEK INC.,1
ESCO GROUP,1
KENTZY INTERNATIONAL INC.,1
KEOKUK COUNTY HEALTH CENTER,1
ENTHSQUARE INC,1
KIRKWOOD COMMUNITY COLLEGE,1
"KOCH FERTILIZER FT. DODGE, LLC",1
KPIT INFOSYSTEMS INCORPORATED,1
TRBHI INC.,1
"TRI VENTURES, INC. D/B/A AQUENT LLC",1
"KRONSYS, INC.",1
KSOFT SYSTEMS INC,1
"KUDER, INC.",1
ENGSIM CORPORATION,1
"ENGINEERED PLASTIC COMPONENTS, INC.",1
EMMAUS BIBLE COLLEGE,1
"ALINDUS, INC.",1
"L&T TECHNOLOGY SERVICES, LTD.",1
LARA TEKIES INC,1
EMINENCE CONSULTING INC,1
"AKT, LLC.",1
"ELECTRONIC COMPUTER SERVICES, INC.",1
ELANCO US INC.,1
LEANCOR LLC,1
"LEARNINGMATE SOLUTIONS, INC.",1
LENMAR CONSULTING INC.,1
"LIEM SOM OEI, M.D., P.C.",1
"EIMCO., INC.",1
"LITHIA VAUDM, INC.",1
WISE EQUATION SOLUTIONS INC,1
ECLOUD LABS INC,1
EASTERN IOWA HEALTH CENTER,1
"LT LEON ASSOCIATES, INC.",1
"LUCID TECHNOLOGIES, INC.",1
LUZON TECHNOLOGIES INC.,1
MAGNUS TECHNOLOGY SOLUTIONS INC,1
MAHARISHI SCHOOL OF THE AGE OF ENLIGHTENMENT,1
"EAGLE TECHNOLOGY MANAGEMENT, INC.",1
"MANAGEMENT HEALTH SYSTEMS, INC.",1
MANSAI INC,1
ABRAHAMS EQUINE CLINIC LTD,1
DW MATRIX INC,1
"AITA CONSULTING SERVICES, INC.",1
AIM BIG INC.,1
DUCK CREEK TECHNOLOGIES LLC,1
"MCFARLAND CLINIC, P.C.",1
MEDCOMPS CORPORATION,1
MEDIAFOUR CORPORATION,1
"MEGAN SOFT, INC.",1
MERCER HEALTH & BENEFITS LLC,1
"MERCER HR SERVICES, LLC",1
"DRYLAND GENETICS, LLC",1
"DOMESTIC VIOLENCE INTERVENTION PROGRAM, INC.",1
MERCY MEDICAL CENTER - CLINTON,1
DIVINE WORD COLLEGE,1
WORKIVA INC.,1
"MESTEK MACHINERY, INC.",1
"METAPRO USA, LLC",1
METRO INFECTIOUS DISEASE CONSULTANTS,1
U.S.CELLULAR CORPORATION,1
"UNICON INTERNATIONAL, INC.",1
"DHY GLOBAL, LLC",1
"MIDWEST ENGINEERING WORKS, LLC",1
"MMR CONSTRUCTORS, INC.",1
DES MOINES UNIVERSITY,1
"UNIFIED SYSTEMS, INC.",1
"UNIFY SOLUTIONS, INC.",1
MONSOON UNITED ASIAN WOMEN OF IOWA,1
ABRAHAM'S VETERINARY CLINIC,1
MONTGOMERY COUNTY MEMORIAL HOSPITAL,1
MORNINGSIDE COLLEGE,1
DES MOINES INDEPENDENT COMMUNITY SCHOOL DISTRICT,1
DES MOINES AREA COMMUNITY COLLEGE,1
"UNIQUE KEY RESOURCES,INC",1
MURPHY-BROWN LLC,1
MURTHY CONSULTANCY SERVICES,1
"MUSCO SPORTS LIGHTING, LLC",1
"MUTEX SYSTEMS, INC.",1
"UNITED SOFTWARE SOLUTIONS, INC.",1
"UNIVERSAL INFOTECH, INC.",1
DELTA DENTAL OF IOWA,1
DELOITTE &AMP; TOUCHE LLP,1
NAVITAS BUSINESS CONSULTING INC,1
DATAWIN SYSTEMS INC,1
"AGILITY HEALTH, LLC",1
NEUMERIC TECHNOLOGIES CORPORATION,1
"NEW COOPERATIVE, INC.",1
"NEW YORK TECHNOLOGY PARTNERS, INC.",1
NEWLINK GENETICS CORPORATION,1
NEXTGEN SOLUTIONS INC,1
NG-911 INC.,1
NGUYEN INFORMATION CONSULTING INC,1
DATAMART SYSTEMS INC,1
"NICOL SYSTEMS, INC.",1
NITEOSOFT INC,1
US IT SOLUTIONS INC,1
"NORDSTROM, INC.",1
NORTECH NORTH AMERICA INC,1
NORTHEAST IOWA COMMUNITY COLLEGE,1
AGILE ENTERPRISE SOLUTIONS INC,1
NOVIYA SYSTEMS LLC.,1
"NTT DATA ENTERPRISE SERVICES, INC.",1
"CYGNUS PROFESSIONALS, INC.",1
NYBBLE TEKSOLUTIONS INC,1
"NYPRO, INC.",1
OBERON IT,1
OBERON IT INC.,1
"OCHER TECHNOLOGY GROUP, LLC",1
OCTAHEDRON LLC,1
"AGAP TECHNOLOGIES, INC",1
"OMNIVISTA SOLUTIONS, INC.",1
"ONCORRE, INC.",1
"AGAMA SOLUTIONS, INC.",1
"ONR NATIONAL SPEECH PATHOLOGY,  INC.",1
CYBERTHINK INC,1
"CYBERBEST TECHNOLOGY, INC.",1
"OPEL SYSTEMS, INC.",1
"AG LEADER TECHNOLOGY, INC.",1
"OPUS CONSULTING SOLUTIONS, INC.,",1
VALENT BIOSCIENCES CORPORATION,1
ORASCOM E&C USA INC.,1
OSI INDUSTRIES LLC,1
"OXALIZ TECHNOLOGIES, LLC",1
"CV CONSULTING, INC.",1
PALMER COLLEGE FOUNDATION,1
"CUBIC TECHNOLOGIES, LLC",1
"VALO BIOMEDIA NORTH AMERICA, LLC",1
CSXTECH INC.,1
WORLD FOOD PROCESSING LLC,1
VARIFAS BIORENEWABLES LLC,1
"VASTIKA, INC.",1
"CSRA, LLC",1
"CSC CONSULTING, INC.",1
PEOPLES COMPANY OF INDIANOLA,1
"PERK SYSTEMS, INC",1
"COVETUS, LLC",1
"PHANTOM EFX, LLC",1
"COVANT SOLUTIONS, INC.",1
CORPORATE COMPUTER SERVICES INC,1
CORE SOFTWARE TECHNOLOGIES INC,1
CORE EDUCATION AND CONSULTING SOLUTIONS INC,1
POPULUS GROUP,1
"XCAST LABS, INC.",1
PREFERRED MARKETING INC.,1
PRELUDE BEHAVIORAL SERVICES,1
"CONVERGENT CONSULTING, INC.",1
CONTROLTECH CORPORATION,1
PRIMASOFT INC.,1
CONSULTADD INC,1
"COMTRIX SOLUTIONS, INC",1
PRITHVI AMERICAS INC,1
PRODUCTIVE RESOURCES,1
"COMPUTER ENTERPRISES, INC.",1
PROFESSIONAL SOFTWARE CONSULTING SERVICES(PSCS) LLC,1
CLARINDA REGIONAL HEALTH CENTER,1
"PROSOFT TECHNOLOGY GROUP, INC.",1
"PROTEGE, LLC",1
"PROTOCOL RESOURCES INTERNATIONAL, LLC",1
CLARINDA MUNICIPAL HOSPITAL,1
"PUGNA TECHNOLOGIES, LLC",1
"PYRAMID TECHNOLOGY SOLUTIONS, INC",1
"QUAD CITIES PEDIATRICS, P.C.",1
CLAIRVOYANT TECHNOSOLUTIONS INC.,1
"VECTOR SYSTEMS, INC.",1
VED SOFTWARE SERVICES INC,1
"RAMPS INTERNATIONAL, INC",1
CJ BIO AMERICA INC,1
"CIBER, INC.",1
"CHRISTENSEN FARMS AND FEEDLOTS, INC.",1
CHI HEALTH MERCY CORNING,1
"CHAGS HEALTH INFORMATION TECHNOLOGY, LLC",1
"REVERE INFO TECH, INC",1
"AEGIS THERAPIES, INC.",1
"CF INDUSTRIES EMPLOYEE SERVICES, LLC",1
"CEREBRAL INFOTECH, LLC",1
"CENTRAPRISE, CORP",1
"ROGERS, FREELS AND ASSOCIATES, INC.",1
RS INVESTMENT MANAGEMENT CO. LLC,1
RSR UNLIMITED INC.,1
RUAN TRANSPORT CORPORATION,1
"RUHA TECHNOLOGIES, INC.",1
XCELTECH INC,1
RWALTZ SOFTWARE SERVICES GROUP INC,1
"RWIN TECHNOLOGIES, LLC",1
VERITAS TECHNOLOGIES LLC,1
"SAGARSOFT, INC",1
SAGE AG INC.,1
SAIBERSYS INC,1
SAIVEN TECHNOLOGIES INC,1
CENTRAPRISE CORP,1
"AECOM TECHNICAL SERVICES, INC.",1
"AEC ENTERPRISES, INC.",1
SANFORD HEALTH NETWORK,1
SANQUEST INC,1
SANVY SYSTEMS INC,1
SARAYU CONSULTANTS INC,1
"SASKEN COMMUNICATION TECHNOLOGIES, LTD.",1
SAT SOLUTIONS LLC,1
SATIN SOLUTIONS LLC,1
"VICTOR MANUFACTURING, A DIVISION OF DIEOMATIC INCORPORATED",1
"CEMEN TECH, INC.",1
"ABHRA, INC",1
"CEDAR VALLEY MEDICAL SPECIALISTS, P.C.",1
SCOTT COUNTY FAMILY Y,1
"VIGNA, INC.",1
SEARS MANUFACTURING COMPANY,1
SERVER MANAGEMENT SERVICES LLC,1
CBN TECH FORCE INC,1
SHAUL & DESMOND PLLC,1
SIEGWERK USA CO.,1
SIEMENS PLM SOFTWARE INC.,1
"SIEMENS PLM SOFTWARE, INC.",1
"YASH & LUJAN CONSULTING, INC.",1
CBE COMPANIES INC.,1
SIRI INFOSOLUTIONS INC.,1
"SIRIUS COMPUTER SOLUTIONS, INC.",1
"SIVEES, INC",1
SKILLFUL TECHNOLOGIES CORPORATION,1
SKILLFUL TECHNOLOGIES INC,1
"VISUAL CONSULTANTS, INC.",1
CAVALIER IT INC.,1
CATHOLIC HEALTH INITIATIVES-IOWA,1
"SLS SOLUTIONS,INC.",1
"SMART AG, LLC",1
CATHOLIC HEALTH INITIATIVES,1
SMARTINSIGHT LLC,1
CAPRUS IT INC,1
"SOFTECH INTERNATIONAL RESOURCES, INC.",1
SOFTPATH TECHNOLOGIES LLC,1
"BUNCHBALL, INC.",1
ADVANCED TECHNOLOGIES GROUP LLC,1
"SOURCE ALLIES, INC.",1
BROOKLYN-GUERNSEY-MALCOLM COMMUNITY SCHOOL DISTRICT,1
"ADROIT ASSOCIATES, INC.",1
"AADG, INC.",1
SPECTRUM IT GLOBAL INC,1
"SPRINGSYS TECHNOLOGIES, INC.",1
VSQUARE INFOTECH INC.,1
SPRUCE TECHNOLOGY INC.,1
BRIAR CLIFF UNIVERSITY,1
SRI ANJANEYA TECHNOLOGIES LLC,1
"SRIVEN SYSTEMS OF TX, INC.",1
"SRIVEN SYSTEMS, INC",1
VST CONSULTING INC,1
"W/H/I/P SYSTEMS, LLC D/B/A AROGHIA GROUP, LLC",1
BRIAN CLARK & ASSOCIATES INC,1
BRAVES TECHNOLOGIES LLC,1
"STATISTICS & CONTROL, INC.",1
STICKEL CHIROPRACTIC CLINIC PC,1
WASHINGTON COUNTY HOSPITALS & CLINICS,1
"STRATEGIC IT EXPERTS, LLC",1
BRAUN INTERTEC CORPORATION,1
"BOEHRINGER INGELHEIM VETMEDICA, INC.",1
SUBMITTAL EXCHANGE,1
"SUDHI INFOMATICS, INC.",1
WAVERLY HEALTH CENTER,1
"SUMMIT CARE, INC.",1
BEST SMILES FAMILY DENTAL QC LLC,1
SUNRAY ENTERPRISE INC,1
BERKEBILE NELSON IMMENSCHUH MCDOWELL INCORPORATED,1
"BDO USA, LLP",1
WEBFILINGS LLC,1
AXXIOME USA LLC,1
"SWIFT GREENHOUSES, INC",1
"AVG AUTOMATION, DIVISON OF AUTOTECH TECHNOLOGIES, LP",1
"SYNGENTA CROP PROTECTION, LLC",1
"AVG AUTOMATION, DIVISION OF AUTOTECH TECHNOLOGIES, LP",1
ASTIR IT SOLUTIONS INC.,1
"SYSAZZLE, INC.",1
"SYSFORE TECHNOLOGIES, INC.",1
"3I INFOTECH, INC.",1
"SYSINTELLI, INC",1
ARDENT TECHNOLOGIES INC,1
ADAIR COUNTY MEMORIAL HOSPITAL,1
"TABNER, INC.",1
TAKE ENTERPRISE SERVICES INC,1
APPLIED ELECTRONICS CORP,1
"APOGEE MEDICAL GROUP, OHIO, INC.",1
"APLOMB TECHNOLOGIES, INC.",1
"TALENTLINK,INC.",1
"ANTHEM, INC.",1
AMES IT & NUMERIC SOLUTIONS,1
"TAVANT TECHNOLOGIES, INC.",1
"WELLS FARGO BANK, N.A.",1
TECHLAND INC,1
"TECHNOSOFT ENGINEERING, INC.",1
"360 IT PROFESSIONALS, INC.",1
AMERISOFTPRO SYSTEMS LLC,1
TECKPROS LLC,1
TEGNOSIS LLC,1
"AMERICAN BUSINESS SOLUTIONS, INC.",1
WENOVA INC.,1
GRAND VIEW UNIVERSITY,1
GREAT WEST CASINGS LLC,1
"GREENSPIRE GLOBAL, INC.",1
GROUPWARE SOLUTIONS INC.,1
GOOGLE INC.,1
GLYCERIN GROUP LLC,1
"HADIAMONDSTAR SOFTWARE SOLUTIONS, LLC",1
"ACCESS TECHNOLOGIES, INC.",1
"HAMPTON HYDRAULICS, LLC",1
HANCE INCORPORATED,1
HAWTHORNE DIRECT INC.,1
"GLOBALLOGIC,INC.",1
GLEN GARDNER AND ASSOCIATES,1
HEADSTREAM INC,1
GEORGIA-PACIFIC GYPSUM LLC,1
"TEK SERVICES, LLC",1
HIGHER LEARNING TECHNOLOGIES INC.,1
"HILL PHOENIX, INC.",1
"HIRE IT PEOPLE, LLC",1
"HIRSCHBACH MOTOR LINES, INC.",1
GENUINEIT LLC,1
WHITE WATER CONSULTING LLC,1
TEN DEGREES INC.,1
8K MILES HEALTH CLOUD INC,1
HUMAN FACTORS INTERNATIONAL INC,1
"HZ WIND POWER, INC.",1
I28 TECHNOLOGIES CORPORATION,1
TERADYNE INFOTECH,1
"GENOVA TECHNOLOGIES, INC.",1
THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,1
"ICON LABORATORIES, INC.",1
GENOVA TECHNOLOGIES INC.,1
ICONSOFT INC.,1
ICORE INFOTECH INC,1
"ICORE TECHNOLOGIES, LLC",1
GENOME INTERNATIONAL CORPORATION,1
"IDHASOFT, INC.",1
GENIUS MINDS LLC,1
"GENETIC ID NA, INC.",1
"IMCS GROUP, INC.",1
IMETRIS CORPORATION,1
