employer,num_workers
HITACHI CONSULTING CORPORATION,3
"VELAGA ASSOCIATES, INC.",3
ABB INC.,3
"INFINEDI, LLC.",3
ERNST &AMP; YOUNG U.S. LLP,3
DISCOVERY SCHOOL OF TULSA,3
VERIZON CORPORATE RESOURCES GROUP,3
TECHJOYNT,3
"LEADER COMMUNICATIONS, INC.",3
"ONEOK SERVICES COMPANY, L.L.C.",3
VILLAGE MONTESSORI SCHOOL,3
"DENTAL DEPOT MOORE, PLLC.",3
"B&T ENGINEERING, INC.",3
GUYMON PUBLIC SCHOOL,3
CAMERON INTERNATIONAL CORPORATION,3
"ADVANCE RESEARCH CHEMICALS, INC.",3
"STONEBRIDGE ACQUISITION, INC.",3
"HP ENTERPRISE SERVICES, LLC",3
MARCO INDUSTRIES,3
"NEPHROLOGY ASSOCIATES, INC",3
INDUSTRIAL ELECTRIC AND TESTING COMPANY,3
TULSA PUBLIC SCHOOLS,3
SOUTHWESTERN CHRISTIAN UNIVERSITY,3
"DIRECT ENERGY, LP",3
JBS FIVE RIVERS CATTLE FEEDING LLC,3
SEAGATE US LLC,3
INTERFACE SYSTEMS INC.,3
"CVR REFINING GP, LLC",3
"INVERSELOGIX, LLC",3
"CVS RX SERVICES, INC.",3
ORAL ROBERTS UNIVERSITY,3
AMFAL TECH LLC,3
"OCEAN DENTAL, P.C.",3
"KEESLING LAW GROUP, PLLC",3
"Q. B. JOHNSON MANUFACTURING, INC.",3
STANDAV CORP.,2
ORIONNET SYSTEMS LLC,2
"LAKE HILLS MONTESSORI - TULSA, LLC",2
"CROSSROADS YOUTH & FAMILY SERVICES, INC.",2
"SUMMIT ESP, LLC",2
LANGSTON UNIVERSITY,2
"ORACLE AMERICA, INC.",2
"HOUSTON INTERESTS, LLC",2
"APMEX, INC.",2
"TAYLOR OIL TOOLS, INC.",2
"EXPERIS US, INC.",2
"TECH MAHINDRA (AMERICAS), INC.",2
TELLIGEN TECH INC.,2
TENARIS GLOBAL SERVICES (USA) CORPORATION,2
HOLCIM (US) INC,2
TEREX USA LLC,2
"EXTERRAN ENERGY SOLUTIONS, L.P.",2
3S BUSINESS CORPORATION,2
LEOTHUNDRA TECHNOLOGIES LLC,2
FAST ENTERPRISES LLC,2
MTM RECOGNITION CORPORATION,2
CASADY SCHOOL,2
LOGIC PLANET CS INC,2
THE OKLAHOMA PUBLISHING COMPANY,2
"HOBBY LOBBY STORES, INC.",2
"MIDWEST HOSPITAL MEDICINE ASSOCIATES, PC",2
"HELMERICH & PAYNE, INC.",2
"DESAI, VASHEE, NAIK & DESAI HOSPITALITY, LLC",2
THRIVENT FINANCIAL,2
"AHS HILLCREST MEDICAL CENTER, LLC",2
"TMW SYSTEMS, INC.",2
CALLIDUS TECHNOLOGIES LLC,2
"TRC SOLUTIONS, INC.",2
ASCO AEROSPACE USA LLC,2
ALTERNATIVE OPPORTUNITIES,2
CANOPY ONE SOLUTIONS INC,2
"TULSA HOSPITALISTS, INC.",2
OKLAHOMA CITY PUBLIC SCHOOLS,2
TYLER BROADCASTING CORPORATION,2
"HEART AND VASCULAR SPECIALISTS OF OKLAHOMA, PLLC",2
"ATKINS NORTH AMERICA, INC.",2
UNITED SOFTWARE GROUP INC.,2
MAVRICK SOFTWARE AND TELECOM SERVICES INC,2
"CHAMPION HOTELS, LLC",2
OGE ENERGY CORPORATION,2
HCL GLOBAL SYSTEMS INC,2
GOPURAM TASTE OF INDIA,2
"VACULIFT, INC.",2
"MIRATECH GROUP, LLC",2
VARNAR INC,2
"YI-QIAO EDUCATIONAL SERVICES, INC.",2
"HCL AMERICA, INC.",2
MEMORIAL HOSPITAL OF TEXAS COUNTY,2
"NSI TECHNOLOGIES, LLC",2
VERINON TECHNOLOGY SOLUTIONS LTD.,2
GEORG FISCHER CENTRAL PLASTICS LLC,2
"VICTORY ENERGY OPERATIONS, LLC",2
"VIDEO GAMING TECHNOLOGIES, INC.",2
"MERCY HOSPITAL ARDMORE, INC.",2
"MERCY HOSPITAL LOGAN COUNTY, INC.",2
"ZEECO, INC.",2
"WEATHER DECISION TECHNOLOGIES, INC.",2
"NEWMAN MEMORIAL HOSPITAL, INC.",2
ZYLOG SYSTEMS LIMITED,2
"WILLIAM VELIE ATTORNEYS AT LAW, P.L.L.C.",2
"WILSPEC TECHNOLOGIES, INC.",2
"QUINSTREET, INC.",2
INTEGRIS HEALTH INC.,2
EASI LLC,2
RDG TECHNOLOGIES INC,2
INTONE NETWORKS INC.,2
"INFOR (US), INC.",2
RES AMERICA CONSTRUCTION INC,2
"EASI, LLC",2
"RJT COMPUQUEST, INC.",2
DENTAL DEPOT/WESTMINSTER VILLAGE LLC,2
ROBINSON MANAGEMENT CONSULTANTS INC,2
"CLINTON HMPN, LLC",2
GUYMON PUBLIC SCHOOLS,2
ACCELE BIOPHARMA INC.,2
"SAGARSOFT, INC",2
EIDE BAILLY LLP,2
"BH GROUP HOLDINGS, LLC",2
"INDEPENDENT SCHOOL DISTRICT #57, GARFIELD COUNTY",2
CIMAREX ENERGY CO.,2
"JE SYSTEMS, INC.",2
PRICEWATERHOUSECOOPERS LLP,2
PRESTAGE FARMS OF OKLAHOMA LLC,2
POPULUS GROUP,2
DURANT DC LLC,2
SERVER MANAGEMENT SERVICES LLC,2
"COMMUNITY HEALTH CENTERS, INC.",2
"EMERGENCY PHYSICIANS OF MID-AMERICA, PC",2
"JOHN ZINK COMPANY, LLC",2
SIRI INFOSOLUTIONS INC.,2
"JOHNSON CONTROLS, INC.",2
PAYCOM PAYROLL LLC.,2
SMS SOFTWARE TECHNOLOGIES INC.,2
JUMP TECHNOLOGY SERVICES L.L.C.,2
MID-AMERICA CHRISTIAN UNIVERSITY,2
"IBBINI & SHAYYA, INC.",2
"BEYONDSOA SOLUTIONS, INC.",2
SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,2
PARAMOUNT SOFTWARE SOLUTIONS,2
BASINGER SYSTEMS LLC,2
"CONTINENTAL RESOURCES, INC.",2
"SPORTING GLOBAL, LLC",2
SPRING DENTAL EAST TULSA,2
COOPER GARY PRODUCTION LLC,2
SRI TECH SOLUTIONS INC,2
PACE COMPUTER SOLUTIONS INC,2
"BOKF, N.A DBA BANK OF OKLAHOMA & AFFILIATES",2
DELOITTE &AMP; TOUCHE LLP,2
"EQIAO ACADEMY, INC.",2
BALON CORPORATION,2
"ST. MARY'S PHYSICIAN ASSOCIATES, LLC",2
"KSQ ARCHITECTS, PC",2
PRODIGAL,1
PROFORM GROUP INC,1
"PROSOFT TECHNOLOGY GROUP, INC.",1
PROSPANCE INC,1
PUTNAM CITY SCHOOLS,1
QUEST DIAGNOSTICS INCORPORATED,1
"QUEST GLOBAL SERVICES-NA, INC.",1
"QUIKTRIP CORPORATION, AN OKLAHOMA CORPORATION",1
"RADIOLOGY ASSOCIATES, LLC",1
RAMBOLL ENVIRON US CORPORATION,1
RAMY INFOTECH INC,1
"RED DEVIL, INC.",1
"RED ROCK CONSULTING, LLC",1
"RELIABLE SOFTWARE RESOURCES, INC.",1
"RENAL SOLUTIONS, INC.",1
RES AMERICA CONSTRUCTION INC.,1
RONETTE K CORNELISON,1
ROVI CORPORATION,1
"ROYAL MANUFACTURING CO., LP",1
"RSM TECHNOLOGY SOLUTIONS, INC.",1
RUPTURE PIN TECHNOLOGY INC.,1
"SAM L. GRESHAM, P.C.",1
"SAP AMERICA, INC.",1
"SCD DENTAL, P.C.",1
SCEPTER TECHNOLOGIES INC,1
"SCHOOL DISTRICT NO. 1 OF TULSA COUNTY, OKLAHOMA",1
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1
"SENTINEL POWER SERVICES, INC.",1
SEQUOYAH MEMORIAL HOSPITAL DBA CITY OF SALLISAW,1
SEVENTY SEVEN OPERATING LLC,1
"SEYCHELLES ORGANICS, INC.",1
"SIGMA BRIGHT SOLUTIONS, INC.",1
SJH SHEFFIELD AEROSPACE LLC,1
SOLO CUP OPERATING CORPORATION,1
SOURCEINFOTECH INC.,1
SOUTHWESTER REGIONAL MEDICAL CENTER,1
SOUTHWESTERN MEDICAL CENTER,1
"SOUTHWESTERN MEDICAL CENTER, LLC",1
SPARTA CONSULTING INC.,1
"SPECIALTY TELECOMMUNICATIONS SERVICES, LLC",1
SPHEREXX LLC,1
"SPINNAKER OILWELL SERVICES, LLC",1
SREE INFOTECH LLC,1
"SSM HEALTHCARE OF OKLAHOMA, INC.",1
ST. ANTHONY SHAWNEE HOSPITAL INC,1
ST. JOHN HEALTH SYSTEM,1
"ST. JOHN PHYSICIANS, INC.",1
ST. MARY CATHOLIC SCHOOL,1
STANDARD TESTING & ENGINEERING COMPANY,1
STANDARD TESTING AND ENGINEERING COMPANY,1
STAT9 TECHNOLOGIES INC.,1
"STRATEGIC PHARMACEUTICAL SOLUTIONS, INC.",1
"STRATEGIC RESOURCES INTERNATIONAL, INC.",1
"SULZER CHEMTECH USA, INC.",1
"SWIFT TECHNOLOGIES, INC.",1
"SYNERGY CARE, INC.",1
SYSTEM SOFT TECHNOLOGIES LLC,1
"TAYLOR CRANE & RIGGING, INC.",1
"TAYLOR CRANE AND RIGGING, INC.",1
TECH MAHINDRA (AMERICAS) INC.,1
"TECHPILLARS, INC.",1
"TEREX USA, LLC",1
"TERRACON CONSULTANTS, INC.",1
"THE CHARLES MACHINE WORKS, INC.",1
361 ENGINEERING GROUP,1
THE HANOR COMPANY OF WISCONSIN LLC,1
"THE HANOR COMPANY OF WISCONSIN, LLC",1
THE HERTZ CORPORATION,1
THE LANGUAGE COMPANY,1
"THE NATIONAL CENTER FOR SUSTAINABLE DEVELOPMENT, I",1
"THE NICHOLS COMPANIES, INC.",1
THE ROSS GROUP CONSTRUCTION CORPORATION,1
THE UNIVERSITY OF OKLAHOMA,1
"THERMACLIME TECHNOLOGIES, INC.",1
THINK VENTURE GROUP LLC,1
TMW SYSTEMS INC,1
"TRAK-1 TECHNOLOGY, INC.",1
"TREVO, LLC",1
"TRINITY INDUSTRIES, INC.",1
"TRISTAR REHAB, INC.",1
TUCKER ENERGY SERVICES. INC.,1
TULSA CITY-COUNTY HEALTH DEPARTMENT,1
"TWASHAKARRIS, INC.",1
UNIT CORPORATION,1
UNITED IT SOLUTIONS INC,1
"UNITHERM FOOD SYSTEMS, INC",1
UOP LLC,1
"V & S SCHULER TUBULAR PRODUCTS, LLC",1
"V-SOFT CONSULTING GROUP, INC",1
VELIE LAW FIRM PLLC,1
"VELIE LAW FIRM, PLLC",1
"VELOCYS, INC.",1
VERIZON CORPORATE RESOURCES GROUP LLC,1
VISION IT SERVICES USA INC,1
"VITECH SYSTEMS GROUP, INC.",1
"VRN, LLC.",1
"WEB YOGA, INC.",1
WESTERN STATES FIRE PROTECTION,1
"WILLBROS UNITED STATES HOLDINGS, INC.",1
"WORLDWIDE PRINTING & DISTRIBUTION, INC",1
"WW-AFCO STEEL, LLC",1
"WYNNEWOOD REFINING COMPANY, LLC",1
"XPLOSAFE, LLC",1
"XTGLOBAL, INC.",1
XTRA QUARTER HORSES LLC,1
YAMATO INCORPORATED,1
YUKON PUBLIC SCHOOLS,1
THE CURATORS OF THE UNIVERSITY OF MISSOURI,1
"4R SYSTEMS, INC.",1
AAA GLOBAL TECHNOLOGIES LLC,1
"AAON, INC.",1
ACXIOM CORPORATION,1
ADAEQUARE INC,1
"ADROIT ASSOCIATES, INC.",1
"ADVANCED STEEL & CRANE, INC.",1
"ADVANCEPIERRE FOODS, INC.",1
"ADVANTAGE TECHNICAL RESOURCING, INC.",1
"AFFORDABLE BATTERY SUPPLY, LLC",1
"AIR HYGIENE INTERNATIONAL, INC",1
"AIR HYGIENE INTERNATIONAL, INC.",1
AIR-X-LIMITED INTERNATIONAL (SC),1
"AIT GLOBAL, INC",1
"AKT, LLC.",1
"ALEXIS RAINBOW ARTS ACADEMY, INC.",1
ALLIANCE STAFFING GROUP,1
"ALREK BUSINESS SOLUTIONS, INC",1
AMERICAN FIDELITY ASSURANCE CO.,1
"AMERICAN SPECIALTY PHARMACY, INC.",1
"AMERICAN UNIT, INC",1
AMICUS SYSTEMS INC,1
"ARCUS TECHNOLOGIES DBA KAT TECH SYSTEMS, INC.",1
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,1
"ARL BIOPHARMA, INC.",1
ARROW ENGINE COMPANY,1
AT&T MOBILITY SERVICES LLC,1
"ATLAS WIRELESS AND TELECOMMUNICATION, INC.",1
"AXON SOLUTIONS, INC.",1
"B+T ENGINEERING, INC.",1
BACKYARD ENERGY SERVICES LLC,1
"BHRIGUS, INC.",1
BILLIARDS OF TULSA,1
BIRLASOFT INC,1
"BOBRICK WASHROOM EQUIPMENT, INC.",1
BOKF NA,1
"BOKF, NA",1
BP AMERICA INC.,1
"BRAVO NATURAL RESOURCES, LLC",1
"BS&B PREMCO, LLC",1
"BUILDING & EARTH SCIENCES, INC.",1
C. H. GUERNSEY & COMPANY,1
CAMERON UNIVERSITY,1
"CANCER AND BLOOD CARE, P.C.",1
"CARDINAL GLASS INDUSTRIES, INC.",1
"CENTRAL OKLAHOMA AMERICAN INDIAN HEALTH COUNCIL, INC.",1
CENTRAL RURAL ELECTRIC COOPERATIVE,1
CENTRAPRISE CORP,1
"CHART COOLER SERVICE COMPANY, INC.",1
"CHARTER GLOBAL, INC.",1
"CHEN ENTERPRISES, INC",1
"CHEVRON PHILLIPS CHEMICAL COMPANY, L.P.",1
"CHINATOWN SUPERMARKET, LLC",1
CHOCTAW NATION HEALTH CENTER,1
"CLIMATEMASTER, INC.",1
"CLOUDRAY, INC.",1
CNET GLOBAL SOLUTIONS INC,1
COGENT INFOTECH CORPORATION,1
COMPUTER SCIENCES CORPORATION,1
CONFIMINDS LLC,1
CONTINENTAL CARBON COMPANY,1
"CP KELCO U.S., INC.",1
CPU PARTNERSHIP,1
"CRC-EVANS PIPELINE INTERNATIONAL, INC.",1
"CROUCH, SLAVIN &AMP; CO., PC",1
"CROWN CASTLE USA, INC.",1
"CRTS, INC.",1
"DA VINCI MOTION GRAPHICS, INC.",1
DAL-ITALIA LLC,1
DAL-TILE CORPORATION,1
DARBY EQUIPMENT COMPANY,1
"DARWIN GLOBAL, LLC",1
DATAQUEST CORP,1
DATASERV INC,1
"DAYTON PARTS, LLC",1
"DEACONESS PHYSICIAN SERVICES, LLC",1
"DELASOFT, INC.",1
DELOITTE TAX LLP,1
"DENTAL DEPOT MOORE, PLLC",1
"DENTAL PROFESSIONALS OF OKLAHOMA, PC",1
DENTSPLY TULSA DENTAL SPECIALTIES (DIVISION OF DENTSPLY INTERNATIONAL),1
"DENTSPLY TULSA DENTAL SPECIALTIES (DIVISION OF DENTSPLY SIRONA, INC.)",1
DEPT OF VETERANS AFFAIRS-OKLAHOMA CITY VA HEALTH CARE SYSTEM,1
"DESIGN READY CONTROLS, INC.",1
DIBON SOLUTIONS INC,1
"DMI INTERNATIONAL, INC.",1
DOVE SCIENCE ACADEMY-OKC,1
DOVE SCIENCE ACADEMY-OKLAHOMA CITY,1
"DRIVEN ANALYTICS, INC.",1
"DSYS, INC",1
DUNCAN REGIONAL HOSPITAL,1
"DURANT HMA PHYSICIAN MANAGEMENT, LLC",1
"DYNA CONSULTING SERVICES, INC",1
EAST CENTRAL UNIVERSITY,1
EDMOND PUBLIC SCHOOLS,1
EFG PNS CAPITAL LLC,1
EGEN SOLUTIONS INC.,1
"ELLIS COUNTY ANIMAL HOSPITAL, INC.",1
ELYNX TECHNOLOGIES LLC,1
EMC CORPORATION,1
"EMPOWERING NATIONS, INC.",1
"ENACOMM, INC.",1
"ENBRIDGE EMPLOYEE SERVICES, INC.",1
"ENDURO PIPELINE SERVICES, INC.",1
"ENOVATION CONTROLS, LLC",1
"ENTERPRISE CONSULTING SERVICES, INC.",1
"ENTERPRISE PALS, INC.",1
ENTERPRISE SOFT SOL INC,1
"ENVIRONMENTAL RESOURCE TECHNOLOGIES, LLC",1
"EOG RESOURCES, INC.",1
"EVERGREEN ENTERPRISE, INC.",1
"EVERGREEN ENTERPRISES, INC.",1
"EXTREME EROSION CONTROL, LLC",1
FAMILY &AMP; CHILDREN'S SERVICES,1
"FEDEX CORPORATE SERVICES, INC.",1
"FINANCE OF AMERICA HOLDINGS, LLC.",1
"FOREMAN & LEATHERS, P.C.",1
"FRANKFURT-SHORT-BRUZA ASSOCIATES, P.C.",1
"FUSION PLUS SOLUTIONS, INC",1
"FUSION SOLUTIONS, LLC",1
GAILLARD & GAILLARD PARTNERSHIP,1
GAILLARD AND GAILLARD PARTNERSHIP,1
"GALAXY HOME DESIGN, LLC",1
GALAXY HOME DESIGNS LLC,1
"GALAXY I TECHNOLOGIES, INC.",1
"GARVER, LLC",1
"GATEWAY SOLUTIONS, INC.",1
GENPACT LLC,1
GLOBAL DATA MART INC.,1
"GLOBAL DATA MART, INC",1
"GLOBAL GEOPHYSICAL SERVICES, INC.",1
GLOBAL TRADING INC,1
"GONET USA, LLC",1
GOPA IT CONSULTANTS INC.,1
"GSHELMS & ASSOCIATES, LLC",1
GULFPORT ENERGY CORPORATION,1
HARMON MEMORIAL HOSPITAL,1
HASKELL,1
"HC EMPLOYEES, LLC",1
"HEALTH CAROUSEL, LLC",1
"HEART AND MEDICAL CENTER, INC.",1
HEART AND VASCULAR SPECIALISTS OF OKLAHOMA PLLC,1
"HEARTLAND DENTAL, LLC",1
HENNESSEY INN AND SUITES INC.,1
"HENNESSEY INN AND SUITES, INC.",1
HIMALAYAS LLC,1
"HOGANTAYLOR, LLP.",1
"HOME INTEGRATION, INC.",1
"HORIZON WELL LOGGING, LLC",1
HOUSTON ELECTRIC INCORPORATED,1
HWA SHEN CONSULTING LLC,1
"HYATT SHARED SERVICES CENTER, LLC",1
HYR GLOBAL SOURCE INC.,1
I-OK LLC,1
"ICF INCORPORATED, LLC",1
"IDHASOFT, INC.",1
"IDMWORKS, LLC",1
"IN HIS IMAGE, INC.",1
"INDIVIDUAL ASSURANCE COMPANY LIFE, HEALTH & ACCIDENT",1
"INFOSYS SOLUTIONS, INC.",1
IP HEIGHTS LLC,1
IRISNDT INC.,1
ISOLVERS INC,1
IT SPIN INC,1
"ITEN CONSULTING, INC.",1
J.E. DUNN CONSTRUCTION COMPANY,1
JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1
JEFFERSON COUNTY HEALTHCARE AUTHORITY,1
JNIT TECHNOLOGIES,1
"JOE EDWARD SNODGRASS, M.D.",1
JPMORGAN CHASE & CO.,1
KALIDY LLC,1
"KALIDY, LLC",1
"KAMO ELECTRIC COOPERATIVE, INC.",1
KFORCE INC.,1
"KINDRED HOSPITALS EAST, LLC",1
"KINETICOM, INC.",1
KIOWA CASINO OPERATIONS AUTHORITY,1
KIVA HOLDING INC,1
"KLEINFELDER, INC.",1
KPIT INFOSYSTEMS INC,1
"KREDO, LLC",1
"L AND T TECHNOLOGY SERVICES, LTD.",1
LANDES ENGINEERING LLC,1
LASSITER ENTERPRISES INC.,1
LEAD IT CORPORATION,1
LEFLORE COUNTY HOSPITAL AUTHORITY,1
"LEGACY AVIATION SERVICES, INC.",1
"LEIDOS ENGINEERING, LLC",1
"LEXISNEXIS RISK SOLUTIONS, INC.",1
"LINDE ENGINEERING NORTH AMERICA, INC.",1
LINN OPERATING INC.,1
"LLOYD'S REGISTER NORTH AMERICA, INC.",1
LOGIC4G SOLUTIONS INC.,1
"LSB INDUSTRIES, INC.",1
LUFTHANSA TECHNIK COMPONENT SERVICES LLC,1
"LWPB, P.C.",1
"M-D BUILDING PRODUCTS, INC.",1
"MAGNA HEALTH CARE, INC.",1
"MALL INTERNATIONAL TRADING, LLC",1
MANIT AND PAREE HOTELS ENT INC LLC,1
MARATHON OIL COMPANY,1
MARSHALL ENVIRONMENTAL MANAGEMENT INC.,1
"MATCOR, INC.",1
"MAYES COUNTY HMA, LLC",1
MBO PARTNERS INC.,1
MCCURTAIN MEMORIAL HOSPITAL,1
"MERCY HOSPITAL ADA, INC.",1
"MERCY HOSPITAL EL RENO, INC.",1
"METHODE ELECTRONICS, INC.",1
"MICROEXCEL, INC",1
MIDLANDS MANEGEMENT COMPANY,1
"MIDSTREAM CHEMICAL TECHNOLOGIES, LLC",1
MIDWEST ENGINEERING AND TESTING CORPORATION,1
"MINERT & ASSOCIATES, PLLC",1
"MKA, INC.",1
"MKEC ENGINEERING, INC.",1
"MONARCH CERAMIC TILE, INC.",1
MURPHY ENERGY CORPORATION,1
"MY SUPPLY CHAIN GROUP, LLC",1
NATIONAL REINING HORSE ASSOCIATION,1
"NEXGEN TECHNOLOGIES, LLC",1
NORGATE TECHNOLOGY,1
OASIS IT CORP,1
"OBJECTSTREAM, INC.",1
"OIL STATES INDUSTRIES, INC.",1
OKC PHILHARMONIC,1
OKLAHOMA CITY BOATHOUSE FOUNDATION,1
OKLAHOMA CITY COMMUNITY COLLEGE,1
OKLAHOMA FORENSIC CENTER,1
OKLAHOMA FOUNDATION FOR MEDICAL QUALITY,1
OKLAHOMA HEART HOSPITAL RESEARCH FOUNDATION,1
OKLAHOMA INVESTMENT GROUP,1
"OKLAHOMA PROCURE MANAGEMENT, LLC",1
OKLAHOMA TAX COMMISSION,1
OKLAHOMA WATER RESOURCES BOARD,1
OLSSON ASSOCIATES,1
"OM PARTS, INC.",1
"ONE GAS, INC.",1
"OPEL SYSTEMS, INC",1
"OPENSOFT, INC.",1
OPTIMUS INDUSTRIES LLC,1
OPUSING LLC,1
ORANGE CONNECT LLC,1
ORTHOPEDIC SPINE & SPORTS PHYSICAL THERAPY PLLC,1
"PALMERTON & PARRISH, INC.",1
PARKWAY INC.,1
PARMAN & EASTERDAY,1
PAYCOM PAYROLL LLC,1
PAYMENT TECHNOLOGIES LIMITED,1
"PCB APPS, LLC.",1
"PCC FEEDLOT INVESTMENT SERVICES, LLC",1
"PIONEER TELEPHONE COOPERATIVE, INC.",1
POLAR IT SERVICES INC,1
